"id","path_id","level_id","component_added","stress","median","verification","diff","pdiff","context_name","context_type","component_type","example","classification"
"3ffdff7ffeffeb97fbffff76bdff9ff",28,99.1,"p.sortedSegHelper.6.pred.imp.41.-1",128,22.7467674815,"gradual",22.735166386,195974.3,"sortedSegHelper","pred","imp","list","max"
"3ffdff7efeffebd7fbffffd6bdfefff",7,100,"m.list_insert.1.pre.imp.17.-1",128,0.28203519,"gradual",0.2722845385,2792.5,"list_insert","pre","imp","list","max"
"3fbdff7ffeffebd7fbffff5ebdfbfff",11,100,"p.sortedSeg.6.pred.imp.40.-1",128,0.2838021675,"gradual",0.275661284,3386.1,"sortedSeg","pred","imp","list","max"
"3ffdff7ffeffebd7fbefffd6bdfffbf",12,100,"p.sortedSeg.6.pred.imp.40.-1",128,0.282229716,"gradual",0.2739693855,3316.7,"sortedSeg","pred","imp","list","max"
"3ffdff7ffeffe9d7fbffff5ebdffdff",13,100,"p.sortedSegHelper.6.pred.imp.41.-1",64,1.3600408675,"gradual",1.356696187,40562.8,"sortedSegHelper","pred","imp","list","max"
"3ffdff7ffeffe9d7fbffff5ebdffdff",13,100,"p.sortedSegHelper.6.pred.imp.41.-1",128,22.741096301,"gradual",22.731063048,226557.3,"sortedSegHelper","pred","imp","list","max"
"3ffdff7ffeffebd7fbffff76bdfff3f",16,100,"m.list_insert.1.pre.imp.17.-1",128,0.2970282115,"gradual",0.2884078685,3345.7,"list_insert","pre","imp","list","max"
"3fffff7ffeffebd7fbffff56bdfff3f",20,100,"m.list_insert.1.pre.imp.17.-1",128,0.2943296045,"gradual",0.285943562,3409.8,"list_insert","pre","imp","list","max"
"3ffdff7ffeffebd7fbffff57bdfff3f",22,100,"m.list_insert.1.pre.imp.17.-1",128,0.2939885605,"gradual",0.282024705,2357.3,"list_insert","pre","imp","list","max"
"3ffdff7ffefffbd7fbffff56bdfff3f",24,100,"m.list_insert.1.pre.imp.17.-1",128,0.2929490955,"gradual",0.2813677015,2429.5,"list_insert","pre","imp","list","max"
"3ffdff7ffef7ebd7fbffffd6bdff7ff",26,100,"p.sortedSegHelper.6.pred.imp.41.-1",128,0.282777973,"gradual",0.273706662,3017.3,"sortedSegHelper","pred","imp","list","max"
