id,stress,iter,median,mean,stdev,min,max
8c908380888064392140404b8068000,8,7,1077085,1108463,75977,1031125,1226759
8c908380888064392140404b8068000,16,7,1555123,1553721,83974,1469557,1659862
8c908380888064392140404b8068000,32,7,2911491,2894310,50497,2824141,2953527
3e37c3f5aa02a0ac114ad0663a63dc3,8,7,1972163,1972967,63785,1883489,2061125
3e37c3f5aa02a0ac114ad0663a63dc3,16,7,4341963,4490055,433058,4243395,5467833
3e37c3f5aa02a0ac114ad0663a63dc3,32,7,13798729,13802479,86773,13642277,13914042
2486036669b6fa1e02aa541422848720,8,7,1773236,1798743,65161,1731226,1894370
2486036669b6fa1e02aa541422848720,16,7,2949355,2985135,125951,2865393,3193259
2486036669b6fa1e02aa541422848720,32,7,6583074,6622963,178778,6458884,6903795
3fffffffffffffbdfedfffbfffffffff,8,7,3218519,3235217,62050,3194614,3373185
3fffffffffffffbdfedfffbfffffffff,16,7,13552669,13537436,124734,13389032,13693775
3fffffffffffffbdfedfffbfffffffff,32,7,82647975,83066634,1055983,82110366,84768838
20030130990463081000850b008002e,8,7,1751162,1723141,97971,1590487,1863983
20030130990463081000850b008002e,16,7,2880819,2867375,95341,2726505,3006920
20030130990463081000850b008002e,32,7,6669243,6704981,158711,6553746,6988888
365a38573dd4f6f5ab20e858f53e486e,8,7,4016390,4065399,121101,3948659,4277729
365a38573dd4f6f5ab20e858f53e486e,16,7,18356083,18632054,522906,18213410,19697833
365a38573dd4f6f5ab20e858f53e486e,32,7,159875656,160830697,3350615,155182765,164581693
38dbbd39cabaffe7bf965f5fbbb7c743,8,7,1227954,1273065,104116,1183063,1447102
38dbbd39cabaffe7bf965f5fbbb7c743,16,7,1768061,1779237,24885,1754227,1811154
38dbbd39cabaffe7bf965f5fbbb7c743,32,7,3840590,3843449,16598,3818417,3872298
840000100000002000400000,8,7,1033605,1045584,52003,989189,1147358
840000100000002000400000,16,7,1456186,1481295,86582,1407647,1666352
840000100000002000400000,32,7,2907581,3754797,2213483,2847330,8772786
3ebeef7df7df9ff3bfffe9bffffdedff,8,7,2074906,2082003,49820,2030780,2163013
3ebeef7df7df9ff3bfffe9bffffdedff,16,7,4320874,4324982,93626,4166639,4436113
3ebeef7df7df9ff3bfffe9bffffdedff,32,7,13255881,13356609,358570,13114505,14134520
377ffffffffffffffffffdfbffffffff,8,7,2760882,2760016,60836,2666544,2834615
377ffffffffffffffffffdfbffffffff,16,7,12129925,12074007,209290,11741807,12414812
377ffffffffffffffffffdfbffffffff,32,7,104821934,104750149,1286797,103284990,106696199
1c3703f58a02a0a41148d0441261dc1,8,7,1545429,1586780,87346,1505097,1730801
1c3703f58a02a0a41148d0441261dc1,16,7,2653161,2626053,81844,2501344,2714654
1c3703f58a02a0a41148d0441261dc1,32,7,5459321,5456005,63629,5337760,5539245
10000800000000080400000000000,8,7,1055106,1073581,55272,994496,1138446
10000800000000080400000000000,16,7,1485012,1503146,78600,1416014,1668523
10000800000000080400000000000,32,7,2972976,2900487,138750,2739931,3065044
800000010200000002002200002000,8,7,1022253,1024964,43105,971228,1107711
800000010200000002002200002000,16,7,1424036,1434611,32311,1387903,1488466
800000010200000002002200002000,32,7,2843123,2847754,91230,2755087,2956402
3fedf3fffefcefffdff7ffffbffedefc,8,7,3047600,3072747,83970,2973374,3189554
3fedf3fffefcefffdff7ffffbffedefc,16,7,12674632,12735956,217098,12423088,13070310
3fedf3fffefcefffdff7ffffbffedefc,32,7,113522243,114100609,1548895,112130411,116624743
400000000000000040000000,8,7,987508,1019691,64997,974819,1156906
400000000000000040000000,16,7,1390032,1399404,29098,1371768,1447465
400000000000000040000000,32,7,2912080,2895353,58229,2812706,2983037
3e3e4f7df75d9ff3bfeee1bf77dcadff,8,7,1930593,1947264,75443,1860651,2054523
3e3e4f7df75d9ff3bfeee1bf77dcadff,16,7,4099605,4126589,78309,4054637,4274279
3e3e4f7df75d9ff3bfeee1bf77dcadff,32,7,12794202,12834860,84039,12757619,12979648
2bfefffbfef7f6bffcfdfb5fffffffff,8,7,7626059,7675993,142689,7549845,7970949
2bfefffbfef7f6bffcfdfb5fffffffff,16,7,47847812,47669348,598775,46902808,48510135
2bfefffbfef7f6bffcfdfb5fffffffff,32,7,473285374,470958961,9545496,453193161,482789259
3c7428624e003810ea3010709c09009,8,7,1892405,1896016,37390,1859104,1972460
3c7428624e003810ea3010709c09009,16,7,3119717,3147722,70929,3090680,3284573
3c7428624e003810ea3010709c09009,32,7,7268707,7278244,71258,7191348,7366094
500410200010000200002010100,8,7,1050234,1062380,50074,1008909,1155345
500410200010000200002010100,16,7,1442782,1438243,32192,1392174,1482031
500410200010000200002010100,32,7,2991212,2976217,48825,2893134,3027067
3ffefffffffdfefffff7f7ffffe7ffff,8,7,2729386,2730300,79912,2618108,2815115
3ffefffffffdfefffff7f7ffffe7ffff,16,7,10715078,10708551,114896,10513476,10844672
3ffefffffffdfefffff7f7ffffe7ffff,32,7,71334802,71537290,968738,70208590,73250418
14401010c4ae459520600928e4501010,8,7,1381588,1409614,66646,1314702,1506551
14401010c4ae459520600928e4501010,16,7,2158286,2634469,1274417,2082194,5520882
