"permutation_id","program_name","percent_specified","mean"
8730,"list",75.2,1.492334835
8730,"list",75.2,0.039932826
8730,"list",75.2,0.311105883
8731,"bst",38.2,0.005382924
8731,"bst",38.2,0.229174567
8731,"bst",38.2,0.00518265
8731,"bst",38.2,0.220204962
8732,"avlja",39.3,0.003547793
8732,"avlja",39.3,2.188446088
8732,"avlja",39.3,0.019122427
8732,"avlja",39.3,0.752020774
8734,"composite",98.8,0.004548583
8734,"composite",98.8,2.500456892
8734,"composite",98.8,0.002278316
8734,"composite",98.8,0.093682613
8736,"list",76.1,0.002361505
8736,"list",76.1,1.756713404
8736,"list",76.1,0.042191893
8736,"list",76.1,0.314155813
8737,"bst",38.7,0.005392948
8737,"bst",38.7,0.233597325
8737,"bst",38.7,0.005064985
8737,"bst",38.7,0.219550859
8739,"composite",99.4,0.00403921
8739,"composite",99.4,2.536161344
8739,"composite",99.4,0.0022065
8739,"composite",99.4,0.093821657
8740,"avlja",39.8,0.003654888
8740,"avlja",39.8,2.497255722
8740,"avlja",39.8,0.018756634
8740,"avlja",39.8,0.762329208
8742,"list",77.1,0.002208545
8742,"list",77.1,1.728913147
8742,"list",77.1,0.039904192
8742,"list",77.1,0.312080638
8744,"composite",100,0.004233243
8744,"composite",100,2.534442178
8744,"composite",100,0.002216098
8744,"composite",100,0.094023113
8746,"avlja",40.3,0.00384689
8746,"avlja",40.3,2.461179944
8746,"avlja",40.3,0.019034394
8746,"avlja",40.3,0.764025504
8747,"bst",39.2,0.006220453
8747,"bst",39.2,0.245372092
8747,"bst",39.2,0.005498803
8747,"bst",39.2,0.222158593
8748,"list",78,0.002109285
8748,"list",78,1.725308504
8748,"list",78,0.039554835
8748,"list",78,0.31353576
8750,"avlja",40.8,0.003625876
8750,"avlja",40.8,2.809020619
8750,"avlja",40.8,0.023592258
8750,"avlja",40.8,0.960402091
8751,"bst",39.6,0.005443533
8751,"bst",39.6,0.2294854
8751,"bst",39.6,0.005268102
8751,"bst",39.6,0.22064933
8754,"list",78.9,0.002113675
8754,"list",78.9,1.707253233
8754,"list",78.9,0.041408898
8754,"list",78.9,0.316171611
8755,"composite",0.6,0.003231467
8755,"composite",0.6,0.24098952
8755,"composite",0.6,0.001774884
8755,"composite",0.6,0.103287763
8756,"avlja",41.4,0.003641097
8756,"avlja",41.4,2.826085413
8756,"avlja",41.4,0.024152077
8756,"avlja",41.4,0.991008165
8757,"bst",40.1,0.005576362
8757,"bst",40.1,0.239445521
8757,"bst",40.1,0.00542252
8757,"bst",40.1,0.221287905
8759,"list",79.8,0.002138402
8759,"list",79.8,1.761613187
8759,"list",79.8,0.047778269
8759,"list",79.8,0.336424133
8761,"avlja",41.9,0.003631403
8761,"avlja",41.9,2.842124536
8761,"avlja",41.9,0.023538905
8761,"avlja",41.9,0.984753004
8762,"composite",1.2,0.002892778
8762,"composite",1.2,0.229214067
8762,"composite",1.2,0.001779894
8762,"composite",1.2,0.104503073
8763,"bst",40.6,0.005632636
8763,"bst",40.6,0.232249472
8763,"bst",40.6,0.005151579
8763,"bst",40.6,0.220596569
8764,"list",80.7,0.002395079
8764,"list",80.7,1.951844931
8764,"list",80.7,0.052712511
8764,"list",80.7,0.35380756
8767,"avlja",42.4,0.003631003
8767,"avlja",42.4,2.748655414
8767,"avlja",42.4,0.023134088
8767,"avlja",42.4,0.982607449
8768,"bst",41,0.005504336
8768,"bst",41,0.236583774
8768,"bst",41,0.005106825
8768,"bst",41,0.220712052
8769,"composite",1.9,0.003037858
8769,"composite",1.9,0.226256921
8769,"composite",1.9,0.001801544
8769,"composite",1.9,0.103866929
8770,"list",81.7,0.003121562
8770,"list",81.7,2.126013306
8770,"list",81.7,0.049173254
8770,"list",81.7,0.347246996
8773,"avlja",42.9,0.003621045
8773,"avlja",42.9,2.765261707
8773,"avlja",42.9,0.023471831
8773,"avlja",42.9,1.048219894
8774,"bst",41.5,0.005628315
8774,"bst",41.5,0.234167645
8774,"bst",41.5,0.005390694
8774,"bst",41.5,0.220424563
8775,"composite",2.5,0.002964829
8775,"composite",2.5,0.234007466
8775,"composite",2.5,0.001871127
8775,"composite",2.5,0.104057372
8778,"list",82.6,0.002180802
8778,"list",82.6,2.113877652
8778,"list",82.6,0.05223362
8778,"list",82.6,0.348169877
8779,"avlja",43.5,0.003667849
8779,"avlja",43.5,2.786120086
8779,"avlja",43.5,0.024440743
8779,"avlja",43.5,1.044950374
8780,"bst",41.9,0.005612305
8780,"bst",41.9,0.230263129
8780,"bst",41.9,0.005149695
8780,"bst",41.9,0.221621976
8781,"composite",3.1,0.00292763
8781,"composite",3.1,0.235369775
8781,"composite",3.1,0.001839874
8781,"composite",3.1,0.105220012
8783,"list",83.5,0.002160931
8783,"list",83.5,3.960955812
8783,"list",83.5,0.094503728
8783,"list",83.5,0.679220366
8785,"avlja",44,0.003682068
8785,"avlja",44,2.826071161
8785,"avlja",44,0.024166007
8785,"avlja",44,1.050630861
8786,"composite",3.7,0.003264278
8786,"composite",3.7,0.240359106
8786,"composite",3.7,0.002017488
8786,"composite",3.7,0.107007811
8787,"bst",42.4,0.005619605
8787,"bst",42.4,0.240254976
8787,"bst",42.4,0.005336951
8787,"bst",42.4,0.221402501
8788,"list",84.4,0.002423153
8788,"list",84.4,3.655125437
8788,"list",84.4,0.107568807
8788,"list",84.4,0.776100201
8790,"avlja",44.5,0.003719486
8790,"avlja",44.5,2.862136567
8790,"avlja",44.5,0.028421803
8790,"avlja",44.5,1.088960563
8792,"bst",42.9,0.005564459
8792,"bst",42.9,0.234788316
8792,"bst",42.9,0.005345975
8792,"bst",42.9,0.220775535
8793,"composite",4.3,0.00327192
8793,"composite",4.3,0.244002371
8793,"composite",4.3,0.002033255
8793,"composite",4.3,0.106961295
8794,"list",85.3,0.002428955
8794,"list",85.3,3.669536868
8794,"list",85.3,0.114686965
8794,"list",85.3,0.770432254
8795,"avlja",45,0.003911063
8795,"avlja",45,2.863904838
8795,"avlja",45,0.024006693
8795,"avlja",45,1.059950112
8798,"bst",43.3,0.00631568
8798,"bst",43.3,0.252471441
8798,"bst",43.3,0.00567028
8798,"bst",43.3,0.224759101
8799,"list",86.2,0.002188627
8799,"list",86.2,3.65048628
8799,"list",86.2,0.106988121
8799,"list",86.2,0.785286577
8800,"composite",5,0.002950627
8800,"composite",5,0.235831972
8800,"composite",5,0.001953157
8800,"composite",5,0.106663712
8801,"avlja",45.5,0.003706621
8801,"avlja",45.5,3.065131974
8801,"avlja",45.5,0.024497204
8801,"avlja",45.5,1.15522879
8803,"bst",43.8,0.006361178
8803,"bst",43.8,0.252030913
8803,"bst",43.8,0.005679573
8803,"bst",43.8,0.224665625
8805,"list",87.2,0.002193733
8805,"list",87.2,3.655601138
8805,"list",87.2,0.107908218
8805,"list",87.2,0.783537475
8806,"composite",5.6,0.002928331
8806,"composite",5.6,0.241162673
8806,"composite",5.6,0.001905536
8806,"composite",5.6,0.106952043
8807,"avlja",46.1,0.004204895
8807,"avlja",46.1,3.09635676
8807,"avlja",46.1,0.025260654
8807,"avlja",46.1,1.163824306
8809,"bst",44.2,0.005667831
8809,"bst",44.2,0.233945613
8809,"bst",44.2,0.005471749
8809,"bst",44.2,0.223546761
8811,"list",88.1,0.002185672
8811,"list",88.1,1.973118283
8811,"list",88.1,0.058405009
8811,"list",88.1,0.379157938
8812,"composite",6.2,0.002948989
8812,"composite",6.2,0.241569049
8812,"composite",6.2,0.001910008
8812,"composite",6.2,0.106243102
8813,"avlja",46.6,0.003703904
8813,"avlja",46.6,3.39472647
8813,"avlja",46.6,0.024315742
8813,"avlja",46.6,1.158960476
8814,"bst",44.7,0.005593614
8814,"bst",44.7,0.233713584
8814,"bst",44.7,0.005368593
8814,"bst",44.7,0.224754389
8817,"list",89,0.002158124
8817,"list",89,2.793193455
8817,"list",89,0.058290049
8817,"list",89,0.382405878
8818,"composite",6.8,0.003034526
8818,"composite",6.8,0.237988874
8818,"composite",6.8,0.001936242
8818,"composite",6.8,0.107048619
8819,"avlja",47.1,0.003756073
8819,"avlja",47.1,3.398328336
8819,"avlja",47.1,0.025052133
8819,"avlja",47.1,1.080503798
8821,"bst",45.2,0.00640355
8821,"bst",45.2,0.251016673
8821,"bst",45.2,0.005809693
8821,"bst",45.2,0.230501327
8823,"list",89.9,0.002193211
8823,"list",89.9,2.787849041
8823,"list",89.9,0.062430171
8823,"list",89.9,0.38354453
8824,"composite",7.5,0.00294378
8824,"composite",7.5,0.244196033
8824,"composite",7.5,0.001935239
8824,"composite",7.5,0.106060572
8825,"avlja",47.6,0.003716611
8825,"avlja",47.6,3.556609484
8825,"avlja",47.6,0.029306615
8825,"avlja",47.6,1.202175833
8828,"bst",45.6,0.005907235
8828,"bst",45.6,0.238026523
8828,"bst",45.6,0.005458324
8828,"bst",45.6,0.229311736
8829,"list",90.8,0.00220846
8829,"list",90.8,2.79670084
8829,"list",90.8,0.058453189
8829,"list",90.8,0.380386652
8830,"composite",8.1,0.002971161
8830,"composite",8.1,0.236694318
8830,"composite",8.1,0.00197157
8830,"composite",8.1,0.1055596
8831,"avlja",48.2,0.003994332
8831,"avlja",48.2,3.802004692
8831,"avlja",48.2,0.02704983
8831,"avlja",48.2,1.19225852
8834,"composite",8.7,0.003726186
8834,"composite",8.7,0.245005968
8834,"composite",8.7,0.002040445
8834,"composite",8.7,0.11010327
8835,"list",91.7,0.002337212
8835,"list",91.7,2.819110192
8835,"list",91.7,0.058805956
8835,"list",91.7,0.380150518
8836,"bst",46.1,0.006515599
8836,"bst",46.1,0.25233997
8836,"bst",46.1,0.005958478
8836,"bst",46.1,0.231366473
8837,"avlja",48.7,0.004284498
8837,"avlja",48.7,3.934224148
8837,"avlja",48.7,0.027074047
8837,"avlja",48.7,1.280447671
8839,"bst",46.5,0.005942373
8839,"bst",46.5,0.23638332
8839,"bst",46.5,0.005784071
8839,"bst",46.5,0.229188215
8840,"list",92.7,0.002277717
8840,"list",92.7,2.786661154
8840,"list",92.7,0.066175025
8840,"list",92.7,0.384527223
8842,"composite",9.3,0.00300984
8842,"composite",9.3,0.238697336
8842,"composite",9.3,0.002028343
8842,"composite",9.3,0.10694761
8843,"avlja",49.2,0.00387018
8843,"avlja",49.2,3.796209287
8843,"avlja",49.2,0.027258875
8843,"avlja",49.2,1.283273209
8845,"list",93.6,0.002198554
8845,"list",93.6,2.728578445
8845,"list",93.6,0.060649556
8845,"list",93.6,0.382874754
8846,"bst",47,0.005741559
8846,"bst",47,0.23850262
8846,"bst",47,0.005494279
8846,"bst",47,0.22916897
8847,"composite",9.9,0.003016485
8847,"composite",9.9,0.240474196
8847,"composite",9.9,0.002042854
8847,"composite",9.9,0.106693028
8849,"avlja",49.7,0.003764245
8849,"avlja",49.7,3.863288958
8849,"avlja",49.7,0.027246013
8849,"avlja",49.7,1.295291509
8851,"list",94.5,0.002213338
8851,"list",94.5,2.723004322
8851,"list",94.5,0.060491838
8851,"list",94.5,0.384385902
8853,"composite",10.6,0.003020985
8853,"composite",10.6,0.250304059
8853,"composite",10.6,0.002136706
8853,"composite",10.6,0.109343775
8854,"bst",47.5,0.006411818
8854,"bst",47.5,0.254235568
8854,"bst",47.5,0.00586745
8854,"bst",47.5,0.230509045
8855,"avlja",50.3,0.00392074
8855,"avlja",50.3,3.903010003
8855,"avlja",50.3,0.029835512
8855,"avlja",50.3,1.287279122
8857,"list",95.4,0.002197399
8857,"list",95.4,2.687218483
8857,"list",95.4,0.060697384
8857,"list",95.4,0.384293938
8858,"bst",47.9,0.005769262
8858,"bst",47.9,0.245751293
8858,"bst",47.9,0.00565426
8858,"bst",47.9,0.231147278
8860,"composite",11.2,0.003035999
8860,"composite",11.2,0.242804524
8860,"composite",11.2,0.00203711
8860,"composite",11.2,0.110025184
8862,"avlja",50.8,0.003744988
8862,"avlja",50.8,3.859423316
8862,"avlja",50.8,0.027330008
8862,"avlja",50.8,1.290131118
8863,"list",96.3,0.00221121
8863,"list",96.3,2.682040885
8863,"list",96.3,0.060658826
8863,"list",96.3,0.378085204
8864,"bst",48.4,0.005670006
8864,"bst",48.4,0.238361925
8864,"bst",48.4,0.005536987
8864,"bst",48.4,0.232734287
8866,"avlja",51.3,0.003817215
8866,"avlja",51.3,4.11940606
8866,"avlja",51.3,0.029226605
8866,"avlja",51.3,1.345632934
8867,"composite",11.8,0.003029003
8867,"composite",11.8,0.248342227
8867,"composite",11.8,0.002126072
8867,"composite",11.8,0.11157764
8869,"list",97.2,0.002226298
8869,"list",97.2,2.712043179
8869,"list",97.2,0.060266085
8869,"list",97.2,0.383203025
8870,"bst",48.8,0.005788308
8870,"bst",48.8,0.249414161
8870,"bst",48.8,0.005841455
8870,"bst",48.8,0.237223217
8871,"composite",12.4,0.003444574
8871,"composite",12.4,0.248055752
8871,"composite",12.4,0.002290272
8871,"composite",12.4,0.110800642
8873,"avlja",51.8,0.004320192
8873,"avlja",51.8,4.37619972
8873,"avlja",51.8,0.029498464
8873,"avlja",51.8,1.247749727
8874,"list",98.2,0.002298288
8874,"list",98.2,2.712203093
8874,"list",98.2,0.059813936
8874,"list",98.2,0.382394273
8876,"bst",49.3,0.005826095
8876,"bst",49.3,0.232104605
8876,"bst",49.3,0.005536038
8876,"bst",49.3,0.23626839
8877,"composite",13,0.003094601
8877,"composite",13,0.243116625
8877,"composite",13,0.002158609
8877,"composite",13,0.1112088
8880,"list",99.1,0.002404408
8880,"list",99.1,4.465185445
8880,"list",99.1,0.001721864
8880,"list",99.1,0.084572105
8881,"avlja",52.4,0.004267484
8881,"avlja",52.4,4.653211691
8881,"avlja",52.4,0.029175042
8881,"avlja",52.4,1.24653683
8882,"bst",49.8,0.005844569
8882,"bst",49.8,0.251215091
8882,"bst",49.8,0.005820536
8882,"bst",49.8,0.236829883
8883,"composite",13.7,0.003103772
8883,"composite",13.7,0.243330498
8883,"composite",13.7,0.002176799
8883,"composite",13.7,0.110872406
8885,"list",100,0.002208174
8885,"list",100,4.068046672
8885,"list",100,0.001701692
8885,"list",100,0.084686375
8886,"bst",50.2,0.005837893
8886,"bst",50.2,0.240425359
8886,"bst",50.2,0.00570214
8886,"bst",50.2,0.236715024
8887,"avlja",52.9,0.003815056
8887,"avlja",52.9,4.566800775
8887,"avlja",52.9,0.032475422
8887,"avlja",52.9,1.391922165
8888,"composite",14.3,0.003088192
8888,"composite",14.3,0.244993497
8888,"composite",14.3,0.002208914
8888,"composite",14.3,0.111463928
8891,"list",0.9,0.001353572
8891,"list",0.9,0.376582344
8891,"list",0.9,0.005916477
8891,"list",0.9,0.149857476
8892,"bst",50.7,0.005838454
8892,"bst",50.7,0.263816943
8892,"bst",50.7,0.005979143
8892,"bst",50.7,0.250556846
8894,"avlja",53.4,0.003893551
8894,"avlja",53.4,4.88553622
8894,"avlja",53.4,0.030370818
8894,"avlja",53.4,1.441908769
8895,"composite",14.9,0.003108928
8895,"composite",14.9,0.241769613
8895,"composite",14.9,0.002145467
8895,"composite",14.9,0.110853926
8897,"list",1.8,0.001307777
8897,"list",1.8,0.390828857
8897,"list",1.8,0.006089698
8897,"list",1.8,0.152735228
8898,"bst",51.2,0.005786442
8898,"bst",51.2,0.244979622
8898,"bst",51.2,0.005728722
8898,"bst",51.2,0.249300933
8899,"avlja",53.9,0.003848583
8899,"avlja",53.9,6.633227532
8899,"avlja",53.9,0.037343982
8899,"avlja",53.9,1.909282788
8900,"composite",15.5,0.003509186
8900,"composite",15.5,0.248714104
8900,"composite",15.5,0.002276248
8900,"composite",15.5,0.112915269
8902,"list",2.8,0.001486922
8902,"list",2.8,0.39575355
8902,"list",2.8,0.006250659
8902,"list",2.8,0.153656384
8904,"bst",51.6,0.005862671
8904,"bst",51.6,0.251465978
8904,"bst",51.6,0.006017702
8904,"bst",51.6,0.250317881
8905,"avlja",54.5,0.003912001
8905,"avlja",54.5,6.709934303
8905,"avlja",54.5,0.037480357
8905,"avlja",54.5,1.764658058
8907,"bst",52.1,0.005795477
8907,"bst",52.1,0.264480657
8907,"bst",52.1,0.006024333
8907,"bst",52.1,0.263097343
8908,"composite",16.1,0.00308886
8908,"composite",16.1,0.251045564
8908,"composite",16.1,0.002407429
8908,"composite",16.1,0.118873853
8910,"list",3.7,0.001587726
8910,"list",3.7,0.393026427
8910,"list",3.7,0.007629278
8910,"list",3.7,0.158895548
8911,"avlja",55,0.003886625
8911,"avlja",55,6.910443551
8911,"avlja",55,0.038115479
8911,"avlja",55,1.951191134
8913,"list",4.6,0.001330769
8913,"list",4.6,0.393957811
8913,"list",4.6,0.008135367
8913,"list",4.6,0.162562387
8914,"avlja",55.5,0.003850985
8914,"avlja",55.5,6.99965555
8914,"avlja",55.5,0.043101396
8914,"avlja",55.5,1.981543325
8915,"composite",16.8,0.003127914
8915,"composite",16.8,0.248001323
8915,"composite",16.8,0.002249856
8915,"composite",16.8,0.117825954
8916,"bst",52.5,0.005762697
8916,"bst",52.5,0.266857505
8916,"bst",52.5,0.006120897
8916,"bst",52.5,0.2662121
8919,"list",5.5,0.001450019
8919,"list",5.5,0.38577622
8919,"list",5.5,0.006282664
8919,"list",5.5,0.149471917
8920,"composite",17.4,0.003152652
8920,"composite",17.4,0.252426098
8920,"composite",17.4,0.002343363
8920,"composite",17.4,0.119307951
8922,"avlja",56,0.003913207
8922,"avlja",56,7.289996461
8922,"avlja",56,0.038424633
8922,"avlja",56,1.790401898
8923,"bst",53,0.005809801
8923,"bst",53,0.275303509
8923,"bst",53,0.006324862
8923,"bst",53,0.274155025
8925,"list",6.4,0.001499911
8925,"list",6.4,0.387012875
8925,"list",6.4,0.006307715
8925,"list",6.4,0.153276126
8926,"bst",53.5,0.005822265
8926,"bst",53.5,0.281001326
8926,"bst",53.5,0.006372437
8926,"bst",53.5,0.276812487
8928,"composite",18,0.003130193
8928,"composite",18,0.245039582
8928,"composite",18,0.002290729
8928,"composite",18,0.118732186
8929,"avlja",56.5,0.003914869
8929,"avlja",56.5,7.31632388
8929,"avlja",56.5,0.038269279
8929,"avlja",56.5,1.965695491
8931,"list",7.3,0.001475199
8931,"list",7.3,0.440156404
8931,"list",7.3,0.007309208
8931,"list",7.3,0.151998134
8932,"bst",53.9,0.005915398
8932,"bst",53.9,0.281478683
8932,"bst",53.9,0.006355054
8932,"bst",53.9,0.275284177
8934,"composite",18.6,0.003266107
8934,"composite",18.6,0.247044434
8934,"composite",18.6,0.002398146
8934,"composite",18.6,0.117933944
8935,"avlja",57.1,0.004408303
8935,"avlja",57.1,7.314727835
8935,"avlja",57.1,0.038412349
8935,"avlja",57.1,2.059120305
8936,"list",8.3,0.001618454
8936,"list",8.3,0.441669599
8936,"list",8.3,0.009124614
8936,"list",8.3,0.157027754
8938,"bst",54.4,0.005901397
8938,"bst",54.4,0.315222071
8938,"bst",54.4,0.006511601
8938,"bst",54.4,0.279477367
8939,"list",9.2,0.001477079
8939,"list",9.2,0.464887938
8939,"list",9.2,0.008370489
8939,"list",9.2,0.156274456
8941,"composite",19.3,0.003139029
8941,"composite",19.3,0.248243641
8941,"composite",19.3,0.002333085
8941,"composite",19.3,0.119437405
8942,"avlja",57.6,0.003969939
8942,"avlja",57.6,7.393754016
8942,"avlja",57.6,0.039002301
8942,"avlja",57.6,1.925604039
8944,"bst",54.8,0.005816169
8944,"bst",54.8,0.285514778
8944,"bst",54.8,0.006302113
8944,"bst",54.8,0.279202956
8945,"composite",19.9,0.003344203
8945,"composite",19.9,0.260797472
8945,"composite",19.9,0.002288681
8945,"composite",19.9,0.118329435
8948,"list",10.1,0.001510289
8948,"list",10.1,0.455726989
8948,"list",10.1,0.009883654
8948,"list",10.1,0.160473684
8949,"avlja",58.1,0.003973654
8949,"avlja",58.1,7.279116088
8949,"avlja",58.1,0.038167445
8949,"avlja",58.1,2.072089312
8950,"bst",55.3,0.006113825
8950,"bst",55.3,0.287442444
8950,"bst",55.3,0.006627119
8950,"bst",55.3,0.278489008
8951,"composite",20.5,0.003162839
8951,"composite",20.5,0.262664765
8951,"composite",20.5,0.002286545
8951,"composite",20.5,0.118083126
8952,"list",11,0.001711388
8952,"list",11,0.470894359
8952,"list",11,0.010490089
8952,"list",11,0.163436823
8955,"avlja",58.6,0.003972171
8955,"avlja",58.6,7.662191889
8955,"avlja",58.6,0.038439003
8955,"avlja",58.6,2.088571111
8956,"bst",55.8,0.006709426
8956,"bst",55.8,0.301092987
8956,"bst",55.8,0.006796934
8956,"bst",55.8,0.285710657
8959,"list",11.9,0.001465024
8959,"list",11.9,0.458698016
8959,"list",11.9,0.009951883
8959,"list",11.9,0.159033953
8960,"composite",21.1,0.003599799
8960,"composite",21.1,0.309300503
8960,"composite",21.1,0.002460292
8960,"composite",21.1,0.11874512
8961,"avlja",59.2,0.003906308
8961,"avlja",59.2,7.851377516
8961,"avlja",59.2,0.039028958
8961,"avlja",59.2,2.07485419
8962,"bst",56.2,0.006044732
8962,"bst",56.2,0.285928765
8962,"bst",56.2,0.006635117
8962,"bst",56.2,0.286169701
8964,"list",12.8,0.001488217
8964,"list",12.8,0.472278715
8964,"list",12.8,0.010820971
8964,"list",12.8,0.163537739
8965,"composite",21.7,0.003214002
8965,"composite",21.7,0.309161038
8965,"composite",21.7,0.002324569
8965,"composite",21.7,0.119261689
8966,"avlja",59.7,0.003976959
8966,"avlja",59.7,7.821348174
8966,"avlja",59.7,0.038417776
8966,"avlja",59.7,2.07003676
8968,"bst",56.7,0.00590144
8968,"bst",56.7,0.288073987
8968,"bst",56.7,0.006511009
8968,"bst",56.7,0.294884897
8970,"list",13.8,0.001519147
8970,"list",13.8,0.489364842
8970,"list",13.8,0.012868917
8970,"list",13.8,0.178730484
8971,"bst",57.1,0.00591564
8971,"bst",57.1,0.294576536
8971,"bst",57.1,0.006683218
8971,"bst",57.1,0.295569168
8972,"composite",22.4,0.003293058
8972,"composite",22.4,0.319493662
8972,"composite",22.4,0.002422106
8972,"composite",22.4,0.11814262
8973,"avlja",60.2,0.003969086
8973,"avlja",60.2,8.652684277
8973,"avlja",60.2,0.038667298
8973,"avlja",60.2,2.082587961
8976,"list",14.7,0.001420949
8976,"list",14.7,0.503197705
8976,"list",14.7,0.013549849
8976,"list",14.7,0.184604946
8977,"avlja",60.7,0.00445867
8977,"avlja",60.7,8.713694072
8977,"avlja",60.7,0.038556592
8977,"avlja",60.7,2.075979773
8979,"composite",23,0.003212088
8979,"composite",23,0.323633869
8979,"composite",23,0.002455312
8979,"composite",23,0.123500668
8980,"bst",57.6,0.005892408
8980,"bst",57.6,0.2855147
8980,"bst",57.6,0.006641699
8980,"bst",57.6,0.294919492
8982,"list",15.6,0.00150721
8982,"list",15.6,0.488462559
8982,"list",15.6,0.01272987
8982,"list",15.6,0.182954852
8983,"avlja",61.3,0.004018106
8983,"avlja",61.3,8.67881793
8983,"avlja",61.3,0.038490572
8983,"avlja",61.3,2.074725891
8985,"bst",58.1,0.006113397
8985,"bst",58.1,0.306490415
8985,"bst",58.1,0.007070843
8985,"bst",58.1,0.30274506
8987,"composite",23.6,0.003269196
8987,"composite",23.6,0.323751753
8987,"composite",23.6,0.002464804
8987,"composite",23.6,0.123202732
8988,"list",16.5,0.001516273
8988,"list",16.5,0.509557243
8988,"list",16.5,0.014244791
8988,"list",16.5,0.182392754
8989,"avlja",61.8,0.004098656
8989,"avlja",61.8,8.201852118
8989,"avlja",61.8,0.027017148
8989,"avlja",61.8,1.328987503
8991,"composite",24.2,0.003246939
8991,"composite",24.2,0.332297396
8991,"composite",24.2,0.002546001
8991,"composite",24.2,0.131068387
8993,"bst",58.5,0.006759798
8993,"bst",58.5,0.31430297
8993,"bst",58.5,0.007412617
8993,"bst",58.5,0.307887481
8994,"list",17.4,0.001558014
8994,"list",17.4,0.49306938
8994,"list",17.4,0.014476491
8994,"list",17.4,0.18354835
8995,"avlja",62.3,0.003979761
8995,"avlja",62.3,8.266081789
8995,"avlja",62.3,0.027102453
8995,"avlja",62.3,1.240724455
8997,"composite",24.8,0.003223553
8997,"composite",24.8,0.324821656
8997,"composite",24.8,0.002438537
8997,"composite",24.8,0.132663846
8998,"bst",59,0.005876404
8998,"bst",59,0.291223435
8998,"bst",59,0.006877147
8998,"bst",59,0.305905805
9000,"list",18.3,0.001583672
9000,"list",18.3,0.496180156
9000,"list",18.3,0.01443638
9000,"list",18.3,0.187693429
9002,"avlja",62.8,0.004205913
9002,"avlja",62.8,14.717904743
9002,"avlja",62.8,0.023111627
9002,"avlja",62.8,1.12933697
9004,"bst",59.4,0.006760901
9004,"bst",59.4,0.319989795
9004,"bst",59.4,0.007456149
9004,"bst",59.4,0.314109549
9005,"list",19.3,0.001764625
9005,"list",19.3,0.53194641
9005,"list",19.3,0.014982394
9005,"list",19.3,0.195237767
9006,"composite",25.5,0.003263742
9006,"composite",25.5,0.326513357
9006,"composite",25.5,0.002438086
9006,"composite",25.5,0.132306226
9008,"avlja",63.4,0.004213686
9008,"avlja",63.4,14.754516268
9008,"avlja",63.4,0.022736111
9008,"avlja",63.4,1.06859981
9010,"bst",59.9,0.006046905
9010,"bst",59.9,0.29677214
9010,"bst",59.9,0.007186903
9010,"bst",59.9,0.31003282
9011,"list",20.2,0.001758443
9011,"list",20.2,0.543119386
9011,"list",20.2,0.016734137
9011,"list",20.2,0.201189303
9013,"composite",26.1,0.00326523
9013,"composite",26.1,0.326567677
9013,"composite",26.1,0.002730178
9013,"composite",26.1,0.155971147
9014,"avlja",63.9,0.004207336
9014,"avlja",63.9,14.748239071
9014,"avlja",63.9,0.022820328
9014,"avlja",63.9,1.12780131
9016,"bst",60.4,0.006046025
9016,"bst",60.4,0.317662723
9016,"bst",60.4,0.007311949
9016,"bst",60.4,0.326443245
9017,"list",21.1,0.001627327
9017,"list",21.1,0.550126198
9017,"list",21.1,0.011794921
9017,"list",21.1,0.165415893
9019,"list",22,0.001772171
9019,"list",22,0.591500669
9019,"list",22,0.012773749
9019,"list",22,0.165745366
9020,"composite",26.7,0.003416997
9020,"composite",26.7,0.339162139
9020,"composite",26.7,0.002678636
9020,"composite",26.7,0.154682445
9021,"avlja",64.4,0.004028808
9021,"avlja",64.4,15.6275067
9021,"avlja",64.4,0.023688458
9021,"avlja",64.4,1.085601086
9022,"bst",60.8,0.005962312
9022,"bst",60.8,0.299725417
9022,"bst",60.8,0.007052586
9022,"bst",60.8,0.319860718
9025,"list",22.9,0.001663198
9025,"list",22.9,0.553538427
9025,"list",22.9,0.011920126
9025,"list",22.9,0.167150235
9026,"composite",27.3,0.003286906
9026,"composite",27.3,0.332262596
9026,"composite",27.3,0.002884464
9026,"composite",27.3,0.157842725
9027,"bst",61.3,0.005991323
9027,"bst",61.3,0.299265371
9027,"bst",61.3,0.007119651
9027,"bst",61.3,0.320404616
9030,"avlja",64.9,0.004568921
9030,"avlja",64.9,15.647027555
9030,"avlja",64.9,0.023481041
9030,"avlja",64.9,1.08964696
9031,"list",23.9,0.001661284
9031,"list",23.9,0.558871183
9031,"list",23.9,0.011993288
9031,"list",23.9,0.170622722
9032,"composite",28,0.003705294
9032,"composite",28,0.337434882
9032,"composite",28,0.002995443
9032,"composite",28,0.159142463
9033,"bst",61.8,0.006349985
9033,"bst",61.8,0.317577027
9033,"bst",61.8,0.007465898
9033,"bst",61.8,0.315432863
9035,"avlja",65.4,0.004026881
9035,"avlja",65.4,13.393963003
9035,"avlja",65.4,0.021165998
9035,"avlja",65.4,0.946585898
9037,"list",24.8,0.001610555
9037,"list",24.8,0.572445711
9037,"list",24.8,0.014055753
9037,"list",24.8,0.182441261
9038,"composite",28.6,0.003730178
9038,"composite",28.6,0.338884696
9038,"composite",28.6,0.003024133
9038,"composite",28.6,0.160351603
9039,"bst",62.2,0.005968832
9039,"bst",62.2,0.310198843
9039,"bst",62.2,0.007115518
9039,"bst",62.2,0.320298225
9040,"avlja",66,0.004056511
