"id","path_id","level_id","component_added","stress","median","verification","diff","context_name","context_type","bst_component_type","example","classification"
"1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb",1,108,"p.bst.6.pred.pred_inst.137",64,82731240,"gradual",13186264,"bst","pred","pred_inst","bst","max"
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.default.146",60,382762640,"gradual",5071496,"bstRemove","pred","default","bst","max"
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.default.146",64,448230696,"gradual",14712075,"bstRemove","pred","default","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.default.13",48,122917201,"gradual",3263916,"main","inv","default","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.default.13",56,268762877,"gradual",1556007,"main","inv","default","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.default.13",64,420881491,"gradual",11884662,"main","inv","default","bst","max"
"97747fd79feb2fa7ffecbfe4443efffbfbcafd",7,108,"m.tree_max_lemma.3.fold.pred_inst.64",56,210152831,"gradual",2502216,"tree_max_lemma","fold","pred_inst","bst","max"
"97747fd79feb2fa7ffecbfe4443efffbfbcafd",7,108,"m.tree_max_lemma.3.fold.pred_inst.64",60,288068981,"gradual",2113169,"tree_max_lemma","fold","pred_inst","bst","max"
"97747fd79feb2fa7ffecbfe4443efffbfbcafd",7,108,"m.tree_max_lemma.3.fold.pred_inst.64",64,324872274,"gradual",2139345,"tree_max_lemma","fold","pred_inst","bst","max"
"1ff4cff2e775ce1cdfcfff9def3b9cfbff737a5",2,109,"m.create_tree.1.pre.default.0",64,92319399,"gradual",1868487,"create_tree","pre","default","bst","max"
"1a6f5dd7abcdfefb8aceb3fd77e1d5af7ff9eff",3,109,"m.tree_min_helper.3.fold.pred_inst.80",44,107535437,"gradual",1365554,"tree_min_helper","fold","pred_inst","bst","max"
"1a6f5dd7abcdfefb8aceb3fd77e1d5af7ff9eff",3,109,"m.tree_min_helper.3.fold.pred_inst.80",60,311720793,"gradual",9300131,"tree_min_helper","fold","pred_inst","bst","max"
"1dbbfbff74ddef75d6bfdb3d7aec3be7959fe6e",4,109,"m.tree_max_helper.3.fold.pred_inst.58",44,134799992,"gradual",2713024,"tree_max_helper","fold","pred_inst","bst","max"
"1a6f5dd7abcdfefbaaceb3fd77e1d5af7ff9eff",3,110,"m.tree_max_lemma.4.unfold.pred_inst.63",64,351306605,"gradual",2122468,"tree_max_lemma","unfold","pred_inst","bst","max"
"1dbbfbff74ddef75d7bfdb3d7aec3be7959fe6e",4,110,"m.tree_min.4.unfold.pred_inst.68",52,194135540,"gradual",1595803,"tree_min","unfold","pred_inst","bst","max"
"1dbbfbff74ddef75d7bfdb3d7aec3be7959fe6e",4,110,"m.tree_min.4.unfold.pred_inst.68",64,443941686,"gradual",4502985,"tree_min","unfold","pred_inst","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.acc.148",32,51867961,"gradual",2640217,"bstRemove","pred","acc","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.acc.148",44,118728669,"gradual",1416046,"bstRemove","pred","acc","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.acc.148",56,255270906,"gradual",2332774,"bstRemove","pred","acc","bst","max"
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.acc.148",64,404086270,"gradual",6123251,"bstRemove","pred","acc","bst","max"
"97747fd79feb2fa7fffcbfe4c43efffbfbcafd",7,110,"m.tree_remove_helper.4.unfold.pred_inst.97",56,210256607,"gradual",4400030,"tree_remove_helper","unfold","pred_inst","bst","max"
"97747fd79feb2fa7fffcbfe4c43efffbfbcafd",7,110,"m.tree_remove_helper.4.unfold.pred_inst.97",64,318839017,"gradual",1676406,"tree_remove_helper","unfold","pred_inst","bst","max"
"1f7bd1ff4ed3ffbbded5fc3dfd7dbfa1eceebdb",1,111,"m.tree_remove_lemma_left2.1.pre.pred_inst.113",60,75392409,"gradual",1424726,"tree_remove_lemma_left2","pre","pred_inst","bst","max"
"1a6f5dd7abcdfefbaaeeb3fd77e1d5af7ff9eff",3,111,"m.tree_min_helper.1.pre.pred_inst.71",48,97439655,"gradual",2515463,"tree_min_helper","pre","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",20,22954517,"gradual",3510332,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",24,19033455,"gradual",2904970,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",28,51089769,"gradual",7011082,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",32,58087422,"gradual",6219461,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",36,89002754,"gradual",14077153,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",40,96328760,"gradual",14700854,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",44,138674640,"gradual",19945971,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",48,133499366,"gradual",20004714,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",52,200401924,"gradual",30094454,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",56,296991146,"gradual",41720240,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",60,405060308,"gradual",58858169,"tree_contains","post","pred_inst","bst","max"
"837d7af3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,111,"m.tree_contains.2.post.pred_inst.27",64,481168718,"gradual",77082448,"tree_contains","post","pred_inst","bst","max"
"97747fd79feb3fa7fffcbfe4c43efffbfbcafd",7,111,"m.tree_max_helper.2.post.pred_inst.52",60,289026252,"gradual",4188909,"tree_max_helper","post","pred_inst","bst","max"
"97747fd79feb3fa7fffcbfe4c43efffbfbcafd",7,111,"m.tree_max_helper.2.post.pred_inst.52",64,330637891,"gradual",11798874,"tree_max_helper","post","pred_inst","bst","max"
"17ef7dffe7ecf76fff7bfef9decb69a247d6fbc",0,112,"m.tree_contains.1.pre.pred_inst.26",64,47172710,"gradual",1819870,"tree_contains","pre","pred_inst","bst","max"
"1a6f5dd7afcdfefbaaeeb3fd77e1d5af7ff9eff",3,112,"m.tree_contains_helper.3.fold.pred_inst.34",32,44838148,"gradual",1693696,"tree_contains_helper","fold","pred_inst","bst","max"
"1a6f5dd7afcdfefbaaeeb3fd77e1d5af7ff9eff",3,112,"m.tree_contains_helper.3.fold.pred_inst.34",56,217343849,"gradual",3607137,"tree_contains_helper","fold","pred_inst","bst","max"
"1a6f5dd7afcdfefbaaeeb3fd77e1d5af7ff9eff",3,112,"m.tree_contains_helper.3.fold.pred_inst.34",64,356885549,"gradual",6412930,"tree_contains_helper","fold","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.pred_inst.35",60,350396797,"gradual",3505486,"tree_contains_helper","fold","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.pred_inst.35",64,397568919,"gradual",4437036,"tree_contains_helper","fold","pred_inst","bst","max"
"97747fd79feb3fa7fffcbfe4c4befffbfbcafd",7,112,"m.tree_remove_lemma_left.1.pre.default.105",60,292263365,"gradual",3237113,"tree_remove_lemma_left","pre","default","bst","max"
"1f7bd1ff4ed3ffbbded5fc3dfd7dbfa9eceefdb",1,113,"p.bst.6.pred.acc.142",60,76124815,"gradual",2103398,"bst","pred","acc","bst","max"
"1f7bd1ff4ed3ffbbded5fc3dfd7dbfa9eceefdb",1,113,"p.bst.6.pred.acc.142",64,83417977,"gradual",2242063,"bst","pred","acc","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",20,23810615,"gradual",2927342,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",24,20745898,"gradual",1910803,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",28,53053476,"gradual",8555206,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",32,59851994,"gradual",9268353,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",36,92043453,"gradual",15316699,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",40,102138975,"gradual",13036452,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",44,146166762,"gradual",25251496,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",48,140571893,"gradual",21587194,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",52,206574507,"gradual",28489032,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",56,309396098,"gradual",54631281,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",60,424415758,"gradual",74018961,"bstRemove","pred","pred_inst","bst","max"
"1dbbfbff76fdef75d7bfdb3d7aec3be7959ff6e",4,113,"p.bstRemove.6.pred.pred_inst.144",64,491548958,"gradual",93980039,"bstRemove","pred","pred_inst","bst","max"
"1f7955fedfacfafffe77b71e7b3ff8ff9667e7f",5,113,"p.bstRemove.6.pred.acc.150",60,21540641,"gradual",1593450,"bstRemove","pred","acc","bst","max"
"837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,113,"m.tree_add.2.post.pred_inst.17",60,380410670,"gradual",3135861,"tree_add","post","pred_inst","bst","max"
"97747fd79feb3fa7fffcbfe4c5befffbfbcafd",7,113,"m.tree_remove_lemma.3.fold.pred_inst.104",24,20081625,"gradual",3968356,"tree_remove_lemma","fold","pred_inst","bst","max"
"97747fd79feb3fa7fffcbfe4c5befffbfbcafd",7,113,"m.tree_remove_lemma.3.fold.pred_inst.104",56,209953578,"gradual",2504610,"tree_remove_lemma","fold","pred_inst","bst","max"
"97747fd79feb3fa7fffcbfe4c5befffbfbcafd",7,113,"m.tree_remove_lemma.3.fold.pred_inst.104",64,321554876,"gradual",5620550,"tree_remove_lemma","fold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",40,23782433,"gradual",2052238,"tree_contains_helper","unfold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",44,34296414,"gradual",2413745,"tree_contains_helper","unfold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",48,32129295,"gradual",1375929,"tree_contains_helper","unfold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",52,46031164,"gradual",2235271,"tree_contains_helper","unfold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",56,62552829,"gradual",2402654,"tree_contains_helper","unfold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",60,87391854,"gradual",4249415,"tree_contains_helper","unfold","pred_inst","bst","max"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,114,"m.tree_contains_helper.4.unfold.pred_inst.32",64,93962952,"gradual",5141728,"tree_contains_helper","unfold","pred_inst","bst","max"
"1a6f7dd7afcdfefbaaeeb3ff77e1d5af7ff9eff",3,114,"m.tree_add.1.pre.default.15",52,149502879,"gradual",1490858,"tree_add","pre","default","bst","max"
"1a6f7dd7afcdfefbaaeeb3ff77e1d5af7ff9eff",3,114,"m.tree_add.1.pre.default.15",60,304477912,"gradual",2409307,"tree_add","pre","default","bst","max"
"1a6f7dd7afcdfefbaaeeb3ff77e1d5af7ff9eff",3,114,"m.tree_add.1.pre.default.15",64,353932527,"gradual",3953203,"tree_add","pre","default","bst","max"
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.default.0",44,135425820,"gradual",2767446,"create_tree","pre","default","bst","max"
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.default.0",56,278795442,"gradual",3746192,"create_tree","pre","default","bst","max"
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.default.0",60,385963801,"gradual",5553131,"create_tree","pre","default","bst","max"
"1837dfaf3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,114,"m.create_tree.1.pre.default.0",64,439932431,"gradual",4720676,"create_tree","pre","default","bst","max"
"97747fd79feb3fe7fffcbfe4c5befffbfbcafd",7,114,"m.tree_max_helper.3.fold.pred_inst.58",56,211960617,"gradual",2007039,"tree_max_helper","fold","pred_inst","bst","max"
"97747fd79feb3fe7fffcbfe4e5befffbfbcafd",7,115,"m.tree_remove_helper.3.fold.pred_inst.99",64,322207323,"gradual",2240055,"tree_remove_helper","fold","pred_inst","bst","max"
"1dbbfbff76ffef75f7bfdb3d7eec3be7959ff6e",4,116,"m.tree_remove_helper.0.assert.default.98",48,114005090,"gradual",2556717,"tree_remove_helper","assert","default","bst","max"
"1dbbfbff76ffef75f7bfdb3d7eec3be7959ff6e",4,116,"m.tree_remove_helper.0.assert.default.98",52,167682545,"gradual",3201221,"tree_remove_helper","assert","default","bst","max"
"1837dfaf3f9fb9bf5efbfdbefbbf98fdfe3ffde",6,116,"m.tree_max_helper.0.assert.default.57",40,90112745,"gradual",1428851,"tree_max_helper","assert","default","bst","max"
"1837dfaf3f9fb9bf5efbfdbefbbf98fdfe3ffde",6,116,"m.tree_max_helper.0.assert.default.57",44,134096659,"gradual",1709338,"tree_max_helper","assert","default","bst","max"
"1837dfaf3f9fb9bf5efbfdbefbbf98fdfe3ffde",6,116,"m.tree_max_helper.0.assert.default.57",56,276731427,"gradual",3723536,"tree_max_helper","assert","default","bst","max"
"97747fd79feb3fe7fffcbfe4e5befffbffcafd",7,116,"m.tree_remove_lemma_right.3.fold.pred_inst.134",52,142551601,"gradual",1395389,"tree_remove_lemma_right","fold","pred_inst","bst","max"
"1e7f7dd7afcdfefbabeeb3ff77e1d5af7ff9eff",3,117,"m.create_tree_helper.3.fold.pred_inst.8",60,302066577,"gradual",2234433,"create_tree_helper","fold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdb3d7eec3be7959ff6e",4,117,"m.tree_max_helper.4.unfold.pred_inst.53",40,84267032,"gradual",1366957,"tree_max_helper","unfold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdb3d7eec3be7959ff6e",4,117,"m.tree_max_helper.4.unfold.pred_inst.53",52,170775216,"gradual",3092671,"tree_max_helper","unfold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdb3d7eec3be7959ff6e",4,117,"m.tree_max_helper.4.unfold.pred_inst.53",56,250668212,"gradual",2641680,"tree_max_helper","unfold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdb3d7eec3be7959ff6e",4,117,"m.tree_max_helper.4.unfold.pred_inst.53",60,338482264,"gradual",6144095,"tree_max_helper","unfold","pred_inst","bst","max"
"1837dfaf3f9fb9bf5efbfdbefbbf98fdfe3fffe",6,117,"p.bstRemove.6.pred.default.147",64,437353274,"gradual",3669922,"bstRemove","pred","default","bst","max"
"97747fd79feb3fe7fffdbfe4e5befffbffcafd",7,117,"m.tree_min_helper.3.fold.pred_inst.80",36,67381541,"gradual",2138387,"tree_min_helper","fold","pred_inst","bst","max"
"97747fd79feb3fe7fffdbfe4e5befffbffcafd",7,117,"m.tree_min_helper.3.fold.pred_inst.80",56,210425823,"gradual",2222264,"tree_min_helper","fold","pred_inst","bst","max"
"97747fd79feb3fe7fffdbfe4e5befffbffcafd",7,117,"m.tree_min_helper.3.fold.pred_inst.80",60,290752057,"gradual",4080712,"tree_min_helper","fold","pred_inst","bst","max"
"97747fd79feb3fe7fffdbfe4e5befffbffcafd",7,117,"m.tree_min_helper.3.fold.pred_inst.80",64,328799095,"gradual",5316652,"tree_min_helper","fold","pred_inst","bst","max"
"1e7f7dd7afcdfefbabeeb3ff77e1d5af7ff9fff",3,118,"p.bstRemove.6.pred.pred_inst.144",60,304516642,"gradual",2450065,"bstRemove","pred","pred_inst","bst","max"
"1e7f7dd7afcdfefbabeeb3ff77e1d5af7ff9fff",3,118,"p.bstRemove.6.pred.pred_inst.144",64,355515150,"gradual",3464701,"bstRemove","pred","pred_inst","bst","max"
"1837dfaf3fdfb9bf5efbfdbefbbf98fdfe3fffe",6,118,"m.tree_main_lemma.4.unfold.pred_inst.38",60,383296483,"gradual",1366828,"tree_main_lemma","unfold","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",20,19501625,"gradual",1498443,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",28,43938857,"gradual",3300575,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",32,47079839,"gradual",2362037,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",36,74131956,"gradual",8304942,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",40,79067536,"gradual",7378590,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",44,117300388,"gradual",12090846,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",48,103449103,"gradual",6988749,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",52,159226141,"gradual",9737435,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",56,232567197,"gradual",13668506,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",60,326258109,"gradual",21741467,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1e7f7dd7afddfefbabeeb3ff77e1d5af7ff9fff",3,119,"m.tree_main_lemma_bst.1.pre.pred_inst.40",64,368932065,"gradual",13416915,"tree_main_lemma_bst","pre","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdbbd7eec3bf7959ff6e",4,119,"m.tree_min_lemma.3.fold.pred_inst.85",48,114880376,"gradual",1424046,"tree_min_lemma","fold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdbbd7eec3bf7959ff6e",4,119,"m.tree_min_lemma.3.fold.pred_inst.85",60,342677994,"gradual",6903798,"tree_min_lemma","fold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdbbd7eec3bf7959ff6e",4,119,"m.tree_min_lemma.3.fold.pred_inst.85",64,383020410,"gradual",3882944,"tree_min_lemma","fold","pred_inst","bst","max"
"1837dfaf3fdfb9bf5efbfdbefbbf98fdff3fffe",6,119,"m.tree_remove_lemma_right.4.unfold.pred_inst.132",48,123468612,"gradual",1354904,"tree_remove_lemma_right","unfold","pred_inst","bst","max"
"97747ff7dfeb3fe7fffdbfe4e5befffbffcafd",7,119,"m.tree_contains.2.post.pred_inst.27",44,106644327,"gradual",1659283,"tree_contains","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",20,9136797,"gradual",2282376,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",24,7472495,"gradual",1869508,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",28,18504348,"gradual",6930903,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",32,20813059,"gradual",7545639,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",36,30739088,"gradual",10540845,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",40,31377781,"gradual",11019451,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",44,46277327,"gradual",18107136,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",48,45719074,"gradual",16098893,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",52,67763602,"gradual",26774338,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",56,95618530,"gradual",36880378,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",60,130859359,"gradual",50689433,"tree_remove_helper","post","pred_inst","bst","max"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,120,"m.tree_remove_helper.2.post.pred_inst.91",64,149240585,"gradual",63467338,"tree_remove_helper","post","pred_inst","bst","max"
"1e7f7dd7bfddfefbabeeb3ff77e1d5af7ff9fff",3,120,"m.tree_contains_helper.4.unfold.pred_inst.32",32,49001390,"gradual",1921551,"tree_contains_helper","unfold","pred_inst","bst","max"
"1e7f7dd7bfddfefbabeeb3ff77e1d5af7ff9fff",3,120,"m.tree_contains_helper.4.unfold.pred_inst.32",52,160834444,"gradual",1608303,"tree_contains_helper","unfold","pred_inst","bst","max"
"1e7f7dd7bfddfefbabeeb3ff77e1d5af7ff9fff",3,120,"m.tree_contains_helper.4.unfold.pred_inst.32",60,330982738,"gradual",4724629,"tree_contains_helper","unfold","pred_inst","bst","max"
"1e7f7dd7bfddfefbabeeb3ff77e1d5af7ff9fff",3,120,"m.tree_contains_helper.4.unfold.pred_inst.32",64,372749881,"gradual",3817816,"tree_contains_helper","unfold","pred_inst","bst","max"
"1dbbfbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,120,"m.tree_remove_lemma_max.2.post.pred_inst.121",52,166881676,"gradual",1468221,"tree_remove_lemma_max","post","pred_inst","bst","max"
"1937dfaf3fdfb9bf5efbfdbefbbf98fdff3fffe",6,120,"m.create_tree_helper.1.pre.default.4",60,376783360,"gradual",7006202,"create_tree_helper","pre","default","bst","max"
"1937dfaf3fdfb9bf5efbfdbefbbf98fdff3fffe",6,120,"m.create_tree_helper.1.pre.default.4",64,429525349,"gradual",1861682,"create_tree_helper","pre","default","bst","max"
"b7747ff7dfeb3fe7fffdbfe4e5befffbffcafd",7,120,"m.create_tree.3.fold.pred_inst.3",48,96524259,"gradual",1884673,"create_tree","fold","pred_inst","bst","max"
"1ff4cff3ff75ee5cffdfff9fef3b9dfbff77fe5",2,121,"m.tree_contains.4.unfold.pred_inst.28",60,134614125,"gradual",3754766,"tree_contains","unfold","pred_inst","bst","max"
"1f7f7dd7bfddfefbabeeb3ff77e1d5af7ff9fff",3,121,"m.create_tree_helper.1.pre.default.4",40,79324539,"gradual",1401400,"create_tree_helper","pre","default","bst","max"
"1f7f7dd7bfddfefbabeeb3ff77e1d5af7ff9fff",3,121,"m.create_tree_helper.1.pre.default.4",56,230358612,"gradual",1624995,"create_tree_helper","pre","default","bst","max"
"1dbffbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,121,"m.main.5.inv.default.10",56,248892414,"gradual",1615344,"main","inv","default","bst","max"
"1dbffbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,121,"m.main.5.inv.default.10",60,336113033,"gradual",2833804,"main","inv","default","bst","max"
"1dbffbff76ffeff5f7bfdbbd7eec3bff959ff6e",4,121,"m.main.5.inv.default.10",64,392863053,"gradual",9848107,"main","inv","default","bst","max"
"1937dfef3fdfb9bf5efbfdbefbbf98fdff3fffe",6,121,"m.tree_add_helper.1.pre.pred_inst.22",32,55678674,"gradual",2534594,"tree_add_helper","pre","pred_inst","bst","max"
