"id","path_id","level_id","component_added","stress","median","verification","diff"
"400000000000000000",0,1,"m.tree_min_lemma.1.pre.82",56,2554151,"gradual",1656869
"400000000000000000",0,1,"m.tree_min_lemma.1.pre.82",60,3024215,"gradual",2116022
"400000000000000000",0,1,"m.tree_min_lemma.1.pre.82",64,3143368,"gradual",2227002
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",36,2290474,"gradual",1431156
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",40,2460176,"gradual",1611304
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",44,2713474,"gradual",1841383
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",48,2617037,"gradual",1763606
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",52,3087209,"gradual",2224772
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",56,3572902,"gradual",2675620
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",60,4070032,"gradual",3161839
"4000000000000000000000000000000",1,1,"m.tree_contains_helper.1.pre.30",64,4212789,"gradual",3296423
"10000000000000",2,1,"m.tree_remove_helper.3.fold.100",56,2534768,"gradual",1637486
"10000000000000",2,1,"m.tree_remove_helper.3.fold.100",60,2986137,"gradual",2077944
"10000000000000",2,1,"m.tree_remove_helper.3.fold.100",64,3212290,"gradual",2295924
"800000000000000000000000000",3,1,"m.tree_max.1.pre.45",56,2574196,"gradual",1676914
"800000000000000000000000000",3,1,"m.tree_max.1.pre.45",60,2999522,"gradual",2091329
"800000000000000000000000000",3,1,"m.tree_max.1.pre.45",64,3169502,"gradual",2253136
"400000000",4,1,"m.tree_remove_lemma_left2.3.fold.118",56,2540998,"gradual",1643716
"400000000",4,1,"m.tree_remove_lemma_left2.3.fold.118",60,3073419,"gradual",2165226
"400000000",4,1,"m.tree_remove_lemma_left2.3.fold.118",64,3215057,"gradual",2298691
"400000000000000000000000000",5,1,"m.tree_max.2.post.46",56,2510768,"gradual",1613486
"400000000000000000000000000",5,1,"m.tree_max.2.post.46",60,3031609,"gradual",2123416
"400000000000000000000000000",5,1,"m.tree_max.2.post.46",64,3144595,"gradual",2228229
"400000000000000000",6,1,"m.tree_min_lemma.1.pre.82",56,2554151,"gradual",1656869
"400000000000000000",6,1,"m.tree_min_lemma.1.pre.82",60,3024215,"gradual",2116022
"400000000000000000",6,1,"m.tree_min_lemma.1.pre.82",64,3143368,"gradual",2227002
"40000000000000000000000000000",7,1,"m.tree_main_lemma.4.unfold.38",56,2518853,"gradual",1621571
"40000000000000000000000000000",7,1,"m.tree_main_lemma.4.unfold.38",60,2966745,"gradual",2058552
"40000000000000000000000000000",7,1,"m.tree_main_lemma.4.unfold.38",64,3202369,"gradual",2286003
"400000000000000200000000000",5,2,"m.tree_remove_lemma_left.2.post.107",52,3704463,"gradual",1474178
"400000000000000200000000000",5,2,"m.tree_remove_lemma_left.2.post.107",56,4642518,"gradual",2131750
"400000000000000200000000000",5,2,"m.tree_remove_lemma_left.2.post.107",60,4857585,"gradual",1825976
"400000000000000200000000000",5,2,"m.tree_remove_lemma_left.2.post.107",64,5681215,"gradual",2536620
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",28,3170096,"gradual",1790622
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",32,3441091,"gradual",1979735
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",36,4034341,"gradual",2466873
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",40,4474220,"gradual",2652802
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",44,5286050,"gradual",3323813
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",48,5144173,"gradual",3143540
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",52,6731044,"gradual",4420205
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",56,8157685,"gradual",5663914
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",60,9751601,"gradual",6678212
"10008000000020400002000000010000",6,6,"m.tree_main_lemma_bst.2.post.41",64,10997182,"gradual",7813648
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",28,3233984,"gradual",1823851
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",32,3535810,"gradual",2003939
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",36,4110650,"gradual",2380081
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",40,4506457,"gradual",2769053
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",44,5554130,"gradual",3579495
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",48,5444184,"gradual",3535051
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",52,7062677,"gradual",4772963
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",56,8453975,"gradual",5848616
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",60,10242905,"gradual",7103660
"9808300000080020090002000402",3,13,"m.tree_main_lemma_bst.2.post.41",64,11369216,"gradual",7965035
"80000000040b000210000001600010001410",5,14,"m.tree_remove_lemma_left.1.pre.106",48,4608667,"gradual",1486257
"80000000040b000210000001600010001410",5,14,"m.tree_remove_lemma_left.1.pre.106",52,5761798,"gradual",1911824
"80000000040b000210000001600010001410",5,14,"m.tree_remove_lemma_left.1.pre.106",56,7324024,"gradual",2385410
"80000000040b000210000001600010001410",5,14,"m.tree_remove_lemma_left.1.pre.106",60,7118770,"gradual",1852405
"80000000040b000210000001600010001410",5,14,"m.tree_remove_lemma_left.1.pre.106",64,8613966,"gradual",2633523
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",36,5428694,"gradual",1422830
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",40,5905053,"gradual",1589744
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",44,7973366,"gradual",2690537
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",52,10247074,"gradual",3559330
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",56,11598729,"gradual",3596934
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",60,14408404,"gradual",4738134
"10008000000522400402000011010802",6,14,"p.bst.6.pred.141",64,16154261,"gradual",5214584
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",36,7009413,"gradual",1509294
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",40,7886255,"gradual",1941429
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",44,10871881,"gradual",2898814
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",48,8072162,"gradual",1714825
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",52,12659728,"gradual",2619531
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",56,13908716,"gradual",2502449
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",60,17845911,"gradual",3103284
"40012008000000522400402800015810802",6,19,"m.tree_contains_helper.2.post.31",64,19115014,"gradual",3055067
"4200101040008201080922040088010880050",7,21,"m.tree_min_lemma.4.unfold.84",0,3328464,"gradual",2451898
"4200101040008201080922040088010880050",7,21,"m.tree_min_lemma.4.unfold.84",4,3026156,"gradual",2095560
"4200101040008201080922040088010880050",7,21,"m.tree_min_lemma.4.unfold.84",8,8004306,"gradual",6928786
"4200101040008201080922040088010880050",7,21,"m.tree_min_lemma.4.unfold.84",12,7887295,"gradual",6801702
"4200101040008201080922040088010880050",7,21,"m.tree_min_lemma.4.unfold.84",16,5286022,"gradual",4085497
"800000009d08300800080720090003420402",3,23,"m.tree_remove_lemma_right.1.pre.130",60,12675345,"gradual",2451342
"800000009d08300800080720090003420402",3,23,"m.tree_remove_lemma_right.1.pre.130",64,14117486,"gradual",2565635
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",28,3929281,"gradual",1753988
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",32,4478136,"gradual",2120316
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",36,5263817,"gradual",2561103
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",40,5587409,"gradual",2729798
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",44,6694126,"gradual",3541179
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",48,6717209,"gradual",3628112
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",52,8572679,"gradual",4808279
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",56,10099600,"gradual",5740573
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",60,12379379,"gradual",7334914
"42001031500092010c092a04008a490880050",7,30,"m.tree_main_lemma_bst.1.pre.40",64,13637325,"gradual",8157361
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",28,3738901,"gradual",1631169
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",32,4199081,"gradual",1879493
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",36,4983101,"gradual",2329080
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",40,5337342,"gradual",2520612
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",44,6309167,"gradual",3277619
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",48,6208810,"gradual",3027618
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",52,8093900,"gradual",4410431
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",56,9546899,"gradual",5636304
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",60,10805758,"gradual",5953587
"19204920208c0930c080100000402b41101000c",4,31,"m.tree_main_lemma_bst.2.post.41",64,12804766,"gradual",7751589
"450121080180005a2400422880315a12802",6,31,"m.tree_remove_lemma_right.2.post.131",60,20140610,"gradual",2128483
"450121080180005a2400422880315a12802",6,31,"m.tree_remove_lemma_right.2.post.131",64,22102252,"gradual",2617671
"1000004b40404a210885b408150800008c24808",1,32,"m.tree_remove_lemma_right.1.pre.130",44,4608728,"gradual",1423275
"1000004b40404a210885b408150800008c24808",1,32,"m.tree_remove_lemma_right.1.pre.130",56,5684409,"gradual",1520551
"1000004b40404a210885b408150800008c24808",1,32,"m.tree_remove_lemma_right.1.pre.130",60,7488676,"gradual",2524481
"1000004b40404a210885b408150800008c24808",1,32,"m.tree_remove_lemma_right.1.pre.130",64,7682648,"gradual",2486642
"44a000250214cc841801030a104a1902120",2,33,"m.tree_remove_lemma_left.2.post.107",56,5022714,"gradual",2108560
"44a000250214cc841801030a104a1902120",2,33,"m.tree_remove_lemma_left.2.post.107",60,5319691,"gradual",1901047
"44a000250214cc841801030a104a1902120",2,33,"m.tree_remove_lemma_left.2.post.107",64,6106070,"gradual",2598391
"12450121080180105a240042a880315a12902",6,36,"p.bstRemove.6.pred.144",44,22850223,"gradual",10392698
"12450121080180105a240042a880315a12902",6,36,"p.bstRemove.6.pred.144",56,19586054,"gradual",4116123
"12450121080180105a240042a880315a12902",6,36,"p.bstRemove.6.pred.144",60,23117624,"gradual",2818188
"40044a000250214cc841801030a186a1b02120",2,37,"m.tree_remove_lemma_right.2.post.131",60,7745403,"gradual",2273498
"40044a000250214cc841801030a186a1b02120",2,37,"m.tree_remove_lemma_right.2.post.131",64,8733601,"gradual",2504957
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",28,3905874,"gradual",1939261
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",32,4457941,"gradual",2133587
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",36,5246108,"gradual",2608855
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",40,5479948,"gradual",2750056
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",44,6912940,"gradual",3759426
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",48,7094434,"gradual",3382324
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",52,9452101,"gradual",5047549
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",56,11661266,"gradual",6266279
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",60,13221449,"gradual",7520148
"1681114018860f10a218108331620c10001c18",5,41,"m.tree_main_lemma_bst.2.post.41",64,15273216,"gradual",8675743
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",20,5203109,"gradual",2208710
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",28,6661643,"gradual",1997289
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",32,7078143,"gradual",2042815
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",36,9139620,"gradual",3265106
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",40,10699993,"gradual",4282105
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",44,14209303,"gradual",6224458
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",48,9807174,"gradual",2311226
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",52,15333363,"gradual",5761019
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",56,16653580,"gradual",5243015
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",60,22490416,"gradual",8135938
"808040023cdd8c3808000c07240900c3eb0482",3,43,"p.bst.6.pred.136",64,25611528,"gradual",9776948
"3a62112c6e0112666006e90460828204400290",0,45,"m.tree_remove_lemma_right.1.pre.130",60,6565595,"gradual",2108037
"3a62112c6e0112666006e90460828204400290",0,45,"m.tree_remove_lemma_right.1.pre.130",64,6997515,"gradual",2322772
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",28,5628700,"gradual",1519882
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",32,6229495,"gradual",1575698
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",36,7588838,"gradual",2131440
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",40,8285442,"gradual",2542374
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",44,11062285,"gradual",4132385
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",48,8793422,"gradual",1968533
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",52,13264293,"gradual",4302651
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",56,14895415,"gradual",4347980
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",60,18976240,"gradual",6280074
"620018315a00fa010c893a0400ea4908a02d4",7,45,"p.bstRemove.6.pred.143",64,21401152,"gradual",7332554
"1920692660cc0970c4981800004c3b43901000c",4,46,"m.tree_remove_lemma_left.1.pre.106",52,10854408,"gradual",1801128
"1920692660cc0970c4981800004c3b43901000c",4,46,"m.tree_remove_lemma_left.1.pre.106",56,12792668,"gradual",2360374
"1920692660cc0970c4981800004c3b43901000c",4,46,"m.tree_remove_lemma_left.1.pre.106",60,14853962,"gradual",2167450
"1920692660cc0970c4981800004c3b43901000c",4,46,"m.tree_remove_lemma_left.1.pre.106",64,16646147,"gradual",2665386
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",28,4323692,"gradual",1571009
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",32,4619187,"gradual",1887340
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",36,5464364,"gradual",2228484
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",40,6057196,"gradual",2560013
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",44,7217426,"gradual",3227872
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",48,6697946,"gradual",3101807
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",52,8946847,"gradual",4327354
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",56,10467415,"gradual",5397315
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",60,13301976,"gradual",6737145
"3a62112c6e811266600ee90460828204400290",0,47,"m.tree_main_lemma_bst.2.post.41",64,14722249,"gradual",7754221
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",28,4387562,"gradual",1764952
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",32,4748571,"gradual",1854332
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",36,5681077,"gradual",2295722
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",40,6065740,"gradual",2537628
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",44,7608287,"gradual",3321915
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",48,7374129,"gradual",3187834
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",52,9729173,"gradual",4337469
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",56,11839968,"gradual",5450369
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",60,13952351,"gradual",6482646
"5104ca00035821ccc841c81071a186a1b02120",2,47,"m.tree_main_lemma_bst.1.pre.40",64,16236715,"gradual",7839775
"5104ca04035821ccc841c81071a186a1b02120",2,48,"m.tree_contains_helper.1.pre.30",60,15490024,"gradual",1537673
"3345053b090182185a248843aa98315a12942",6,52,"m.tree_remove_lemma_left.2.post.107",56,17904616,"gradual",2105918
"3345053b090182185a248843aa98315a12942",6,52,"m.tree_remove_lemma_left.2.post.107",60,22743494,"gradual",2104222
"3345053b090182185a248843aa98315a12942",6,52,"m.tree_remove_lemma_left.2.post.107",64,25605379,"gradual",2490572
"3a62152c6ec13266600eeb0460828204602298",0,54,"m.tree_remove_lemma_right.2.post.131",40,7782424,"gradual",1625916
"3a62152c6ec13266600eeb0460828204602298",0,54,"m.tree_remove_lemma_right.2.post.131",44,9798701,"gradual",2272526
"3a62152c6ec13266600eeb0460828204602298",0,54,"m.tree_remove_lemma_right.2.post.131",52,11150132,"gradual",1938442
"3a62152c6ec13266600eeb0460828204602298",0,54,"m.tree_remove_lemma_right.2.post.131",56,12812073,"gradual",2030668
"3a62152c6ec13266600eeb0460828204602298",0,54,"m.tree_remove_lemma_right.2.post.131",60,18085847,"gradual",4325780
"3a62152c6ec13266600eeb0460828204602298",0,54,"m.tree_remove_lemma_right.2.post.131",64,19639589,"gradual",4753467
"630058315a00fa412c89fa0402ea490ca02f4",7,54,"m.tree_remove_lemma_right.1.pre.130",52,14987322,"gradual",1582656
"630058315a00fa412c89fa0402ea490ca02f4",7,54,"m.tree_remove_lemma_right.1.pre.130",56,16548943,"gradual",1434472
"630058315a00fa412c89fa0402ea490ca02f4",7,54,"m.tree_remove_lemma_right.1.pre.130",60,21089182,"gradual",2177461
"630058315a00fa412c89fa0402ea490ca02f4",7,54,"m.tree_remove_lemma_right.1.pre.130",64,24038267,"gradual",2503452
"7104cb0e035821ccc841c81071b186a1f025a0",2,56,"m.tree_remove_lemma_right.1.pre.130",56,15351712,"gradual",1443914
"7104cb0e035821ccc841c81071b186a1f025a0",2,56,"m.tree_remove_lemma_right.1.pre.130",60,18176448,"gradual",1431877
"7104cb0e035821ccc841c81071b186a1f025a0",2,56,"m.tree_remove_lemma_right.1.pre.130",64,21436984,"gradual",2556342
"19a0792660cc0b70c4981a00206c3bc3941c00c",4,56,"m.tree_remove_lemma_right.1.pre.130",60,18697747,"gradual",3163851
"19a0792660cc0b70c4981a00206c3bc3941c00c",4,56,"m.tree_remove_lemma_right.1.pre.130",64,20112794,"gradual",2397114
"8681c9023cdd8cb808802d07240d00d3fb048a",3,57,"m.tree_add.2.post.17",64,27639316,"gradual",1824152
"f104cb0e135821ccc841c81871b186a1f025a0",2,59,"m.tree_main_lemma.1.pre.36",60,19497198,"gradual",1428269
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",28,7804251,"gradual",1768216
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",32,8941555,"gradual",2388841
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",36,9945363,"gradual",2000873
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",40,11369893,"gradual",2709717
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",44,13245351,"gradual",2549038
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",48,15702239,"gradual",5838613
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",52,16688531,"gradual",3671516
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",56,23808683,"gradual",8375644
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",60,28028614,"gradual",9599557
"f104cb0e135821ccc861c81871b186a1f025a4",2,61,"p.bstRemove.6.pred.150",64,31078333,"gradual",9441241
"3745053b091982585a2488c3aa9879da3294a",6,62,"p.bstRemove.6.pred.149",56,17912139,"gradual",1823042
"3745053b091982585a2488c3aa9879da3294a",6,62,"p.bstRemove.6.pred.149",60,22667163,"gradual",2194113
"3745053b091982585a2488c3aa9879da3294a",6,62,"p.bstRemove.6.pred.149",64,25525371,"gradual",2018701
"f904cb0e135821ccc863c81871b186a1f025a4",2,63,"m.tree_min_helper.3.fold.79",44,20018264,"gradual",6994983
"f904cb0e135821ccc863e81871b186a1f025a5",2,65,"p.treeRemove.6.pred.152",64,32474074,"gradual",1641586
"f904cb0e135821cccc63e85871b186a1f025a5",2,67,"m.tree_min_helper.1.pre.70",60,29374391,"gradual",1633462
"369153c4b88e2f94a21b11c7b3e28e10041c7b",5,68,"m.tree_contains_helper.1.pre.30",64,17503150,"gradual",1486663
"86342dc395a00fa633c89fa0402ebe90ea02f5",7,68,"m.tree_max_lemma.4.unfold.63",40,10438018,"gradual",1602292
"86342dc395a00fa633c89fa0402ebe90ea02f5",7,68,"m.tree_max_lemma.4.unfold.63",44,13704449,"gradual",2043439
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",8,3249656,"gradual",1725662
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",12,5821239,"gradual",3933766
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",16,8909792,"gradual",6535877
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",20,22898663,"gradual",19311856
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",24,20164744,"gradual",16667622
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",28,51298694,"gradual",45673154
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",32,58661283,"gradual",52395695
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",36,90814403,"gradual",83165789
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",40,100841780,"gradual",92709887
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",44,139996793,"gradual",130079859
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",48,136356684,"gradual",126487116
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",52,204710213,"gradual",191873967
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",56,303693343,"gradual",288323060
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",60,416171383,"gradual",397404850
"19a27b3664cc8f70c4989a11606c3bc3949e60e",4,71,"p.bst.6.pred.142",64,481048264,"gradual",461023021
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,72,"p.bst.6.pred.141",40,103038144,"gradual",2196364
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,72,"p.bst.6.pred.141",44,146251316,"gradual",6254523
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,72,"p.bst.6.pred.141",48,137765168,"gradual",1408484
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,72,"p.bst.6.pred.141",56,308497280,"gradual",4803937
"19a27b3664cc8f70c4989a11606c3bc3949ee0e",4,72,"p.bst.6.pred.141",60,418071210,"gradual",1899827
"86342dc397a20fa673c89fa0402efe90ea02f5",7,72,"m.tree_min.1.pre.66",36,10149988,"gradual",1938984
"fb04cb0e1358a1cccc63f85c71b186a7f025a5",2,73,"m.tree_min_lemma.4.unfold.84",56,24618941,"gradual",1434362
"19a27b3664cc8f70c498da11606c3bc3949ee0e",4,73,"m.tree_min_helper.0.assert.78",40,104765291,"gradual",1727147
"19a27b3664cc8f70c498da11606c3bc3949ee0e",4,73,"m.tree_min_helper.0.assert.78",60,419506927,"gradual",1435717
"19a27b3664cc8f70c498da11606c3bc3949ee0e",4,73,"m.tree_min_helper.0.assert.78",64,486095018,"gradual",9921854
"86e1d94a3cddccb80ce82d47660d12d7fb049a",3,74,"m.tree_remove_helper.1.pre.90",60,24452372,"gradual",1432657
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",20,25578294,"gradual",1850224
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",28,56206973,"gradual",3639897
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",32,63999048,"gradual",3858390
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",36,96438673,"gradual",3477163
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",40,107342968,"gradual",2577677
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",44,150163894,"gradual",5365976
"19a27b3664dc8f70c498da11606c3bc3949ee0e",4,74,"m.tree_main_lemma_bst.1.pre.40",48,142278364,"gradual",4196799
