"id","path_id","level_id","stress","diff_grad","percent_diff_grad"
"400000420000010000820020002800410000004004810011001880000000000000",0,20,8,-0.0007097805,-34.7152906030395
"400000420000010000820020002800410000004004810011001880000000000000",0,20,16,-0.0019782835,-56.2198266699556
"400000420000010000820020002800410000004004810011001880000000000000",0,20,32,-0.018333707,-89.0810554840411
"400000420000010000820120002800410000004004810011001880000000000000",0,21,8,-0.00070805,-33.8419220663145
"400000420000010000820120002800410000004004810011001880000000000000",0,21,16,-0.0020168875,-57.5781759404008
"400000420000010000820120002800410000004004810011001880000000000000",0,21,32,-0.018290327,-89.0097677348913
"400000420000014000820120002800410000004004810011001880000000000000",0,22,8,-0.0009232205,-39.6072525309553
"400000420000014000820120002800410000004004810011001880000000000000",0,22,16,-0.003499768,-69.0721758338921
"400000420000014000820120002800410000004004810011001880000000000000",0,22,32,-0.0225924405,-89.1544689049269
"400000420200014000820120002800410000004004810011001880000000000000",0,23,8,-0.0009318355,-39.6127594307339
"400000420200014000820120002800410000004004810011001880000000000000",0,23,16,-0.0041622785,-72.976441863303
"400000420200014000820120002800410000004004810011001880000000000000",0,23,32,-0.022812638,-89.5075886281615
"400000420200014000820120002800410800004004810011001880000000000000",0,24,8,-0.0009821265,-42.4938284798753
"400000420200014000820120002800410800004004810011001880000000000000",0,24,16,-0.002465657,-60.2726850608671
"400000420200014000820120002800410800004004810011001880000000000000",0,24,32,-0.022456362,-87.4954971578935
"400000420200014000820120002800410800004024810011001880000000000000",0,25,8,-0.00092907,-40.196102396723
"400000420200014000820120002800410800004024810011001880000000000000",0,25,16,-0.0031035575,-66.2017555778772
"400000420200014000820120002800410800004024810011001880000000000000",0,25,32,-0.0225071285,-87.9862716867799
"400000420201014000820120002800410800004024810011001880000000000000",0,26,8,-0.001370968,-47.3755705675767
"400000420201014000820120002800410800004024810011001880000000000000",0,26,16,-0.004467245,-72.6880721054767
"400000420201014000820120002800410800004024810011001880000000000000",0,26,32,-0.034163686,-91.162965572082
"400000420201414000820120002800410800004024810011001880000000000000",0,27,8,-0.001711684,-52.4781655740384
"400000420201414000820120002800410800004024810011001880000000000000",0,27,16,-0.006202546,-75.2061226605492
"400000420201414000820120002800410800004024810011001880000000000000",0,27,32,-0.0450562825,-91.2374220527461
"400000420201414000a20120002800410800004024810011001880000000000000",0,28,8,-0.00163501,-51.0256801158822
"400000420201414000a20120002800410800004024810011001880000000000000",0,28,16,-0.0059122035,-75.9273067294681
"400000420201414000a20120002800410800004024810011001880000000000000",0,28,32,-0.0457745415,-93.0690475963435
"400000420201414000a20120002880410800004024810011001880000000000000",0,29,8,-0.002097906,-57.5964168921003
"400000420201414000a20120002880410800004024810011001880000000000000",0,29,16,-0.006984057,-78.6523285753042
"400000420201414000a20120002880410800004024810011001880000000000000",0,29,32,-0.0457378415,-92.7129437239015
"400000420201414008a20120002880410800004024810011001880000000000000",0,30,8,-0.001697944,-52.3169420509133
"400000420201414008a20120002880410800004024810011001880000000000000",0,30,16,-0.005652239,-75.7318137947062
"400000420201414008a20120002880410800004024810011001880000000000000",0,30,32,-0.046140751,-93.6756552314084
"400000421201414008a20120002880410800004024810011001880000000000000",0,31,8,-0.0016872695,-50.9077449781512
"400000421201414008a20120002880410800004024810011001880000000000000",0,31,16,-0.005406393,-67.9913023739262
"400000421201414008a20120002880410800004024810011001880000000000000",0,31,32,-0.044360499,-84.0266110571828
"400000421201414008a20120002880410800004224810011001880000000000000",0,32,8,-0.0017092955,-50.8984146202381
"400000421201414008a20120002880410800004224810011001880000000000000",0,32,16,-0.0063825925,-75.8720192803074
"400000421201414008a20120002880410800004224810011001880000000000000",0,32,32,-0.0467561825,-89.154026718398
"400000421201494008a20120002880410800004224810011001880000000000000",0,33,8,-0.001801178,-52.7363616706903
"400000421201494008a20120002880410800004224810011001880000000000000",0,33,16,-0.007134343,-78.1585807811549
"400000421201494008a20120002880410800004224810011001880000000000000",0,33,32,-0.047908356,-92.9066391498955
"400000421209494008a20120002880410800004224810011001880000000000000",0,34,8,-0.001841282,-53.2711073963025
"400000421209494008a20120002880410800004224810011001880000000000000",0,34,16,-0.010110892,-81.4438732867686
"400000421209494008a20120002880410800004224810011001880000000000000",0,34,32,-0.046493861,-89.9178188634413
"400000421209494009a20120002880410800004224810011001880000000000000",0,35,8,-0.0018444955,-52.5250455661933
"400000421209494009a20120002880410800004224810011001880000000000000",0,35,16,-0.011589414,-85.491685218157
"400000421209494009a20120002880410800004224810011001880000000000000",0,35,32,-0.0482482725,-93.1651385234668
"400000421209494009a20120002880410800004225810011001880000000000000",0,36,8,-0.0017028225,-51.6552485443714
"400000421209494009a20120002880410800004225810011001880000000000000",0,36,16,-0.0089655745,-81.6977025143966
"400000421209494009a20120002880410800004225810011001880000000000000",0,36,32,-0.0472125985,-91.7764167282307
"400000421209494009a20120002880410800004225811011001880000000000000",0,37,8,-0.0017478155,-51.0214042496734
"400000421209494009a20120002880410800004225811011001880000000000000",0,37,16,-0.011128823,-85.1479368511924
"400000421209494009a20120002880410800004225811011001880000000000000",0,37,32,-0.050262542,-92.2372168018164
"400000421209494009a20120002880410800204225811011001880000000000000",0,38,8,-0.001756642,-51.1498839793693
"400000421209494009a20120002880410800204225811011001880000000000000",0,38,16,-0.006514835,-75.7600662705142
"400000421209494009a20120002880410800204225811011001880000000000000",0,38,32,-0.0485352275,-88.8574489613746
"400000421209494009a20120002880410800204a25811011001880000000000000",0,39,8,-0.001833487,-52.0427085335036
"400000421209494009a20120002880410800204a25811011001880000000000000",0,39,16,-0.0078883965,-79.993880086196
"400000421209494009a20120002880410800204a25811011001880000000000000",0,39,32,-0.0497966495,-91.2417249364288
"400000421209494049a20120002880410800204a25811011001880000000000000",0,40,8,-0.0017441825,-51.0087355017576
"400000421209494049a20120002880410800204a25811011001880000000000000",0,40,16,-0.0070349685,-78.0810651570261
"400000421209494049a20120002880410800204a25811011001880000000000000",0,40,32,-0.0500188265,-91.9174343025996
"401000421209494049a20120002880410800204a25811011001880000000000000",0,41,8,-0.0022992765,-58.3159619670431
"401000421209494049a20120002880410800204a25811011001880000000000000",0,41,16,-0.0070157855,-77.9177802349333
"401000421209494049a20120002880410800204a25811011001880000000000000",0,41,32,-0.0500141845,-91.9790242842468
"401000421209494049a20120002880410800204a25811011401880000000000000",0,42,8,-0.0018145775,-51.7155535187518
"401000421209494049a20120002880410800204a25811011401880000000000000",0,42,16,-0.006451749,-75.4062990902914
"401000421209494049a20120002880410800204a25811011401880000000000000",0,42,32,-0.0483640865,-88.995118397209
"401000421209494049a20120002880410800204a25811011401980000000000001",0,43,8,-0.0017540165,-49.9491329535735
"401000421209494049a20120002880410800204a25811011401980000000000001",0,43,16,-0.006487464,-69.9856991049171
"401000421209494049a20120002880410800204a25811011401980000000000001",0,43,32,-0.0477987745,-87.8005913319381
"401000421209494049a2012000a880410800204a25811011401980000000000001",0,44,8,-0.001743728,-51.0241536394324
"401000421209494049a2012000a880410800204a25811011401980000000000001",0,44,16,-0.006916835,-74.9694646866105
"401000421209494049a2012000a880410800204a25811011401980000000000001",0,44,32,-0.05006453,-91.9917900621989
"401000421209494049a2012000a880410800204a25891011401980000000000001",0,45,8,-0.0016926435,-50.0413600753764
"401000421209494049a2012000a880410800204a25891011401980000000000001",0,45,16,-0.0058950235,-73.578975044595
"401000421209494049a2012000a880410800204a25891011401980000000000001",0,45,32,-0.0503252545,-91.544561406949
"401100421209494049a2012000a880410800204a25891011401980000000000001",0,46,8,-0.0018434855,-51.9944696740963
"401100421209494049a2012000a880410800204a25891011401980000000000001",0,46,16,-0.00545061,-68.0067572436091
"401100421209494049a2012000a880410800204a25891011401980000000000001",0,46,32,-0.0489070255,-89.0530502128695
"401100421209494049a2012000e880410800204a25891011401980000000000001",0,47,8,-0.001677193,-48.9835548681188
"401100421209494049a2012000e880410800204a25891011401980000000000001",0,47,16,-0.007171277,-75.3990602134602
"401100421209494049a2012000e880410800204a25891011401980000000000001",0,47,32,-0.0493840405,-89.2524909402037
"401100421209494049a2012020e880410800204a25891011401980000000000001",0,48,8,-0.001829298,-51.7667440541614
"401100421209494049a2012020e880410800204a25891011401980000000000001",0,48,16,-0.0076986845,-77.4354829576115
"401100421209494049a2012020e880410800204a25891011401980000000000001",0,48,32,-0.049897622,-90.3569083267189
"401100421209494049a2012020e880410800204a25891013401980000000000001",0,49,8,-0.001790767,-52.0078861300212
"401100421209494049a2012020e880410800204a25891013401980000000000001",0,49,16,-0.0066836385,-76.4741026078462
"401100421209494049a2012020e880410800204a25891013401980000000000001",0,49,32,-0.0499263485,-90.7327433868271
"401100421209494049a2012020e880410c00204a25891013401980000000000001",0,50,8,-0.0020395625,-54.2999980964301
"401100421209494049a2012020e880410c00204a25891013401980000000000001",0,50,16,-0.0073777565,-76.0970330047995
"401100421209494049a2012020e880410c00204a25891013401980000000000001",0,50,32,-0.050935106,-92.0882408352255
"401100421209494049a2012030e880410c00204a25891013401980000000000001",0,51,8,-0.001791641,-52.0055690780035
"401100421209494049a2012030e880410c00204a25891013401980000000000001",0,51,16,-0.0059985545,-74.4948235664782
"401100421209494049a2012030e880410c00204a25891013401980000000000001",0,51,32,-0.0502719965,-90.8466089723556
"401100421209494049a2012030e884410c00204a25891013401980000000000001",0,52,8,-0.0017418025,-49.8655809891539
"401100421209494049a2012030e884410c00204a25891013401980000000000001",0,52,16,-0.0070545815,-77.2703651118118
"401100421209494049a2012030e884410c00204a25891013401980000000000001",0,52,32,-0.048188199,-87.0174344925552
"401100421209494049a2012030e884411c00204a25891013401980000000000001",0,53,8,-0.0016477405,-48.3632493540156
"401100421209494049a2012030e884411c00204a25891013401980000000000001",0,53,16,-0.0065033315,-75.0531811180531
"401100421209494049a2012030e884411c00204a25891013401980000000000001",0,53,32,-0.0493865085,-89.4625039200353
"401100421209494049a2012030e8a4411c00204a25891013401980000000000001",0,54,8,-0.001798787,-51.3496069106086
"401100421209494049a2012030e8a4411c00204a25891013401980000000000001",0,54,16,-0.006572819,-76.4218719769917
"401100421209494049a2012030e8a4411c00204a25891013401980000000000001",0,54,32,-0.050191507,-91.7890670835863
"401900421209494049a2012030e8a4411c00204a25891013401980000000000001",0,55,8,-0.0017053445,-49.4259917763649
"401900421209494049a2012030e8a4411c00204a25891013401980000000000001",0,55,16,-0.0059903505,-73.7595499330016
"401900421209494049a2012030e8a4411c00204a25891013401980000000000001",0,55,32,-0.0502444585,-91.0197707235362
"401900421209494049a2012030e8a4411c00204a25893013401980000000000001",0,56,8,-0.00168664,-49.3860489916376
"401900421209494049a2012030e8a4411c00204a25893013401980000000000001",0,56,16,-0.0065530355,-75.7996279557415
"401900421209494049a2012030e8a4411c00204a25893013401980000000000001",0,56,32,-0.0502192605,-91.1422014688466
"401900421209494049a2012030e8a4411c00204b25893013401980000000000001",0,57,8,-0.001704571,-49.4084852096664
"401900421209494049a2012030e8a4411c00204b25893013401980000000000001",0,57,16,-0.0063611655,-74.7721673990195
"401900421209494049a2012030e8a4411c00204b25893013401980000000000001",0,57,32,-0.049255146,-89.4180768504293
"401900421209494049a2012130e8a4411c00204b25893013401980000000000001",0,58,8,-0.001840109,-51.9304128533705
"401900421209494049a2012130e8a4411c00204b25893013401980000000000001",0,58,16,-0.00673686,-75.0001669921157
"401900421209494049a2012130e8a4411c00204b25893013401980000000000001",0,58,32,-0.0476209335,-85.9453462563098
"401900421209494049a2012130e8a5411c00204b25893013401980000000000001",0,59,8,-0.0018904135,-52.8922293548937
"401900421209494049a2012130e8a5411c00204b25893013401980000000000001",0,59,16,-0.006364165,-74.3548143348019
"401900421209494049a2012130e8a5411c00204b25893013401980000000000001",0,59,32,-0.0492064275,-88.649609346801
"401900421209494049a2092130e8a5411c00204b25893013401980000000000001",0,60,8,-0.001819612,-51.1769769248088
"401900421209494049a2092130e8a5411c00204b25893013401980000000000001",0,60,16,-0.0104277585,-80.8838518452444
"401900421209494049a2092130e8a5411c00204b25893013401980000000000001",0,60,32,-0.048304451,-87.7259877912296
"401900421209494049a2092130e8a5411c00204b25893013601980000000000001",0,61,8,-0.0016413235,-48.2228561548339
"401900421209494049a2092130e8a5411c00204b25893013601980000000000001",0,61,16,-0.005981959,-74.0739791385343
"401900421209494049a2092130e8a5411c00204b25893013601980000000000001",0,61,32,-0.0499334245,-91.7988449655096
"401900421209494049a2092130e8a5411c00204b25c93013601980000000000001",0,62,8,-0.001808458,-50.9773229504618
"401900421209494049a2092130e8a5411c00204b25c93013601980000000000001",0,62,16,-0.005946041,-72.940526892923
"401900421209494049a2092130e8a5411c00204b25c93013601980000000000001",0,62,32,-0.049812886,-90.6224464452553
"401900421209494049b2092130e8a5411c00204b25c93013601980000000000001",0,63,8,-0.0018571655,-51.9462296747371
"401900421209494049b2092130e8a5411c00204b25c93013601980000000000001",0,63,16,-0.0059874,-72.9814279732887
"401900421209494049b2092130e8a5411c00204b25c93013601980000000000001",0,63,32,-0.050384104,-91.097889211624
"401900421209494049b2092170e8a5411c00204b25c93013601980000000000001",0,64,8,-0.001716316,-49.7544911394754
"401900421209494049b2092170e8a5411c00204b25c93013601980000000000001",0,64,16,-0.006002371,-73.678679055589
"401900421209494049b2092170e8a5411c00204b25c93013601980000000000001",0,64,32,-0.050403899,-90.7270215568998
"401900421209496049b2092170e8a5411c00204b25c93013601980000000000001",0,65,8,-0.001655891,-48.735974608534
"401900421209496049b2092170e8a5411c00204b25c93013601980000000000001",0,65,16,-0.006869991,-71.9125228547613
"401900421209496049b2092170e8a5411c00204b25c93013601980000000000001",0,65,32,-0.0471154775,-85.1949040384019
"401900421209496049b2092170e8a5411c00204b25c93013601b80000000000001",0,66,8,-0.001745703,-50.948203478434
"401900421209496049b2092170e8a5411c00204b25c93013601b80000000000001",0,66,16,-0.009022859,-80.0944975383184
"401900421209496049b2092170e8a5411c00204b25c93013601b80000000000001",0,66,32,-0.0486933365,-87.9339032651401
"401900421209496049b2092170e8a5411c00204b25c93013609b80000000000001",0,67,8,-0.0016932815,-49.5586776852248
"401900421209496049b2092170e8a5411c00204b25c93013609b80000000000001",0,67,16,-0.006648504,-70.3827486413205
"401900421209496049b2092170e8a5411c00204b25c93013609b80000000000001",0,67,32,-0.0463375915,-83.265454713974
"401902421209496049b2092170e8a5411c00204b25c93013609b80000000000001",0,68,8,-0.001735893,-50.9228128609149
"401902421209496049b2092170e8a5411c00204b25c93013609b80000000000001",0,68,16,-0.0060097865,-74.6237605776109
"401902421209496049b2092170e8a5411c00204b25c93013609b80000000000001",0,68,32,-0.050092777,-90.3133249716256
"401902421209496049b2092170e8a5411c00204b25c93213609b80000000000001",0,69,8,-0.0016488345,-48.5986188236126
"401902421209496049b2092170e8a5411c00204b25c93213609b80000000000001",0,69,16,-0.006483656,-75.8699426106578
"401902421209496049b2092170e8a5411c00204b25c93213609b80000000000001",0,69,32,-0.050775701,-91.6156449899555
"401902423209496049b2092170e8a5411c00204b25c93213609b80000000000001",0,70,8,-0.001737327,-50.3266415650522
"401902423209496049b2092170e8a5411c00204b25c93213609b80000000000001",0,70,16,-0.006756502,-76.627032475721
"401902423209496049b2092170e8a5411c00204b25c93213609b80000000000001",0,70,32,-0.050682513,-91.5632902345086
"401902423209496049b2092170e8a5411c00204b25c93213619b80000000000001",0,71,8,-0.001772261,-51.3004574389037
"401902423209496049b2092170e8a5411c00204b25c93213619b80000000000001",0,71,16,-0.0079544605,-78.5851587962565
"401902423209496049b2092170e8a5411c00204b25c93213619b80000000000001",0,71,32,-0.0500143825,-90.2808858690474
"401902423209496049b2092170e8a5411c00204b25c93293619b80000000000001",0,72,8,-0.00189851,-53.0309759603486
"401902423209496049b2092170e8a5411c00204b25c93293619b80000000000001",0,72,16,-0.006388312,-72.061356097353
"401902423209496049b2092170e8a5411c00204b25c93293619b80000000000001",0,72,32,-0.0493505225,-89.4219160829955
"40190242320949604bb2092170e8a5411c00204b25c93293619b80000000000001",0,73,8,-0.001802951,-52.2106436736674
"40190242320949604bb2092170e8a5411c00204b25c93293619b80000000000001",0,73,16,-0.0081107345,-79.9993973464206
"40190242320949604bb2092170e8a5411c00204b25c93293619b80000000000001",0,73,32,-0.051142537,-92.197644023572
"40190242320949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,74,8,-0.001768726,-50.0102142388893
"40190242320949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,74,16,-0.006867248,-74.2762237003982
"40190242320949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,74,32,-0.0478383145,-86.2992280231404
"60190242320949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,75,8,-0.001814876,-52.2934853280819
"60190242320949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,75,16,-0.009587609,-82.7115215818111
"60190242320949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,75,32,-0.0496294225,-89.8463735858219
"60190242321949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,76,8,-0.001954926,-52.8835116089112
"60190242321949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,76,16,-0.009187687,-80.7814952726312
"60190242321949604bb2092170e8a5411c00204b25c9b293619b80000000000001",0,76,32,-0.057902533,-91.1776815366052
"60190242321949604bb2092170e8a5411e00204b25c9b293619b80000000000001",0,77,8,-0.00189647,-51.2565554833625
"60190242321949604bb2092170e8a5411e00204b25c9b293619b80000000000001",0,77,16,-0.0073145845,-75.4406554375923
"60190242321949604bb2092170e8a5411e00204b25c9b293619b80000000000001",0,77,32,-0.05728207,-90.3026142812932
"60190242321949604bb2092170eaa5411e00204b25c9b293619b80000000000001",0,78,8,-0.0019582495,-53.2252628511897
"60190242321949604bb2092170eaa5411e00204b25c9b293619b80000000000001",0,78,16,-0.0071273145,-77.3310842810865
"60190242321949604bb2092170eaa5411e00204b25c9b293619b80000000000001",0,78,32,-0.058881548,-93.0248167192292
"60190242721949604bb2092170eaa5411e00204b25c9b293619b80000000000001",0,79,8,-0.002145702,-55.3450038264546
"60190242721949604bb2092170eaa5411e00204b25c9b293619b80000000000001",0,79,16,-0.0066804935,-70.1404684858689
"60190242721949604bb2092170eaa5411e00204b25c9b293619b80000000000001",0,79,32,-0.058627658,-92.6213858226303
"60190242721949604bb2092970eaa5411e00204b25c9b293619b80000000000001",0,80,8,-0.0020255995,-54.677430478653
"60190242721949604bb2092970eaa5411e00204b25c9b293619b80000000000001",0,80,16,-0.007173204,-74.8069458458688
"60190242721949604bb2092970eaa5411e00204b25c9b293619b80000000000001",0,80,32,-0.058798811,-92.4777050696438
"60190242721949604bb2092970eaa5411e00204b2dc9b293619b80000000000001",0,81,8,-0.002086848,-54.4950316339673
"60190242721949604bb2092970eaa5411e00204b2dc9b293619b80000000000001",0,81,16,-0.007382703,-77.6161372785392
"60190242721949604bb2092970eaa5411e00204b2dc9b293619b80000000000001",0,81,32,-0.0589100015,-92.9457066212155
"60190342721949604bb2092970eaa5411e00204b2dc9b293619b80000000000001",0,82,8,-0.0019856095,-53.5311995813716
"60190342721949604bb2092970eaa5411e00204b2dc9b293619b80000000000001",0,82,16,-0.0082988655,-79.6453044114175
"60190342721949604bb2092970eaa5411e00204b2dc9b293619b80000000000001",0,82,32,-0.0586529695,-92.4977829451256
"60190342721949604bb2092970eaa5413e00204b2dc9b293619b80000000000001",0,83,8,-0.0022753375,-56.878304233043
"60190342721949604bb2092970eaa5413e00204b2dc9b293619b80000000000001",0,83,16,-0.006688518,-71.9140195135535
"60190342721949604bb2092970eaa5413e00204b2dc9b293619b80000000000001",0,83,32,-0.055597534,-87.4390195877124
"60190342721949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,84,8,-0.0020665685,-55.5596973394065
"60190342721949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,84,16,-0.010801609,-83.0147431819984
"60190342721949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,84,32,-0.0565508185,-89.2963223987977
"60190362721949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,85,8,-0.0020558495,-54.3884306069489
"60190362721949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,85,16,-0.0117426725,-84.8612776072427
"60190362721949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,85,32,-0.0559428965,-87.7079969411029
"60190362731949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,86,8,-0.001971082,-53.4193825697177
"60190362731949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,86,16,-0.0067965235,-75.2310414612205
"60190362731949604bb2093970eaa5413e00204b2dc9b293619b80000000000001",0,86,32,-0.0573012605,-90.475393523778
"60190362731949604bb2093970eaa5413e00204b2dc9b29b619b80000000000001",0,87,8,-0.001494743,-40.2581706154513
"60190362731949604bb2093970eaa5413e00204b2dc9b29b619b80000000000001",0,87,16,-0.005897028,-61.2014301576114
"60190362731949604bb2093970eaa5413e00204b2dc9b29b619b80000000000001",0,87,32,-0.051445654,-80.9451886257352
"60190362731949604bb2093972eaa5413e00204b2dc9b29b619b80000000000001",0,88,8,-0.001739994,-45.1147025822422
"60190362731949604bb2093972eaa5413e00204b2dc9b29b619b80000000000001",0,88,16,-0.0107125225,-75.7127933714393
"60190362731949604bb2093972eaa5413e00204b2dc9b29b619b80000000000001",0,88,32,-0.055364196,-86.8163760878872
"60190362731949604bb2093972eaa7413e00204b2dc9b29b619b80000000000001",0,89,8,-0.0015593175,-42.0360867923709
"60190362731949604bb2093972eaa7413e00204b2dc9b29b619b80000000000001",0,89,16,-0.0105017625,-79.472918869384
"60190362731949604bb2093972eaa7413e00204b2dc9b29b619b80000000000001",0,89,32,-0.056089245,-88.3981221962493
"60190362731949604bb2093972eaa7413e00244b2dc9b29b619b80000000000001",0,90,8,-0.0015289215,-40.7487086806802
"60190362731949604bb2093972eaa7413e00244b2dc9b29b619b80000000000001",0,90,16,-0.0104382985,-74.9370056824288
"60190362731949604bb2093972eaa7413e00244b2dc9b29b619b80000000000001",0,90,32,-0.054901125,-83.7923797413591
"60190362731949604bb2093972eaa7417e00244b2dc9b29b619b80000000000001",0,91,8,-0.00203316,-48.2189561239659
