id,conjuncts_total,conjuncts_elim
1f33c1ef4ed3ee33de95b439fd69b7218ce4b8a,654,357
1f33c1ef4ed3ee33de95b439fd69b721cce4b8a,656,357
1f73c1ef4ed3ee33de95b439fd69b721cce4b8a,658,359
1f73c1ef4ed3ee33de95b439fd69b721cce4b9a,690,379
1f73c1ef4ed3fe33de95b439fd69b721cce4b9a,693,383
1f73c1ef4ed3fe33de95b439fd69b721cce4bda,729,388
1f73d1ef4ed3fe33de95b439fd69b721cce4bda,729,388
1f7bd1ef4ed3fe33de95b439fd69b721cce4bda,739,394
1f7bd1ef4ed3fe3bde95b439fd69b721cce4bda,740,394
1f7bd1ef4ed3fe3bde95b43dfd69b721cce4bda,744,395
1f7bd1ef4ed3fe3bde95b43dfd6db721cce4bda,756,401
1f7bd1ef4ed3fe3bde95b43dfd6db7a1cce4bda,778,408
1f7bd1ef4ed3fe3bde95b43dfd6db7a1cce6bda,822,422
1f7bd1ef4ed3fe3bde95b43dfd6db7a1ece6bda,830,431
1f7bd1ef4ed3fe3bded5b43dfd6db7a1ece6bda,828,430
1f7bd1ef4ed3fe3bded5f43dfd6db7a1ece6bda,829,430
1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bda,831,432
1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb,832,433
1f7bd1ef4ed3fe3bded5fc3dfd7db7a1ece6bdb,851,442
1f7bd1ef4ed3febbded5fc3dfd7db7a1ece6bdb,855,447
1f7bd1ef4ed3febbded5fc3dfd7db7a1eceebdb,945,492
1f7bd1ff4ed3febbded5fc3dfd7db7a1eceebdb,951,499
1f7bd1ff4ed3ffbbded5fc3dfd7db7a1eceebdb,955,504
1f7bd1ff4ed3ffbbded5fc3dfd7dbfa1eceebdb,965,511
1f7bd1ff4ed3ffbbded5fc3dfd7dbfa9eceebdb,967,511
1f7bd1ff4ed3ffbbded5fc3dfd7dbfa9eceefdb,1003,543
1f7bd1ff4ed3ffbbded5fc7dfd7dbfa9eceefdb,1003,543
1f7bd1ff4ed3ffbbded7fc7dfd7dbfa9eceefdb,1005,538
1f7bf1ff4ed3ffbbded7fc7dfd7dbfa9eceefdb,1005,539
1f7bf1ff4ed3ffbbded7fe7dfd7dbfa9eceefdb,1007,540
1f7bf1ff4ed7ffbbded7fe7dfd7dbfa9eceefdb,1015,549
1f7bf1ff4ef7ffbbded7fe7dfd7dbfa9eceefdb,1018,552
1f7bf1ff4ef7ffbbded7fe7dfd7dbfb9eceefdb,1022,554
1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbeceefdb,1041,563
1f7bf1ff4ef7ffbbded7fe7dfd7dbfbbecfefdb,1133,610
1f7bf1ff4ef7fffbded7fe7dfd7dbfbbecfefdb,1135,603
1f7bf1ff4ef7fffbded7fe7dfd7dbfbbecfffdb,1171,660
1f7bf1ff4ef7fffbfed7fe7dfd7dbfbbecfffdb,1179,671
1f7bf1ff6ef7fffbfed7fe7dfd7dbfbbecfffdb,1183,675
1f7bf1ff6ef7fffbfed7fe7dfdfdbfbbecfffdb,1185,676
1f7bf1ff6ef7fffbfed7fe7dfdfdbffbecfffdb,1272,709
1f7bf1ff6ff7fffbfed7fe7dfdfdbffbecfffdb,1272,709
1f7bf1ff6ffffffbfed7fe7dfdfdbffbecfffdb,1274,712
1f7bf1ff6ffffffbfedffe7dfdfdbffbecfffdb,1278,717
1f7bf1ff6ffffffbfedffe7ffdfdbffbecfffdb,1285,725
1f7bf1ff6ffffffffedffe7ffdfdbffbecfffdb,1304,744
1f7bf1ff6ffffffffedffe7ffdfdbfffecfffdb,1312,755
1f7bf1ff6ffffffffedffe7ffdfdbffffcfffdb,1331,764
1f7bf1ff6ffffffffedffe7ffdfdbffffdfffdb,1339,785
1f7bf1ff6fffffffffdffe7ffdfdbffffdfffdb,1341,787
1f7ff1ff6fffffffffdffe7ffdfdbffffdfffdb,1342,788
1f7ff1ff6fffffffffdffe7ffdfdfffffdfffdb,1380,800
1f7ff1ff6fffffffffdffe7ffdfdfffffdffffb,1441,807
1f7ff5ff6fffffffffdffe7ffdfdfffffdffffb,1443,810
1f7ff5ff6fffffffffdffefffdfdfffffdffffb,1464,820
1f7ff5ffefffffffffdffefffdfdfffffdffffb,1467,824
1f7ff5ffffffffffffdffefffdfdfffffdffffb,1475,841
1f7ffdffffffffffffdffefffdfdfffffdffffb,1476,841
1ffffdffffffffffffdffefffdfdfffffdffffb,1480,845
1ffffdffffffffffffdffefffdfdffffffffffb,1486,853
1ffffdffffffffffffdffefffdffffffffffffb,1492,860
1ffffdffffffffffffdffefffdfffffffffffff,1546,894
