"path_id","Specification Increment","Workload","Median Time Elapsed (ms)","Verification Type","Path Performance Type","Example"
13,121,32,5.422417,"Gradual","Best","bst"
13,122,16,3.722791,"Gradual","Best","bst"
13,122,24,4.321625,"Gradual","Best","bst"
13,122,32,5.302125,"Gradual","Best","bst"
13,123,16,3.664792,"Gradual","Best","bst"
13,123,24,4.361292,"Gradual","Best","bst"
13,123,32,5.420458,"Gradual","Best","bst"
13,124,16,3.618083,"Gradual","Best","bst"
13,124,24,4.384875,"Gradual","Best","bst"
13,124,32,5.262417,"Gradual","Best","bst"
13,125,16,3.698917,"Gradual","Best","bst"
13,125,24,4.368792,"Gradual","Best","bst"
13,125,32,5.457917,"Gradual","Best","bst"
13,126,16,3.607667,"Gradual","Best","bst"
13,126,24,3.8575,"Gradual","Best","bst"
13,126,32,5.318666,"Gradual","Best","bst"
13,127,16,3.595458,"Gradual","Best","bst"
13,127,24,4.238292,"Gradual","Best","bst"
13,127,32,5.1165,"Gradual","Best","bst"
13,128,16,3.463375,"Gradual","Best","bst"
13,128,24,4.057875,"Gradual","Best","bst"
13,128,32,5.390625,"Gradual","Best","bst"
13,129,16,4.633375,"Gradual","Best","bst"
13,129,24,6.358125,"Gradual","Best","bst"
13,129,32,13.018083,"Gradual","Best","bst"
13,130,16,4.836291,"Gradual","Best","bst"
13,130,24,6.514375,"Gradual","Best","bst"
13,130,32,12.215208,"Gradual","Best","bst"
13,131,16,4.802458,"Gradual","Best","bst"
13,131,24,6.516958,"Gradual","Best","bst"
13,131,32,12.784959,"Gradual","Best","bst"
13,132,16,4.800416,"Gradual","Best","bst"
13,132,24,6.58375,"Gradual","Best","bst"
13,132,32,13.186666,"Gradual","Best","bst"
13,133,16,4.625916,"Gradual","Best","bst"
13,133,24,6.538958,"Gradual","Best","bst"
13,133,32,13.113625,"Gradual","Best","bst"
13,134,16,4.738417,"Gradual","Best","bst"
13,134,24,6.629417,"Gradual","Best","bst"
13,134,32,13.271375,"Gradual","Best","bst"
13,135,16,4.852917,"Gradual","Best","bst"
13,135,24,6.674375,"Gradual","Best","bst"
13,135,32,12.970125,"Gradual","Best","bst"
13,136,16,4.682292,"Gradual","Best","bst"
13,136,24,6.545958,"Gradual","Best","bst"
13,136,32,12.916916,"Gradual","Best","bst"
13,137,16,4.209833,"Gradual","Best","bst"
13,137,24,6.36575,"Gradual","Best","bst"
13,137,32,12.842417,"Gradual","Best","bst"
13,138,16,4.88375,"Gradual","Best","bst"
13,138,24,6.504375,"Gradual","Best","bst"
13,138,32,13.265333,"Gradual","Best","bst"
13,139,16,4.838,"Gradual","Best","bst"
13,139,24,6.611708,"Gradual","Best","bst"
13,139,32,12.990083,"Gradual","Best","bst"
13,140,16,4.939416,"Gradual","Best","bst"
13,140,24,6.648125,"Gradual","Best","bst"
13,140,32,12.7625,"Gradual","Best","bst"
13,141,16,5.021,"Gradual","Best","bst"
13,141,24,6.858917,"Gradual","Best","bst"
13,141,32,13.796792,"Gradual","Best","bst"
13,142,16,5.06075,"Gradual","Best","bst"
13,142,24,6.828583,"Gradual","Best","bst"
13,142,32,13.703666,"Gradual","Best","bst"
13,143,16,4.858333,"Gradual","Best","bst"
13,143,24,6.7875,"Gradual","Best","bst"
13,143,32,14.185958,"Gradual","Best","bst"
13,144,16,4.805667,"Gradual","Best","bst"
13,144,24,6.915083,"Gradual","Best","bst"
13,144,32,14.010584,"Gradual","Best","bst"
13,145,16,4.890667,"Gradual","Best","bst"
13,145,24,6.844709,"Gradual","Best","bst"
13,145,32,13.19925,"Gradual","Best","bst"
13,146,16,3.775667,"Gradual","Best","bst"
13,146,24,4.213292,"Gradual","Best","bst"
13,146,32,5.672208,"Gradual","Best","bst"
13,147,16,3.714167,"Gradual","Best","bst"
13,147,24,4.321208,"Gradual","Best","bst"
13,147,32,5.783791,"Gradual","Best","bst"
13,148,16,3.745958,"Gradual","Best","bst"
13,148,24,4.385292,"Gradual","Best","bst"
13,148,32,5.958,"Gradual","Best","bst"
13,149,16,3.752083,"Gradual","Best","bst"
13,149,24,4.311667,"Gradual","Best","bst"
13,149,32,5.9735,"Gradual","Best","bst"
13,150,16,3.733042,"Gradual","Best","bst"
13,150,24,4.33,"Gradual","Best","bst"
13,150,32,5.713292,"Gradual","Best","bst"
13,151,16,3.704208,"Gradual","Best","bst"
13,151,24,4.300875,"Gradual","Best","bst"
13,151,32,5.726041,"Gradual","Best","bst"
13,152,16,3.686333,"Gradual","Best","bst"
13,152,24,4.327208,"Gradual","Best","bst"
13,152,32,5.94625,"Gradual","Best","bst"
14,153,24,2.74975,"Gradual","Median","bst"
14,0,24,3.209583,"Gradual","Median","bst"
14,1,24,3.53925,"Gradual","Median","bst"
14,2,24,3.135875,"Gradual","Median","bst"
14,3,24,3.488667,"Gradual","Median","bst"
14,4,24,3.411083,"Gradual","Median","bst"
14,5,24,3.462209,"Gradual","Median","bst"
14,6,24,3.1855,"Gradual","Median","bst"
14,7,24,3.367791,"Gradual","Median","bst"
14,8,24,3.15575,"Gradual","Median","bst"
14,9,24,3.411,"Gradual","Median","bst"
14,10,24,3.533292,"Gradual","Median","bst"
14,11,24,3.171,"Gradual","Median","bst"
14,12,24,3.29475,"Gradual","Median","bst"
14,13,24,3.501458,"Gradual","Median","bst"
14,14,24,3.339917,"Gradual","Median","bst"
14,15,24,3.358083,"Gradual","Median","bst"
14,16,24,3.372541,"Gradual","Median","bst"
14,17,24,3.500542,"Gradual","Median","bst"
14,18,24,3.057708,"Gradual","Median","bst"
14,19,24,3.590125,"Gradual","Median","bst"
14,20,24,3.527417,"Gradual","Median","bst"
14,21,24,3.289625,"Gradual","Median","bst"
14,22,24,3.598084,"Gradual","Median","bst"
14,23,24,3.216708,"Gradual","Median","bst"
14,24,24,3.656917,"Gradual","Median","bst"
14,25,24,3.6075,"Gradual","Median","bst"
14,26,24,3.546625,"Gradual","Median","bst"
14,27,24,3.266166,"Gradual","Median","bst"
14,28,24,3.55475,"Gradual","Median","bst"
14,29,24,3.41325,"Gradual","Median","bst"
14,30,24,3.2775,"Gradual","Median","bst"
14,31,24,3.551334,"Gradual","Median","bst"
14,32,24,3.395291,"Gradual","Median","bst"
14,33,24,3.155958,"Gradual","Median","bst"
14,34,24,3.980834,"Gradual","Median","bst"
14,35,24,4.713458,"Gradual","Median","bst"
14,36,24,4.406375,"Gradual","Median","bst"
14,37,24,4.201916,"Gradual","Median","bst"
14,38,24,4.303791,"Gradual","Median","bst"
14,39,24,4.326084,"Gradual","Median","bst"
14,40,24,4.623333,"Gradual","Median","bst"
14,41,24,4.6845,"Gradual","Median","bst"
14,42,24,4.445834,"Gradual","Median","bst"
14,43,24,4.771584,"Gradual","Median","bst"
14,44,24,4.7175,"Gradual","Median","bst"
14,45,24,4.364916,"Gradual","Median","bst"
14,46,24,4.32425,"Gradual","Median","bst"
14,47,24,4.267,"Gradual","Median","bst"
14,48,24,4.51025,"Gradual","Median","bst"
14,49,24,4.680459,"Gradual","Median","bst"
14,50,24,4.65325,"Gradual","Median","bst"
14,51,24,4.725541,"Gradual","Median","bst"
14,52,24,4.675791,"Gradual","Median","bst"
14,53,24,4.75075,"Gradual","Median","bst"
14,54,24,4.542,"Gradual","Median","bst"
14,55,24,4.565125,"Gradual","Median","bst"
14,56,24,4.713125,"Gradual","Median","bst"
14,57,24,4.789417,"Gradual","Median","bst"
14,58,24,4.664083,"Gradual","Median","bst"
14,59,24,4.351584,"Gradual","Median","bst"
14,60,24,4.702083,"Gradual","Median","bst"
14,61,24,4.670625,"Gradual","Median","bst"
14,62,24,4.832958,"Gradual","Median","bst"
14,63,24,4.659583,"Gradual","Median","bst"
14,64,24,4.727,"Gradual","Median","bst"
14,65,24,4.749208,"Gradual","Median","bst"
14,66,24,4.772541,"Gradual","Median","bst"
14,67,24,4.837292,"Gradual","Median","bst"
14,68,24,4.690834,"Gradual","Median","bst"
14,69,24,4.833042,"Gradual","Median","bst"
14,70,24,4.728583,"Gradual","Median","bst"
14,71,24,4.711709,"Gradual","Median","bst"
14,72,24,4.654875,"Gradual","Median","bst"
14,73,24,4.805459,"Gradual","Median","bst"
14,74,24,4.866416,"Gradual","Median","bst"
14,75,24,4.842875,"Gradual","Median","bst"
14,76,24,4.659542,"Gradual","Median","bst"
14,77,24,4.864917,"Gradual","Median","bst"
14,78,24,4.901166,"Gradual","Median","bst"
14,79,24,4.842334,"Gradual","Median","bst"
14,80,24,4.847958,"Gradual","Median","bst"
14,81,24,4.720917,"Gradual","Median","bst"
14,82,24,4.892625,"Gradual","Median","bst"
14,83,24,4.854375,"Gradual","Median","bst"
14,84,24,4.923542,"Gradual","Median","bst"
14,85,24,4.621291,"Gradual","Median","bst"
14,86,24,4.755792,"Gradual","Median","bst"
14,87,24,4.930042,"Gradual","Median","bst"
14,88,24,4.92675,"Gradual","Median","bst"
14,89,24,5.048041,"Gradual","Median","bst"
14,90,24,5.172916,"Gradual","Median","bst"
14,91,24,5.202458,"Gradual","Median","bst"
14,92,24,5.277375,"Gradual","Median","bst"
14,93,24,5.23475,"Gradual","Median","bst"
14,94,24,8.905666,"Gradual","Median","bst"
14,95,24,9.3815,"Gradual","Median","bst"
14,96,24,8.985,"Gradual","Median","bst"
14,97,24,9.211208,"Gradual","Median","bst"
14,98,24,8.937542,"Gradual","Median","bst"
14,99,24,9.002833,"Gradual","Median","bst"
14,100,24,8.846625,"Gradual","Median","bst"
14,101,24,9.043416,"Gradual","Median","bst"
14,102,24,8.876167,"Gradual","Median","bst"
14,103,24,8.71925,"Gradual","Median","bst"
14,104,24,8.8135,"Gradual","Median","bst"
14,105,24,8.933208,"Gradual","Median","bst"
14,106,24,8.873,"Gradual","Median","bst"
14,107,24,9.030208,"Gradual","Median","bst"
14,108,24,9.024125,"Gradual","Median","bst"
14,109,24,8.931958,"Gradual","Median","bst"
14,110,24,8.944417,"Gradual","Median","bst"
14,111,24,9.313792,"Gradual","Median","bst"
14,112,24,8.871416,"Gradual","Median","bst"
14,113,24,9.095375,"Gradual","Median","bst"
14,114,24,9.07725,"Gradual","Median","bst"
14,115,24,8.8525,"Gradual","Median","bst"
14,116,24,9.317209,"Gradual","Median","bst"
14,117,24,8.996667,"Gradual","Median","bst"
14,118,24,8.950292,"Gradual","Median","bst"
14,119,24,9.012334,"Gradual","Median","bst"
14,120,24,8.916334,"Gradual","Median","bst"
14,121,24,9.078542,"Gradual","Median","bst"
14,122,24,8.797541,"Gradual","Median","bst"
14,123,24,8.926666,"Gradual","Median","bst"
14,124,24,8.62225,"Gradual","Median","bst"
14,125,24,4.581667,"Gradual","Median","bst"
14,126,24,4.601125,"Gradual","Median","bst"
14,127,24,4.639667,"Gradual","Median","bst"
14,128,24,4.061833,"Gradual","Median","bst"
14,129,24,4.065167,"Gradual","Median","bst"
14,130,24,4.076708,"Gradual","Median","bst"
14,131,24,4.119917,"Gradual","Median","bst"
14,132,24,4.030625,"Gradual","Median","bst"
14,133,24,4.126042,"Gradual","Median","bst"
14,134,24,4.079875,"Gradual","Median","bst"
14,135,24,4.059042,"Gradual","Median","bst"
14,136,24,4.09325,"Gradual","Median","bst"
14,137,24,4.187417,"Gradual","Median","bst"
14,138,24,4.093583,"Gradual","Median","bst"
14,139,24,4.11975,"Gradual","Median","bst"
14,140,24,4.102625,"Gradual","Median","bst"
14,141,24,4.152208,"Gradual","Median","bst"
14,142,24,4.339834,"Gradual","Median","bst"
14,143,24,4.308417,"Gradual","Median","bst"
14,144,24,4.266916,"Gradual","Median","bst"
14,145,24,3.868625,"Gradual","Median","bst"
14,146,24,4.285959,"Gradual","Median","bst"
14,147,24,4.364959,"Gradual","Median","bst"
14,148,24,4.13725,"Gradual","Median","bst"
14,149,24,4.058375,"Gradual","Median","bst"
14,150,24,4.033958,"Gradual","Median","bst"
14,151,24,4.163584,"Gradual","Median","bst"
14,152,24,4.094458,"Gradual","Median","bst"
4,153,16,18.480125,"Dynamic","Worst","bst"
4,153,24,37.446792,"Dynamic","Worst","bst"
4,153,32,108.356667,"Dynamic","Worst","bst"
4,1,16,3.3335,"Dynamic","Worst","bst"
4,1,24,3.522042,"Dynamic","Worst","bst"
4,1,32,3.855375,"Dynamic","Worst","bst"
4,2,16,3.276458,"Dynamic","Worst","bst"
4,2,24,3.522333,"Dynamic","Worst","bst"
4,2,32,3.873916,"Dynamic","Worst","bst"
4,3,16,3.347,"Dynamic","Worst","bst"
4,3,24,3.642959,"Dynamic","Worst","bst"
4,3,32,3.414708,"Dynamic","Worst","bst"
4,4,16,3.381041,"Dynamic","Worst","bst"
4,4,24,3.152167,"Dynamic","Worst","bst"
4,4,32,3.991792,"Dynamic","Worst","bst"
4,5,16,4.035084,"Dynamic","Worst","bst"
4,5,24,5.547709,"Dynamic","Worst","bst"
4,5,32,7.256917,"Dynamic","Worst","bst"
4,6,16,3.765125,"Dynamic","Worst","bst"
4,6,24,5.343959,"Dynamic","Worst","bst"
4,6,32,7.402208,"Dynamic","Worst","bst"
4,7,16,4.005333,"Dynamic","Worst","bst"
4,7,24,5.55775,"Dynamic","Worst","bst"
4,7,32,7.202375,"Dynamic","Worst","bst"
4,8,16,3.90275,"Dynamic","Worst","bst"
4,8,24,5.388833,"Dynamic","Worst","bst"
4,8,32,7.277833,"Dynamic","Worst","bst"
4,9,16,3.902209,"Dynamic","Worst","bst"
4,9,24,6.531125,"Dynamic","Worst","bst"
4,9,32,7.294417,"Dynamic","Worst","bst"
4,10,16,3.773667,"Dynamic","Worst","bst"
4,10,24,5.60725,"Dynamic","Worst","bst"
4,10,32,7.468875,"Dynamic","Worst","bst"
4,11,16,4.616417,"Dynamic","Worst","bst"
4,11,24,7.345875,"Dynamic","Worst","bst"
4,11,32,11.246833,"Dynamic","Worst","bst"
4,12,16,6.496333,"Dynamic","Worst","bst"
4,12,24,11.8575,"Dynamic","Worst","bst"
4,12,32,21.832125,"Dynamic","Worst","bst"
4,13,16,6.265542,"Dynamic","Worst","bst"
4,13,24,11.59175,"Dynamic","Worst","bst"
4,13,32,21.50475,"Dynamic","Worst","bst"
4,14,16,6.43075,"Dynamic","Worst","bst"
4,14,24,11.802667,"Dynamic","Worst","bst"
4,14,32,21.53925,"Dynamic","Worst","bst"
4,15,16,6.423375,"Dynamic","Worst","bst"
4,15,24,11.422958,"Dynamic","Worst","bst"
4,15,32,21.600583,"Dynamic","Worst","bst"
4,16,16,6.525834,"Dynamic","Worst","bst"
4,16,24,11.658667,"Dynamic","Worst","bst"
4,16,32,21.545583,"Dynamic","Worst","bst"
4,17,16,6.202416,"Dynamic","Worst","bst"
4,17,24,11.70175,"Dynamic","Worst","bst"
4,17,32,21.373417,"Dynamic","Worst","bst"
4,18,16,6.387375,"Dynamic","Worst","bst"
4,18,24,11.386,"Dynamic","Worst","bst"
4,18,32,21.441291,"Dynamic","Worst","bst"
4,19,16,6.390292,"Dynamic","Worst","bst"
4,19,24,11.745583,"Dynamic","Worst","bst"
4,19,32,21.642583,"Dynamic","Worst","bst"
4,20,16,6.396584,"Dynamic","Worst","bst"
4,20,24,11.82275,"Dynamic","Worst","bst"
4,20,32,21.4155,"Dynamic","Worst","bst"
4,21,16,6.33775,"Dynamic","Worst","bst"
4,21,24,12.026291,"Dynamic","Worst","bst"
4,21,32,21.43375,"Dynamic","Worst","bst"
4,22,16,6.567042,"Dynamic","Worst","bst"
4,22,24,11.995625,"Dynamic","Worst","bst"
4,22,32,21.364625,"Dynamic","Worst","bst"
4,23,16,7.251167,"Dynamic","Worst","bst"
4,23,24,12.920125,"Dynamic","Worst","bst"
4,23,32,25.384041,"Dynamic","Worst","bst"
4,24,16,7.222208,"Dynamic","Worst","bst"
4,24,24,13.299458,"Dynamic","Worst","bst"
4,24,32,25.226791,"Dynamic","Worst","bst"
4,25,16,7.208416,"Dynamic","Worst","bst"
4,25,24,12.939458,"Dynamic","Worst","bst"
4,25,32,25.449167,"Dynamic","Worst","bst"
4,26,16,6.870042,"Dynamic","Worst","bst"
4,26,24,12.96175,"Dynamic","Worst","bst"
4,26,32,25.557166,"Dynamic","Worst","bst"
4,27,16,7.265959,"Dynamic","Worst","bst"
4,27,24,12.816458,"Dynamic","Worst","bst"
4,27,32,25.765083,"Dynamic","Worst","bst"
4,28,16,7.183791,"Dynamic","Worst","bst"
4,28,24,12.79675,"Dynamic","Worst","bst"
4,28,32,25.57375,"Dynamic","Worst","bst"
4,29,16,7.324209,"Dynamic","Worst","bst"
4,29,24,12.947208,"Dynamic","Worst","bst"
4,29,32,25.979,"Dynamic","Worst","bst"
4,30,16,7.062125,"Dynamic","Worst","bst"
4,30,24,12.938875,"Dynamic","Worst","bst"
4,30,32,25.783833,"Dynamic","Worst","bst"
4,31,16,8.955042,"Dynamic","Worst","bst"
4,31,24,15.747417,"Dynamic","Worst","bst"
4,31,32,35.51675,"Dynamic","Worst","bst"
4,32,16,8.983541,"Dynamic","Worst","bst"
4,32,24,15.992833,"Dynamic","Worst","bst"
4,32,32,34.436834,"Dynamic","Worst","bst"
4,33,16,9.861583,"Dynamic","Worst","bst"
4,33,24,18.14675,"Dynamic","Worst","bst"
4,33,32,41.560916,"Dynamic","Worst","bst"
4,34,16,10.082958,"Dynamic","Worst","bst"
4,34,24,17.854041,"Dynamic","Worst","bst"
4,34,32,41.589209,"Dynamic","Worst","bst"
4,35,16,10.693833,"Dynamic","Worst","bst"
4,35,24,20.291125,"Dynamic","Worst","bst"
4,35,32,48.385333,"Dynamic","Worst","bst"
4,36,16,10.716833,"Dynamic","Worst","bst"
4,36,24,20.446458,"Dynamic","Worst","bst"
4,36,32,48.910333,"Dynamic","Worst","bst"
4,37,16,10.706417,"Dynamic","Worst","bst"
4,37,24,20.629166,"Dynamic","Worst","bst"
4,37,32,49.596667,"Dynamic","Worst","bst"
4,38,16,10.375792,"Dynamic","Worst","bst"
4,38,24,20.694833,"Dynamic","Worst","bst"
4,38,32,48.693959,"Dynamic","Worst","bst"
4,39,16,10.892583,"Dynamic","Worst","bst"
4,39,24,20.563625,"Dynamic","Worst","bst"
4,39,32,49.051875,"Dynamic","Worst","bst"
4,40,16,12.167458,"Dynamic","Worst","bst"
4,40,24,23.400875,"Dynamic","Worst","bst"
4,40,32,59.62375,"Dynamic","Worst","bst"
4,41,16,12.047667,"Dynamic","Worst","bst"
4,41,24,23.816792,"Dynamic","Worst","bst"
4,41,32,57.747834,"Dynamic","Worst","bst"
4,42,16,12.483875,"Dynamic","Worst","bst"
4,42,24,23.565083,"Dynamic","Worst","bst"
4,42,32,57.641708,"Dynamic","Worst","bst"
4,43,16,11.887583,"Dynamic","Worst","bst"
4,43,24,23.447166,"Dynamic","Worst","bst"
4,43,32,56.998291,"Dynamic","Worst","bst"
4,44,16,12.119541,"Dynamic","Worst","bst"
4,44,24,23.562542,"Dynamic","Worst","bst"
4,44,32,58.130792,"Dynamic","Worst","bst"
4,45,16,12.466334,"Dynamic","Worst","bst"
4,45,24,23.390542,"Dynamic","Worst","bst"
4,45,32,58.231375,"Dynamic","Worst","bst"
4,46,16,12.072958,"Dynamic","Worst","bst"
4,46,24,23.618333,"Dynamic","Worst","bst"
4,46,32,58.807458,"Dynamic","Worst","bst"
4,47,16,12.688166,"Dynamic","Worst","bst"
4,47,24,23.788875,"Dynamic","Worst","bst"
4,47,32,59.540833,"Dynamic","Worst","bst"
4,48,16,12.550959,"Dynamic","Worst","bst"
4,48,24,24.084458,"Dynamic","Worst","bst"
4,48,32,58.25225,"Dynamic","Worst","bst"
4,49,16,13.173958,"Dynamic","Worst","bst"
4,49,24,25.528167,"Dynamic","Worst","bst"
4,49,32,62.04,"Dynamic","Worst","bst"
4,50,16,13.1855,"Dynamic","Worst","bst"
4,50,24,24.640375,"Dynamic","Worst","bst"
4,50,32,62.075,"Dynamic","Worst","bst"
4,51,16,12.583916,"Dynamic","Worst","bst"
4,51,24,25.29675,"Dynamic","Worst","bst"
4,51,32,62.927125,"Dynamic","Worst","bst"
4,52,16,13.172041,"Dynamic","Worst","bst"
4,52,24,24.854542,"Dynamic","Worst","bst"
4,52,32,62.412666,"Dynamic","Worst","bst"
4,53,16,13.369292,"Dynamic","Worst","bst"
4,53,24,24.726709,"Dynamic","Worst","bst"
4,53,32,62.147541,"Dynamic","Worst","bst"
4,54,16,13.383542,"Dynamic","Worst","bst"
4,54,24,25.600708,"Dynamic","Worst","bst"
4,54,32,62.2625,"Dynamic","Worst","bst"
4,55,16,13.252958,"Dynamic","Worst","bst"
4,55,24,24.911375,"Dynamic","Worst","bst"
4,55,32,61.927458,"Dynamic","Worst","bst"
4,56,16,13.431,"Dynamic","Worst","bst"
4,56,24,25.466709,"Dynamic","Worst","bst"
4,56,32,63.902458,"Dynamic","Worst","bst"
4,57,16,13.247583,"Dynamic","Worst","bst"
4,57,24,25.499875,"Dynamic","Worst","bst"
4,57,32,63.718292,"Dynamic","Worst","bst"
4,58,16,13.30575,"Dynamic","Worst","bst"
4,58,24,25.296083,"Dynamic","Worst","bst"
4,58,32,63.315125,"Dynamic","Worst","bst"
4,59,16,13.1535,"Dynamic","Worst","bst"
4,59,24,25.737958,"Dynamic","Worst","bst"
4,59,32,65.280292,"Dynamic","Worst","bst"
4,60,16,12.750083,"Dynamic","Worst","bst"
4,60,24,25.568708,"Dynamic","Worst","bst"
4,60,32,64.2465,"Dynamic","Worst","bst"
4,61,16,13.49225,"Dynamic","Worst","bst"
4,61,24,25.96975,"Dynamic","Worst","bst"
4,61,32,65.060958,"Dynamic","Worst","bst"
4,62,16,13.328,"Dynamic","Worst","bst"
4,62,24,25.72775,"Dynamic","Worst","bst"
4,62,32,62.512208,"Dynamic","Worst","bst"
4,63,16,13.137666,"Dynamic","Worst","bst"
4,63,24,25.326292,"Dynamic","Worst","bst"
4,63,32,65.2645,"Dynamic","Worst","bst"
4,64,16,13.271916,"Dynamic","Worst","bst"
4,64,24,25.106917,"Dynamic","Worst","bst"
4,64,32,64.2185,"Dynamic","Worst","bst"
4,65,16,13.261875,"Dynamic","Worst","bst"
4,65,24,26.201166,"Dynamic","Worst","bst"
4,65,32,63.849083,"Dynamic","Worst","bst"
4,66,16,13.24275,"Dynamic","Worst","bst"
4,66,24,25.544291,"Dynamic","Worst","bst"
4,66,32,63.781,"Dynamic","Worst","bst"
4,67,16,13.2955,"Dynamic","Worst","bst"
4,67,24,25.3215,"Dynamic","Worst","bst"
4,67,32,65.286917,"Dynamic","Worst","bst"
4,68,16,13.544583,"Dynamic","Worst","bst"
4,68,24,26.054208,"Dynamic","Worst","bst"
4,68,32,65.00425,"Dynamic","Worst","bst"
4,69,16,13.200292,"Dynamic","Worst","bst"
4,69,24,25.224458,"Dynamic","Worst","bst"
4,69,32,64.079583,"Dynamic","Worst","bst"
4,70,16,13.187709,"Dynamic","Worst","bst"
4,70,24,25.133792,"Dynamic","Worst","bst"
4,70,32,65.449375,"Dynamic","Worst","bst"
4,71,16,13.310167,"Dynamic","Worst","bst"
4,71,24,25.37125,"Dynamic","Worst","bst"
4,71,32,64.879209,"Dynamic","Worst","bst"
4,72,16,13.123916,"Dynamic","Worst","bst"
4,72,24,25.989583,"Dynamic","Worst","bst"
4,72,32,62.906791,"Dynamic","Worst","bst"
4,73,16,13.729417,"Dynamic","Worst","bst"
4,73,24,26.213125,"Dynamic","Worst","bst"
4,73,32,63.861208,"Dynamic","Worst","bst"
4,74,16,14.341334,"Dynamic","Worst","bst"
4,74,24,27.723084,"Dynamic","Worst","bst"
4,74,32,74.6485,"Dynamic","Worst","bst"
4,75,16,14.557042,"Dynamic","Worst","bst"
4,75,24,27.46175,"Dynamic","Worst","bst"
4,75,32,75.629917,"Dynamic","Worst","bst"
4,76,16,14.90725,"Dynamic","Worst","bst"
4,76,24,27.884166,"Dynamic","Worst","bst"
4,76,32,74.546167,"Dynamic","Worst","bst"
4,77,16,14.6975,"Dynamic","Worst","bst"
4,77,24,27.998792,"Dynamic","Worst","bst"
4,77,32,75.410833,"Dynamic","Worst","bst"
4,78,16,14.898333,"Dynamic","Worst","bst"
4,78,24,28.210209,"Dynamic","Worst","bst"
4,78,32,74.917209,"Dynamic","Worst","bst"
4,79,16,14.421917,"Dynamic","Worst","bst"
4,79,24,28.328792,"Dynamic","Worst","bst"
4,79,32,74.225416,"Dynamic","Worst","bst"
4,80,16,14.812584,"Dynamic","Worst","bst"
4,80,24,28.852541,"Dynamic","Worst","bst"
4,80,32,74.282584,"Dynamic","Worst","bst"
4,81,16,14.760125,"Dynamic","Worst","bst"
4,81,24,28.733125,"Dynamic","Worst","bst"
4,81,32,77.756334,"Dynamic","Worst","bst"
4,82,16,15.077333,"Dynamic","Worst","bst"
4,82,24,29.105375,"Dynamic","Worst","bst"
4,82,32,76.857209,"Dynamic","Worst","bst"
4,83,16,15.34275,"Dynamic","Worst","bst"
4,83,24,29.030167,"Dynamic","Worst","bst"
4,83,32,78.026083,"Dynamic","Worst","bst"
4,84,16,14.991417,"Dynamic","Worst","bst"
4,84,24,29.032542,"Dynamic","Worst","bst"
4,84,32,78.567042,"Dynamic","Worst","bst"
4,85,16,15.0205,"Dynamic","Worst","bst"
4,85,24,29.368708,"Dynamic","Worst","bst"
4,85,32,76.431458,"Dynamic","Worst","bst"
4,86,16,15.0235,"Dynamic","Worst","bst"
4,86,24,29.562375,"Dynamic","Worst","bst"
4,86,32,78.427917,"Dynamic","Worst","bst"
4,87,16,15.130959,"Dynamic","Worst","bst"
4,87,24,29.51925,"Dynamic","Worst","bst"
4,87,32,77.368458,"Dynamic","Worst","bst"
4,88,16,14.586416,"Dynamic","Worst","bst"
4,88,24,29.997416,"Dynamic","Worst","bst"
4,88,32,78.033292,"Dynamic","Worst","bst"
4,89,16,14.626041,"Dynamic","Worst","bst"
4,89,24,29.168584,"Dynamic","Worst","bst"
4,89,32,78.262041,"Dynamic","Worst","bst"
4,90,16,15.336416,"Dynamic","Worst","bst"
4,90,24,29.396667,"Dynamic","Worst","bst"
4,90,32,78.045041,"Dynamic","Worst","bst"
4,91,16,14.916875,"Dynamic","Worst","bst"
4,91,24,29.284625,"Dynamic","Worst","bst"
4,91,32,78.103083,"Dynamic","Worst","bst"
4,92,16,15.165041,"Dynamic","Worst","bst"
4,92,24,29.576417,"Dynamic","Worst","bst"
4,92,32,78.434292,"Dynamic","Worst","bst"
4,93,16,15.706416,"Dynamic","Worst","bst"
4,93,24,30.472166,"Dynamic","Worst","bst"
4,93,32,82.538417,"Dynamic","Worst","bst"
4,94,16,15.586958,"Dynamic","Worst","bst"
4,94,24,30.658667,"Dynamic","Worst","bst"
4,94,32,83.66,"Dynamic","Worst","bst"
4,95,16,15.745375,"Dynamic","Worst","bst"
4,95,24,30.906666,"Dynamic","Worst","bst"
4,95,32,83.482083,"Dynamic","Worst","bst"
4,96,16,16.082375,"Dynamic","Worst","bst"
4,96,24,31.246333,"Dynamic","Worst","bst"
4,96,32,84.755625,"Dynamic","Worst","bst"
4,97,16,15.595042,"Dynamic","Worst","bst"
4,97,24,30.821792,"Dynamic","Worst","bst"
4,97,32,84.376459,"Dynamic","Worst","bst"
4,98,16,15.481208,"Dynamic","Worst","bst"
4,98,24,30.817042,"Dynamic","Worst","bst"
4,98,32,83.572875,"Dynamic","Worst","bst"
4,99,16,15.266417,"Dynamic","Worst","bst"
4,99,24,31.436542,"Dynamic","Worst","bst"
4,99,32,82.747042,"Dynamic","Worst","bst"
4,100,16,16.312417,"Dynamic","Worst","bst"
4,100,24,31.421458,"Dynamic","Worst","bst"
4,100,32,85.129167,"Dynamic","Worst","bst"
4,101,16,16.067375,"Dynamic","Worst","bst"
4,101,24,32.229375,"Dynamic","Worst","bst"
4,101,32,89.714791,"Dynamic","Worst","bst"
4,102,16,16.320125,"Dynamic","Worst","bst"
4,102,24,32.004375,"Dynamic","Worst","bst"
