permutation_id,measurement_id,program_id,program_name,level_id,iter,mean,spec_type,expr_type
9119,722507,2,composite,60,1,3422042.0,pred,pred
9119,722508,2,composite,60,1,4.50653738E8,pred,pred
9119,722509,2,composite,60,1,5293289.0,pred,pred
9119,722510,2,composite,60,1,2.77610476E8,pred,pred
9122,773900,6,bst,148,1,6964054.0,pre,rem_imp
9122,773901,6,bst,148,1,3.26233306E8,pre,rem_imp
9122,773902,6,bst,148,1,7904141.0,pre,rem_imp
9122,773903,6,bst,148,1,3.20301538E8,pre,rem_imp
9123,730086,5,list,41,1,1799177.0,post,bool
9123,730087,5,list,41,1,8.08507922E8,post,bool
9123,730088,5,list,41,1,2.4652672E7,post,bool
9123,730089,5,list,41,1,2.45876353E8,post,bool
9124,720296,4,avlja,140,1,4160373.0,assert,acc
9124,720297,4,avlja,140,1,1.8903267285E10,assert,acc
9124,720298,4,avlja,140,1,3.4497364E7,assert,acc
9124,720299,4,avlja,140,1,1.505600361E9,assert,acc
9126,851637,6,bst,149,1,6066633.0,pre,rem_imp
9126,851638,6,bst,149,1,3.05872835E8,pre,rem_imp
9126,851639,6,bst,149,1,7279099.0,pre,rem_imp
9126,851640,6,bst,149,1,3.1652714E8,pre,rem_imp
9127,736643,2,composite,61,1,3455431.0,post,rem_imp
9127,736644,2,composite,61,1,4.56372396E8,post,rem_imp
9127,736645,2,composite,61,1,5237693.0,post,rem_imp
9127,736646,2,composite,61,1,2.77736968E8,post,rem_imp
9128,751919,5,list,42,1,1776307.0,post,acc
9128,751920,5,list,42,1,8.03414203E8,post,acc
9128,751921,5,list,42,1,2.7117291E7,post,acc
9128,751922,5,list,42,1,2.47572051E8,post,acc
9130,783448,4,avlja,141,1,4173734.0,post,rem_imp
9130,783449,4,avlja,141,1,1.872208678E10,post,rem_imp
9130,783450,4,avlja,141,1,3.7155888E7,post,rem_imp
9130,783451,4,avlja,141,1,1.393270287E9,post,rem_imp
9131,800638,5,list,43,1,1829935.0,fold,pred
9131,800639,5,list,43,1,8.77174345E8,fold,pred
9131,800640,5,list,43,1,3.0780276E7,fold,pred
9131,800641,5,list,43,1,2.68008369E8,fold,pred
9133,733566,2,composite,62,1,3476322.0,pred,acc
9133,733567,2,composite,62,1,4.50614553E8,pred,acc
9133,733568,2,composite,62,1,5400829.0,pred,acc
9133,733569,2,composite,62,1,2.7777617E8,pred,acc
9134,809221,6,bst,150,1,6104229.0,unfold,pred
9134,809222,6,bst,150,1,2.96949644E8,unfold,pred
9134,809223,6,bst,150,1,7033537.0,unfold,pred
9134,809224,6,bst,150,1,3.12190128E8,unfold,pred
9136,775403,4,avlja,142,1,4203385.0,pred,acc
9136,775404,4,avlja,142,1,2.0672396973E10,pred,acc
9136,775405,4,avlja,142,1,3.6054954E7,pred,acc
9136,775406,4,avlja,142,1,1.512588154E9,pred,acc
9137,774443,5,list,44,1,1805114.0,pred,rem_imp
9137,774444,5,list,44,1,8.59572858E8,pred,rem_imp
9137,774445,5,list,44,1,2.9350106E7,pred,rem_imp
9137,774446,5,list,44,1,2.7237938E8,pred,rem_imp
9138,813988,2,composite,63,1,3915528.0,pred,bool
9138,813989,2,composite,63,1,4.59353693E8,pred,bool
9138,813990,2,composite,63,1,5620362.0,pred,bool
9138,813991,2,composite,63,1,2.80121714E8,pred,bool
9139,793197,6,bst,151,1,6159310.0,pred,pred
9139,793198,6,bst,151,1,3.04337877E8,pred,pred
9139,793199,6,bst,151,1,7009693.0,pred,pred
9139,793200,6,bst,151,1,3.12859901E8,pred,pred
9142,836566,4,avlja,143,1,4116018.0,assert,bool
9142,836567,4,avlja,143,1,2.0631822444E10,assert,bool
9142,836568,4,avlja,143,1,3.5351971E7,assert,bool
9142,836569,4,avlja,143,1,1.401335475E9,assert,bool
9143,754332,5,list,45,1,1802561.0,pre,acc
9143,754333,5,list,45,1,8.58556527E8,pre,acc
9143,754334,5,list,45,1,2.9781625E7,pre,acc
9143,754335,5,list,45,1,2.72008008E8,pre,acc
9145,699894,2,composite,64,1,3609799.0,pred,pred
9145,699895,2,composite,64,1,4.59111297E8,pred,pred
9145,699896,2,composite,64,1,5489507.0,pred,pred
9145,699897,2,composite,64,1,2.78835235E8,pred,pred
9146,720864,6,bst,152,1,6146881.0,pre,rem_imp
9146,720865,6,bst,152,1,3.07984991E8,pre,rem_imp
9146,720866,6,bst,152,1,7689501.0,pre,rem_imp
9146,720867,6,bst,152,1,3.17297908E8,pre,rem_imp
9148,716947,4,avlja,144,1,4130988.0,pred,bool
9148,716948,4,avlja,144,1,2.0682173583E10,pred,bool
9148,716949,4,avlja,144,1,3.5928568E7,pred,bool
9148,716950,4,avlja,144,1,1.503719427E9,pred,bool
9150,739073,5,list,46,1,1831012.0,post,pred
9150,739074,5,list,46,1,8.84643478E8,post,pred
9150,739075,5,list,46,1,3.3563546E7,post,pred
9150,739076,5,list,46,1,2.77450244E8,post,pred
9151,787351,2,composite,65,1,3942480.0,inv,bool
9151,787352,2,composite,65,1,4.65642153E8,inv,bool
9151,787353,2,composite,65,1,5698996.0,inv,bool
9151,787354,2,composite,65,1,2.80847505E8,inv,bool
9152,706585,6,bst,153,1,6108445.0,post,rem_imp
9152,706586,6,bst,153,1,3.04688132E8,post,rem_imp
9152,706587,6,bst,153,1,7436371.0,post,rem_imp
9152,706588,6,bst,153,1,3.13334327E8,post,rem_imp
9154,835525,4,avlja,145,1,4750763.0,assert,bool
9154,835526,4,avlja,145,1,2.065542962E10,assert,bool
9154,835527,4,avlja,145,1,3.4833935E7,assert,bool
9154,835528,4,avlja,145,1,1.392627106E9,assert,bool
9156,703279,2,composite,66,1,3545872.0,pred,pred
9156,703280,2,composite,66,1,4.76290576E8,pred,pred
9156,703281,2,composite,66,1,5305176.0,pred,pred
9156,703282,2,composite,66,1,2.78133208E8,pred,pred
9157,697973,5,list,47,1,1938251.0,post,rem_imp
9157,697974,5,list,47,1,8.82093279E8,post,rem_imp
9157,697975,5,list,47,1,3.3766781E7,post,rem_imp
9157,697976,5,list,47,1,2.75980032E8,post,rem_imp
9158,713349,6,bst,154,1,6131464.0,fold,pred
9158,713350,6,bst,154,1,3.20487954E8,fold,pred
9158,713351,6,bst,154,1,7692144.0,fold,pred
9158,713352,6,bst,154,1,3.35641734E8,fold,pred
9160,778036,4,avlja,146,1,4365359.0,pred,acc
9160,778037,4,avlja,146,1,2.1461933267E10,pred,acc
9160,778038,4,avlja,146,1,3.4623982E7,pred,acc
9160,778039,4,avlja,146,1,1.485575621E9,pred,acc
9162,835538,2,composite,67,1,3984074.0,assert,pred
9162,835539,2,composite,67,1,4.86114465E8,assert,pred
9162,835540,2,composite,67,1,5380524.0,assert,pred
9162,835541,2,composite,67,1,2.83884203E8,assert,pred
9163,802451,5,list,48,1,1788066.0,pre,pred
9163,802452,5,list,48,1,8.87676983E8,pre,pred
9163,802453,5,list,48,1,3.548241E7,pre,pred
9163,802454,5,list,48,1,2.88483495E8,pre,pred
9164,728301,6,bst,155,1,6129390.0,pre,rem_imp
9164,728302,6,bst,155,1,3.20852556E8,pre,rem_imp
9164,728303,6,bst,155,1,7629224.0,pre,rem_imp
9164,728304,6,bst,155,1,3.35763368E8,pre,rem_imp
9166,744425,4,avlja,147,1,4224647.0,fold,pred
9166,744426,4,avlja,147,1,2.1244682432E10,fold,pred
9166,744427,4,avlja,147,1,3.47147E7,fold,pred
9166,744428,4,avlja,147,1,1.40285516E9,fold,pred
9168,794220,2,composite,68,1,3551154.0,post,pred
9168,794221,2,composite,68,1,4.67057106E8,post,pred
9168,794222,2,composite,68,1,5740471.0,post,pred
9168,794223,2,composite,68,1,2.80485072E8,post,pred
9169,727583,5,list,49,1,2011944.0,unfold,pred
9169,727584,5,list,49,1,9.81233832E8,unfold,pred
9169,727585,5,list,49,1,3.6033512E7,unfold,pred
9169,727586,5,list,49,1,2.81065649E8,unfold,pred
9171,824947,6,bst,156,1,6153113.0,post,rem_imp
9171,824948,6,bst,156,1,3.1581137E8,post,rem_imp
9171,824949,6,bst,156,1,7484639.0,post,rem_imp
9171,824950,6,bst,156,1,3.35076119E8,post,rem_imp
9172,732445,4,avlja,148,1,4752183.0,post,acc
9172,732446,4,avlja,148,1,2.1146681972E10,post,acc
9172,732447,4,avlja,148,1,3.4860487E7,post,acc
9172,732448,4,avlja,148,1,1.514004657E9,post,acc
9174,730591,5,list,50,1,1887088.0,pre,bool
9174,730592,5,list,50,1,1.006262068E9,pre,bool
9174,730593,5,list,50,1,3.8113378E7,pre,bool
9174,730594,5,list,50,1,2.83251558E8,pre,bool
9175,761469,6,bst,157,1,6144317.0,unfold,pred
9175,761470,6,bst,157,1,3.25817738E8,unfold,pred
9175,761471,6,bst,157,1,7600297.0,unfold,pred
9175,761472,6,bst,157,1,3.36604154E8,unfold,pred
9177,722203,2,composite,69,1,3601525.0,post,pred
9177,722204,2,composite,69,1,4.72375658E8,post,pred
9177,722205,2,composite,69,1,5435415.0,post,pred
9177,722206,2,composite,69,1,2.80199832E8,post,pred
9178,851856,4,avlja,149,1,4757127.0,fold,pred
9178,851857,4,avlja,149,1,2.1230546199E10,fold,pred
9178,851858,4,avlja,149,1,3.5209288E7,fold,pred
9178,851859,4,avlja,149,1,1.408752949E9,fold,pred
9180,807210,5,list,51,1,2040079.0,pre,bool
9180,807211,5,list,51,1,1.031478042E9,pre,bool
9180,807212,5,list,51,1,4.0548127E7,pre,bool
9180,807213,5,list,51,1,2.87238431E8,pre,bool
9181,698294,6,bst,158,1,6294247.0,post,rem_imp
9181,698295,6,bst,158,1,3.34062233E8,post,rem_imp
9181,698296,6,bst,158,1,7744325.0,post,rem_imp
9181,698297,6,bst,158,1,3.35885663E8,post,rem_imp
9183,740819,2,composite,70,1,3579801.0,unfold,pred
9183,740820,2,composite,70,1,4.79517853E8,unfold,pred
9183,740821,2,composite,70,1,5252817.0,unfold,pred
9183,740822,2,composite,70,1,2.732735E8,unfold,pred
9184,728624,4,avlja,150,1,4197285.0,pred,acc
9184,728625,4,avlja,150,1,2.1852637967E10,pred,acc
9184,728626,4,avlja,150,1,3.4836946E7,pred,acc
9184,728627,4,avlja,150,1,1.386169629E9,pred,acc
9186,741306,5,list,52,1,1878779.0,pred,bool
9186,741307,5,list,52,1,1.002685872E9,pred,bool
9186,741308,5,list,52,1,3.8364156E7,pred,bool
9186,741309,5,list,52,1,2.83635429E8,pred,bool
9188,775396,2,composite,71,1,3621593.0,pre,pred
9188,775397,2,composite,71,1,4.60119987E8,pre,pred
9188,775398,2,composite,71,1,5346840.0,pre,pred
9188,775399,2,composite,71,1,2.92499101E8,pre,pred
9189,845594,4,avlja,151,1,4248616.0,inv,bool
9189,845595,4,avlja,151,1,2.2017194826E10,inv,bool
9189,845596,4,avlja,151,1,3.4764022E7,inv,bool
9189,845597,4,avlja,151,1,1.387138634E9,inv,bool
9190,748180,6,bst,159,1,6102150.0,pred,pred
9190,748181,6,bst,159,1,3.37742521E8,pred,pred
9190,748182,6,bst,159,1,7534154.0,pred,pred
9190,748183,6,bst,159,1,3.31234915E8,pred,pred
9192,818273,5,list,53,1,1910094.0,post,bool
9192,818274,5,list,53,1,1.002474578E9,post,bool
9192,818275,5,list,53,1,3.8648131E7,post,bool
9192,818276,5,list,53,1,2.87080061E8,post,bool
9194,782136,6,bst,160,1,6314394.0,pred,acc
9194,782137,6,bst,160,1,3.9048757E8,pred,acc
9194,782138,6,bst,160,1,7437595.0,pred,acc
9194,782139,6,bst,160,1,3.15964876E8,pred,acc
9195,724044,2,composite,72,1,3586307.0,pred,bool
9195,724045,2,composite,72,1,4.59086872E8,pred,bool
9195,724046,2,composite,72,1,5500952.0,pred,bool
9195,724047,2,composite,72,1,2.92988905E8,pred,bool
9196,821302,4,avlja,152,1,4817199.0,post,pred
9196,821303,4,avlja,152,1,2.2181731227E10,post,pred
9196,821304,4,avlja,152,1,3.7664307E7,post,pred
9196,821305,4,avlja,152,1,1.479485636E9,post,pred
9198,698459,5,list,54,1,2014751.0,unfold,pred
9198,698460,5,list,54,1,1.01027138E9,unfold,pred
9198,698461,5,list,54,1,3.9271779E7,unfold,pred
9198,698462,5,list,54,1,2.87442287E8,unfold,pred
9200,769547,2,composite,73,1,3587888.0,fold,pred
9200,769548,2,composite,73,1,4.62172016E8,fold,pred
9200,769549,2,composite,73,1,5444127.0,fold,pred
9200,769550,2,composite,73,1,2.93962716E8,fold,pred
9201,745320,4,avlja,153,1,4308830.0,assert,pred
9201,745321,4,avlja,153,1,2.2080101386E10,assert,pred
9201,745322,4,avlja,153,1,3.5343898E7,assert,pred
9201,745323,4,avlja,153,1,1.508744272E9,assert,pred
9202,739461,6,bst,161,1,6971149.0,pre,bool
9202,739462,6,bst,161,1,3.8669512E8,pre,bool
9202,739463,6,bst,161,1,7717633.0,pre,bool
9202,739464,6,bst,161,1,3.35762222E8,pre,bool
9204,778284,5,list,55,1,1878611.0,inv,pred
9204,778285,5,list,55,1,1.030915273E9,inv,pred
9204,778286,5,list,55,1,4.2642825E7,inv,pred
9204,778287,5,list,55,1,2.90669896E8,inv,pred
9205,793175,2,composite,74,1,4035577.0,pred,pred
9205,793176,2,composite,74,1,5.0165133E8,pred,pred
9205,793177,2,composite,74,1,5666100.0,pred,pred
9205,793178,2,composite,74,1,3.06342356E8,pred,pred
9208,778738,6,bst,162,1,6175751.0,post,pred
9208,778739,6,bst,162,1,3.50382525E8,post,pred
9208,778740,6,bst,162,1,7573847.0,post,pred
9208,778741,6,bst,162,1,3.16017829E8,post,pred
9209,787915,4,avlja,154,1,4494174.0,assert,acc
9209,787916,4,avlja,154,1,2.2268815726E10,assert,acc
9209,787917,4,avlja,154,1,3.6144253E7,assert,acc
9209,787918,4,avlja,154,1,1.523597426E9,assert,acc
9210,824249,5,list,56,1,2125612.0,post,pred
9210,824251,5,list,56,1,1.721570095E9,post,pred
9210,824252,5,list,56,1,4.4664788E7,post,pred
9210,824253,5,list,56,1,2.87530565E8,post,pred
9212,838599,2,composite,75,1,3596874.0,pre,rem_imp
9212,838600,2,composite,75,1,4.84025574E8,pre,rem_imp
9212,838601,2,composite,75,1,5699121.0,pre,rem_imp
9212,838602,2,composite,75,1,3.01023675E8,pre,rem_imp
9214,763078,4,avlja,155,1,4380056.0,post,bool
9214,763079,4,avlja,155,1,2.2106688945E10,post,bool
9214,763080,4,avlja,155,1,3.5386223E7,post,bool
9214,763081,4,avlja,155,1,1.510760347E9,post,bool
9215,779241,6,bst,163,1,7060975.0,pred,acc
9215,779242,6,bst,163,1,3.8988477E8,pred,acc
9215,779243,6,bst,163,1,7534573.0,pred,acc
9215,779244,6,bst,163,1,2.99931228E8,pred,acc
9216,708525,5,list,57,1,1951887.0,pre,bool
9216,708526,5,list,57,1,1.681667067E9,pre,bool
9216,708527,5,list,57,1,4.2328285E7,pre,bool
9216,708528,5,list,57,1,2.83663484E8,pre,bool
9218,735533,4,avlja,156,1,4253688.0,post,pred
9218,735534,4,avlja,156,1,2.2046008102E10,post,pred
9218,735535,4,avlja,156,1,3.5396867E7,post,pred
9218,735536,4,avlja,156,1,1.396589398E9,post,pred
9220,851341,6,bst,164,1,6355223.0,post,rem_imp
9220,851342,6,bst,164,1,3.47150131E8,post,rem_imp
9220,851343,6,bst,164,1,6935629.0,post,rem_imp
9220,851344,6,bst,164,1,2.95307041E8,post,rem_imp
9221,737657,2,composite,76,1,3617976.0,pred,bool
9221,737658,2,composite,76,1,5.31041514E8,pred,bool
9221,737659,2,composite,76,1,5978339.0,pred,bool
9221,737660,2,composite,76,1,3.32382769E8,pred,bool
9222,842031,5,list,58,1,1916342.0,pre,acc
9222,842032,5,list,58,1,1.696704179E9,pre,acc
9222,842033,5,list,58,1,4.231251E7,pre,acc
9222,842034,5,list,58,1,2.83032906E8,pre,acc
9225,788937,4,avlja,157,1,4273010.0,pre,rem_imp
9225,788938,4,avlja,157,1,2.1985223088E10,pre,rem_imp
9225,788939,4,avlja,157,1,3.5204301E7,pre,rem_imp
9225,788940,4,avlja,157,1,1.506081299E9,pre,rem_imp
9226,773124,6,bst,165,1,6354699.0,fold,pred
9226,773125,6,bst,165,1,3.51889066E8,fold,pred
9226,773126,6,bst,165,1,7615360.0,fold,pred
9226,773127,6,bst,165,1,3.39674617E8,fold,pred
9227,785545,2,composite,77,1,3631744.0,fold,pred
9227,785546,2,composite,77,1,5.27081986E8,fold,pred
9227,785547,2,composite,77,1,5874529.0,fold,pred
9227,785548,2,composite,77,1,3.17904467E8,fold,pred
9228,790846,5,list,59,1,1927613.0,pre,pred
9228,790847,5,list,59,1,1.68829655E9,pre,pred
9228,790848,5,list,59,1,4.4070155E7,pre,pred
9228,790849,5,list,59,1,2.86998491E8,pre,pred
9229,840216,4,avlja,158,1,4277350.0,fold,pred
9229,840217,4,avlja,158,1,2.2109384013E10,fold,pred
9229,840218,4,avlja,158,1,3.5600938E7,fold,pred
9229,840219,4,avlja,158,1,1.551189595E9,fold,pred
9232,744825,2,composite,78,1,3658649.0,post,pred
9232,744826,2,composite,78,1,5.25244948E8,post,pred
9232,744827,2,composite,78,1,5831832.0,post,pred
9232,744828,2,composite,78,1,3.18562851E8,post,pred
9233,693970,6,bst,166,1,2.3214722E7,post,rem_imp
9233,693971,6,bst,166,1,5.7375346E8,post,rem_imp
9233,693972,6,bst,166,1,2.3765305E7,post,rem_imp
9233,693973,6,bst,166,1,3.46302445E8,post,rem_imp
9234,780025,5,list,60,1,1935241.0,post,acc
9234,780026,5,list,60,1,1.695916695E9,post,acc
9234,780027,5,list,60,1,4.5641113E7,post,acc
9234,780028,5,list,60,1,2.85845439E8,post,acc
9235,706340,4,avlja,159,1,4207649.0,pre,rem_imp
9235,706341,4,avlja,159,1,2.2102010881E10,pre,rem_imp
9235,706342,4,avlja,159,1,3.5641598E7,pre,rem_imp
9235,706343,4,avlja,159,1,1.550542839E9,pre,rem_imp
9238,728170,2,composite,79,1,3599730.0,pred,acc
9238,728171,2,composite,79,1,5.60564786E8,pred,acc
9238,728172,2,composite,79,1,5887842.0,pred,acc
9238,728173,2,composite,79,1,3.19437093E8,pred,acc
9239,768437,6,bst,167,1,6307820.0,post,rem_imp
9239,768438,6,bst,167,1,3.99299027E8,post,rem_imp
9239,768439,6,bst,167,1,7906439.0,post,rem_imp
9239,768440,6,bst,167,1,3.42169752E8,post,rem_imp
9240,737979,5,list,61,1,1915884.0,pre,rem_imp
9240,737980,5,list,61,1,1.699223307E9,pre,rem_imp
9240,737981,5,list,61,1,4.5338511E7,pre,rem_imp
9240,737982,5,list,61,1,2.873518E8,pre,rem_imp
9242,833151,2,composite,80,1,3750710.0,fold,pred
9242,833152,2,composite,80,1,5.1872202E8,fold,pred
9242,833153,2,composite,80,1,5792270.0,fold,pred
9242,833154,2,composite,80,1,3.19248059E8,fold,pred
9244,710938,4,avlja,160,1,4327913.0,pred,bool
9244,710939,4,avlja,160,1,2.2302953262E10,pred,bool
9244,710940,4,avlja,160,1,3.5575313E7,pred,bool
9244,710941,4,avlja,160,1,1.437742738E9,pred,bool
9245,753482,6,bst,168,1,6283631.0,pred,pred
9245,753483,6,bst,168,1,3.61750147E8,pred,pred
9245,753484,6,bst,168,1,7699245.0,pred,pred
9245,753485,6,bst,168,1,3.38091394E8,pred,pred
9246,837463,5,list,62,1,2165381.0,fold,pred
9246,837464,5,list,62,1,1.418816394E9,fold,pred
9246,837465,5,list,62,1,8.8432044E7,fold,pred
9246,837466,5,list,62,1,4.12268184E8,fold,pred
9247,822714,2,composite,81,1,3737381.0,pred,bool
9247,822715,2,composite,81,1,5.28186173E8,pred,bool
9247,822716,2,composite,81,1,5844151.0,pred,bool
9247,822717,2,composite,81,1,3.19185267E8,pred,bool
9249,772773,4,avlja,161,1,4283963.0,assert,bool
9249,772774,4,avlja,161,1,2.243872213E10,assert,bool
9249,772775,4,avlja,161,1,3.8674602E7,assert,bool
9249,772776,4,avlja,161,1,1.553680563E9,assert,bool
9251,726458,5,list,63,1,1958648.0,inv,acc
9251,726459,5,list,63,1,1.090408126E9,inv,acc
9251,726460,5,list,63,1,3.8439476E7,inv,acc
9251,726461,5,list,63,1,2.68432562E8,inv,acc
9252,839227,6,bst,169,1,6171927.0,pre,rem_imp
9252,839228,6,bst,169,1,3.53014263E8,pre,rem_imp
9252,839229,6,bst,169,1,7057445.0,pre,rem_imp
9252,839230,6,bst,169,1,2.95671267E8,pre,rem_imp
9253,836736,2,composite,82,1,3620286.0,pre,rem_imp
9253,836737,2,composite,82,1,5.38439551E8,pre,rem_imp
9253,836738,2,composite,82,1,5750369.0,pre,rem_imp
9253,836739,2,composite,82,1,3.20032606E8,pre,rem_imp
9255,695860,4,avlja,162,1,4494202.0,post,rem_imp
9255,695861,4,avlja,162,1,2.2415765786E10,post,rem_imp
9255,695862,4,avlja,162,1,3.5655915E7,post,rem_imp
9255,695863,4,avlja,162,1,1.570986852E9,post,rem_imp
9257,745701,5,list,64,1,1906552.0,pre,rem_imp
9257,745702,5,list,64,1,1.108175138E9,pre,rem_imp
9257,745703,5,list,64,1,3.8678049E7,pre,rem_imp
9257,745704,5,list,64,1,2.67331503E8,pre,rem_imp
9258,802492,6,bst,170,1,7101784.0,unfold,pred
9258,802493,6,bst,170,1,4.00714561E8,unfold,pred
9258,802494,6,bst,170,1,7587524.0,unfold,pred
9258,802495,6,bst,170,1,2.97955558E8,unfold,pred
9259,743038,4,avlja,163,1,4294470.0,post,pred
9259,743039,4,avlja,163,1,2.2169335441E10,post,pred
9259,743040,4,avlja,163,1,3.5063113E7,post,pred
9259,743041,4,avlja,163,1,1.571460536E9,post,pred
9261,744990,2,composite,83,1,4112327.0,post,pred
9261,744991,2,composite,83,1,5.51692365E8,post,pred
9261,744992,2,composite,83,1,5975556.0,post,pred
9261,744993,2,composite,83,1,3.1516403E8,post,pred
9263,794901,5,list,65,1,1943584.0,pre,bool
9263,794902,5,list,65,1,1.08138173E9,pre,bool
9263,794903,5,list,65,1,3.8350894E7,pre,bool
9263,794904,5,list,65,1,2.68165078E8,pre,bool
9264,837561,6,bst,171,1,7064185.0,post,rem_imp
9264,837562,6,bst,171,1,3.99372337E8,post,rem_imp
9264,837563,6,bst,171,1,7501629.0,post,rem_imp
9264,837564,6,bst,171,1,3.00174323E8,post,rem_imp
9265,771098,4,avlja,164,1,4493329.0,fold,pred
9265,771099,4,avlja,164,1,2.376265978E10,fold,pred
9265,771100,4,avlja,164,1,5.0946312E7,fold,pred
9265,771101,4,avlja,164,1,2.370634221E9,fold,pred
9268,698719,2,composite,84,1,3813484.0,fold,pred
9268,698720,2,composite,84,1,5.32619859E8,fold,pred
9268,698721,2,composite,84,1,5983354.0,fold,pred
9268,698722,2,composite,84,1,3.2532789E8,fold,pred
9269,728134,6,bst,172,1,6358994.0,pre,rem_imp
9269,728135,6,bst,172,1,3.6125377E8,pre,rem_imp
9269,728136,6,bst,172,1,7439375.0,pre,rem_imp
9269,728137,6,bst,172,1,3.38164311E8,pre,rem_imp
9270,706624,5,list,66,1,2013383.0,pred,rem_imp
9270,706625,5,list,66,1,1.312064184E9,pred,rem_imp
9270,706626,5,list,66,1,3.3436723E7,pred,rem_imp
9270,706627,5,list,66,1,2.48895057E8,pred,rem_imp
9271,710158,4,avlja,165,1,4355128.0,pre,rem_imp
9271,710159,4,avlja,165,1,2.3763900693E10,pre,rem_imp
9271,710160,4,avlja,165,1,5.0667895E7,pre,rem_imp
9271,710161,4,avlja,165,1,2.336504733E9,pre,rem_imp
9273,816192,2,composite,85,1,4106628.0,pre,pred
9273,816193,2,composite,85,1,5.42048636E8,pre,pred
9273,816194,2,composite,85,1,6510758.0,pre,pred
9273,816195,2,composite,85,1,3.30629571E8,pre,pred
9275,851758,6,bst,173,1,6235353.0,post,rem_imp
9275,851759,6,bst,173,1,3.54416758E8,post,rem_imp
9275,851760,6,bst,173,1,6936585.0,post,rem_imp
9275,851761,6,bst,173,1,2.92667085E8,post,rem_imp
9276,747104,5,list,67,1,1929009.0,post,pred
9276,747105,5,list,67,1,1.31474349E9,post,pred
9276,747106,5,list,67,1,3.5558923E7,post,pred
9276,747107,5,list,67,1,2.56469327E8,post,pred
9277,770216,4,avlja,166,1,4290618.0,pre,bool
9277,770217,4,avlja,166,1,2.3817567947E10,pre,bool
9277,770218,4,avlja,166,1,5.2515467E7,pre,bool
9277,770219,4,avlja,166,1,2.34468728E9,pre,bool
9278,729553,2,composite,86,1,4200776.0,pred,pred
9278,729554,2,composite,86,1,5.44977699E8,pred,pred
9278,729555,2,composite,86,1,6251022.0,pred,pred
9278,729556,2,composite,86,1,3.29294049E8,pred,pred
9281,729460,6,bst,174,1,6229204.0,pred,bool
9281,729461,6,bst,174,1,3.75176548E8,pred,bool
9281,729462,6,bst,174,1,7991227.0,pred,bool
9281,729463,6,bst,174,1,3.53257944E8,pred,bool
9282,706143,5,list,68,1,2033718.0,pred,bool
9282,706144,5,list,68,1,1.403525524E9,pred,bool
9282,706145,5,list,68,1,3.644425E7,pred,bool
9282,706146,5,list,68,1,2.57002947E8,pred,bool
9283,739526,4,avlja,167,1,4878642.0,post,rem_imp
9283,739527,4,avlja,167,1,2.3825033609E10,post,rem_imp
9283,739528,4,avlja,167,1,5.0796015E7,post,rem_imp
9283,739529,4,avlja,167,1,2.348270708E9,post,rem_imp
9284,789109,2,composite,87,1,3681426.0,fold,pred
9284,789110,2,composite,87,1,5.21682265E8,fold,pred
9284,789111,2,composite,87,1,6004388.0,fold,pred
9284,789112,2,composite,87,1,3.26311966E8,fold,pred
9287,757964,6,bst,175,1,6216089.0,post,rem_imp
9287,757965,6,bst,175,1,3.64813774E8,post,rem_imp
9287,757966,6,bst,175,1,7760512.0,post,rem_imp
9287,757967,6,bst,175,1,3.53548694E8,post,rem_imp
9288,758678,5,list,69,1,1987920.0,fold,pred
9288,758679,5,list,69,1,1.369525671E9,fold,pred
9288,758680,5,list,69,1,3.9453974E7,fold,pred
9288,758681,5,list,69,1,2.76384465E8,fold,pred
9289,700337,2,composite,88,1,3790334.0,pred,bool
9289,700338,2,composite,88,1,5.34144508E8,pred,bool
9289,700339,2,composite,88,1,6363227.0,pred,bool
9289,700340,2,composite,88,1,3.43932533E8,pred,bool
9291,776535,4,avlja,168,1,4947633.0,post,rem_imp
9291,776536,4,avlja,168,1,2.3800249062E10,post,rem_imp
9291,776537,4,avlja,168,1,5.0595131E7,post,rem_imp
9291,776538,4,avlja,168,1,2.149161306E9,post,rem_imp
9293,800926,6,bst,176,1,7139205.0,pred,rem_imp
9293,800927,6,bst,176,1,4.04629941E8,pred,rem_imp
9293,800928,6,bst,176,1,7557351.0,pred,rem_imp
9293,800929,6,bst,176,1,3.00545663E8,pred,rem_imp
9294,832065,5,list,70,1,1864638.0,fold,pred
9294,832066,5,list,70,1,1.393250848E9,fold,pred
9294,832067,5,list,70,1,4.0465838E7,fold,pred
9294,832068,5,list,70,1,2.67350098E8,fold,pred
9295,732511,4,avlja,169,1,4304751.0,post,rem_imp
9295,732512,4,avlja,169,1,2.3797450031E10,post,rem_imp
9295,732513,4,avlja,169,1,5.1571504E7,post,rem_imp
9295,732514,4,avlja,169,1,2.344909598E9,post,rem_imp
9297,717918,2,composite,89,1,3856156.0,unfold,pred
9297,717919,2,composite,89,1,5.36841766E8,unfold,pred
9297,717920,2,composite,89,1,6251315.0,unfold,pred
9297,717921,2,composite,89,1,3.4486959E8,unfold,pred
9299,747125,6,bst,177,1,7060429.0,fold,pred
9299,747126,6,bst,177,1,4.19222187E8,fold,pred
9299,747127,6,bst,177,1,8504900.0,fold,pred
9299,747128,6,bst,177,1,3.57127897E8,fold,pred
9300,721570,5,list,71,1,2538722.0,pre,acc
9300,721571,5,list,71,1,1.389259624E9,pre,acc
9300,721572,5,list,71,1,3.8987728E7,pre,acc
