"id","path_id","level_id","component_added","stress","median","verification","classification","example"
"fb4cdb0e175ce1ccccf7f95c73b1cfbff635a5",2,60.1307189542484,"m.tree_remove_lemma_left2.3.fold.pred_inst.117",64,26.793699,"gradual","median","bst"
"fb4cdf0e175ce1ccccf7f95c73b1cfbff635a5",2,60.7843137254902,"m.tree_add_helper.1.pre.pred_inst.22",64,26.611469,"gradual","median","bst"
"fb4cdf0e175ce1ccccf7f95c73b1cfbff735a5",2,61.437908496732,"p.bst.6.pred.pred_inst.136",64,37.728423,"gradual","median","bst"
"fb4cdf0e575ce1ccccf7f95c73b1cfbff735a5",2,62.0915032679739,"m.tree_contains_helper.3.fold.pred_inst.34",64,37.902147,"gradual","median","bst"
"ff4cdf0e575ce1ccccf7f95c73b1cfbff735a5",2,62.7450980392157,"m.create_tree_helper.2.post.pred_inst.6",64,35.99536,"gradual","median","bst"
"ff4cdf0e575ce1ccccf7f95c73b1cfbff737a5",2,63.3986928104575,"p.bstRemove.6.pred.pred_inst.143",64,94.44265,"gradual","median","bst"
"ff4cdf0e575ce1ccecf7f95c73b1cfbff737a5",2,64.0522875816993,"m.tree_min.2.post.pred_inst.67",64,95.947174,"gradual","median","bst"
"ff4cdf0e575ce1ccecf7f95cf3b1cfbff737a5",2,64.7058823529412,"m.tree_remove_helper.4.unfold.pred_inst.97",64,94.896712,"gradual","median","bst"
"ff4cdf0e575ce1ccfcf7f95cf3b1cfbff737a5",2,65.359477124183,"m.tree_min.4.unfold.pred_inst.68",64,94.527142,"gradual","median","bst"
"ff4cdf2e575ce1ccfcf7f95cf3b1cfbff737a5",2,66.0130718954248,"m.tree_contains.2.post.pred_inst.27",64,94.124674,"gradual","median","bst"
"ff4cdf2e575ce1ccfcfff95cf3b1cfbff737a5",2,66.6666666666667,"m.tree_min_helper.4.unfold.pred_inst.77",64,94.733871,"gradual","median","bst"
"ff4cdf2e575ce1ccfcfff95cf3b9cfbff737a5",2,67.3202614379085,"m.tree_remove_lemma_left.3.fold.pred_inst.109",64,94.055023,"gradual","median","bst"
"ff4cdf2e575ce1ccfcfff9dcf3b9cfbff737a5",2,67.9738562091503,"m.tree_remove.3.fold.pred_inst.89",64,94.155514,"gradual","median","bst"
"ff4cdf2e575ce1cdfcfff9dcf3b9cfbff737a5",2,68.6274509803922,"m.tree_max_lemma.3.fold.pred_inst.64",64,94.544814,"gradual","median","bst"
"ff4cff2e575ce1cdfcfff9dcf3b9cfbff737a5",2,69.281045751634,"m.tree_add.3.fold.pred_inst.19",64,93.612279,"gradual","median","bst"
"ff4cff2e775ce1cdfcfff9dcf3b9cfbff737a5",2,69.9346405228758,"m.tree_contains_helper.3.fold.pred_inst.35",64,89.996002,"gradual","median","bst"
"ff4cff2e775ce1cdfcfff9def3b9cfbff737a5",2,70.5882352941177,"m.tree_remove_helper.3.fold.pred_inst.95",64,90.450912,"gradual","median","bst"
"1ff4cff2e775ce1cdfcfff9def3b9cfbff737a5",2,71.2418300653595,"m.create_tree.1.pre.default.0",64,92.319399,"gradual","median","bst"
"1ff4cff2e775ce1cdfcfff9def3b9dfbff737a5",2,71.8954248366013,"m.tree_remove_lemma_left2.3.fold.pred_inst.116",64,93.080256,"gradual","median","bst"
"1ff4cff2e775ee1cdfcfff9def3b9dfbff737a5",2,72.5490196078431,"m.tree_max.4.unfold.pred_inst.47",64,91.086918,"gradual","median","bst"
"1ff4cff2e775ee1cdfcfff9def3b9dfbff777a5",2,73.202614379085,"p.bst.6.pred.default.138",64,89.432858,"gradual","median","bst"
"1ff4cff2e775ee1cdfcfff9def3b9dfbff777e5",2,73.8562091503268,"p.bstRemove.6.pred.default.146",64,88.821224,"gradual","median","bst"
"1ff4cff2f775ee1cdfcfff9def3b9dfbff777e5",2,74.5098039215686,"m.tree_contains_helper.4.unfold.pred_inst.32",64,93.962952,"gradual","median","bst"
"1ff4cff2f775ee1cdfdfff9def3b9dfbff777e5",2,75.1633986928105,"m.tree_min_helper.2.post.default.72",64,94.621971,"gradual","median","bst"
"1ff4cff2f775ee1cffdfff9def3b9dfbff777e5",2,75.8169934640523,"m.tree_max_lemma.4.unfold.pred_inst.63",64,93.817775,"gradual","median","bst"
"1ff4cff2ff75ee1cffdfff9def3b9dfbff777e5",2,76.4705882352941,"m.tree_contains_helper.3.fold.pred_inst.33",64,91.123333,"gradual","median","bst"
"1ff4cff2ff75ee1cffdfff9def3b9dfbff77fe5",2,77.124183006536,"p.bst.6.pred.acc.141",64,85.174989,"gradual","median","bst"
"1ff4cff2ff75ee5cffdfff9def3b9dfbff77fe5",2,77.7777777777778,"m.tree_max_helper.3.fold.pred_inst.54",64,85.773247,"gradual","median","bst"
"1ff4cff2ff75ee5cffdfff9fef3b9dfbff77fe5",2,78.4313725490196,"m.tree_remove_helper.2.post.pred_inst.91",64,149.240585,"gradual","median","bst"
"1ff4cff3ff75ee5cffdfff9fef3b9dfbff77fe5",2,79.0849673202614,"m.tree_contains.4.unfold.pred_inst.28",64,149.661466,"gradual","median","bst"
"1ff4cff3ff75ee5cffdfff9fef3b9dfbff77ff5",2,79.7385620915033,"p.bstRemove.6.pred.acc.148",64,117.184383,"gradual","median","bst"
"1ff4cff3ff75ee5cffdfff9fef3bddfbff77ff5",2,80.3921568627451,"m.tree_remove_lemma_left.3.fold.pred_inst.110",64,116.707395,"gradual","median","bst"
"1ff4cff3ff75ee5dffdfff9fef3bddfbff77ff5",2,81.0457516339869,"m.tree_max_lemma.1.pre.default.60",64,119.413756,"gradual","median","bst"
"1ff4cff3ff75eeddffdfff9fef3bddfbff77ff5",2,81.6993464052288,"m.tree_max_helper.4.unfold.pred_inst.53",64,117.250855,"gradual","median","bst"
"1ffccff3ff75eeddffdfff9fef3bddfbff77ff5",2,82.3529411764706,"m.create_tree_helper.3.fold.pred_inst.9",64,116.925191,"gradual","median","bst"
"1ffccff3ff75eeddffdfff9fef3fddfbff77ff5",2,83.0065359477124,"m.tree_remove_lemma_left.1.pre.pred_inst.106",64,118.433153,"gradual","median","bst"
