"id","path_id","level_id","component_added","stress","median","verification","diff","pdiff","context_name","context_type","bst_component_type","example","classification","list_component_type","composite_component_type"
"56fc8317ea590c51f7db",5,65.7,"m.list_insert.2.post.pred_inst.43",256,2304111975,"gradual",2275491574,7950.6,"list_insert","post",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",64,40687782,"gradual",37603979,1219.4,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",80,75983226,"gradual",71819704,1725,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",96,130821819,"gradual",125437246,2329.6,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",112,201175620,"gradual",194358336,2851,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",128,298827471,"gradual",290193183,3360.9,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",144,421334432,"gradual",410969402,3965,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",160,576499176,"gradual",564029833,4523.3,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",176,759469455,"gradual",744765714,5065.1,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",192,985942236,"gradual",968841272,5665.4,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",208,1248400124,"gradual",1228560195,6192.4,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",224,1555546346,"gradual",1532503484,6650.7,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",240,1913101528,"gradual",1886935817,7211.5,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9fbeefeb",6,86.6,"p.sortedSeg.6.pred.pred_inst.71",256,2294236036,"gradual",2264816587,7698.4,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"45bf7d9fa7ed9ffeefff",6,91,"m.list_insert.5.inv.pred_inst.56",240,1924507634,"gradual",37044467,2,"list_insert","inv",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",64,41146111,"gradual",37990596,1203.9,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",80,76801232,"gradual",72756211,1798.7,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",96,130425482,"gradual",125053783,2328,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",112,203717601,"gradual",196865262,2873,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",128,299761468,"gradual",291291293,3439,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",144,424640828,"gradual",414292973,4003.7,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",160,579513308,"gradual",567139998,4583.6,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",176,762395828,"gradual",747838458,5137.2,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",192,991138634,"gradual",974156631,5736.4,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",208,1251341917,"gradual",1231588133,6234.7,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",224,1560957957,"gradual",1538066675,6719,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",240,1906750040,"gradual",1880879565,7270.4,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7bfafa1aff7b9fff7fbf",7,94,"p.sortedSeg.6.pred.pred_inst.71",256,2319358151,"gradual",2289243084,7601.7,"sortedSeg","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",48,34103866,"gradual",31672796,1302.8,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",64,75896681,"gradual",72567877,2180,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",80,144296744,"gradual",139833180,3132.8,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",96,246002947,"gradual",240244026,4171.7,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",112,395311943,"gradual",388111456,5390.1,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",128,583884589,"gradual",575047874,6507.5,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",144,826424396,"gradual",815663567,7579.9,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",160,1128670175,"gradual",1115711556,8609.8,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",176,1504010549,"gradual",1488731969,9743.9,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",192,1960354273,"gradual",1942249438,10727.8,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",208,2476207867,"gradual",2455552935,11888.5,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",224,3098060902,"gradual",3074193233,12880.2,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",240,3845717981,"gradual",3819344455,14481.7,"sorted","pred",NA,"list","max","pred_inst",NA
"7effebfebdbbe7dff5eb",2,95.5,"p.sorted.6.pred.pred_inst.70",256,4596202306,"gradual",4566184947,15211.8,"sorted","pred",NA,"list","max","pred_inst",NA
"7efffbfefdbbf7dff5eb",2,100,"m.list_insert.3.fold.pred_inst.50",224,3119511662,"gradual",50762695,1.7,"list_insert","fold",NA,"list","max","pred_inst",NA
"7efffbfefdbbf7dff5eb",2,100,"m.list_insert.3.fold.pred_inst.50",256,4645088527,"gradual",32848244,0.7,"list_insert","fold",NA,"list","max","pred_inst",NA
"319697c10f09551cd51b6174aeee5f6f",6,53.2,"m.tree_has_right.3.fold.pred_inst.69",32,160135016,"gradual",-51220071,-24.2,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",16,14164185,"gradual",-60745160,-81.1,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",18,19036369,"gradual",-82238357,-81.2,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",20,23545812,"gradual",-107356242,-82,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",22,30247271,"gradual",-142313822,-82.5,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",24,36164434,"gradual",-177351510,-83.1,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",26,44755148,"gradual",-227527661,-83.6,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",28,56260442,"gradual",-286010147,-83.6,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",30,59855461,"gradual",-318812310,-84.2,"main","inv",NA,"composite","min",NA,"default"
"359e97c10f8d55dcd59b61f4beff5fff",6,63.5,"m.main.5.inv.default.10",32,74851776,"gradual",-396807340,-84.1,"main","inv",NA,"composite","min",NA,"default"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,73,"m.tree_get_parent.3.fold.pred_inst.46",28,127269591,"gradual",-57591391,-31.2,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,73,"m.tree_get_parent.3.fold.pred_inst.46",30,154958483,"gradual",-71952233,-31.7,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,73,"m.tree_get_parent.3.fold.pred_inst.46",32,195711449,"gradual",-85716964,-30.5,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,75.4,"m.tree_get_left.3.fold.pred_inst.37",32,271862058,"gradual",-59159390,-17.9,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,79.4,"m.tree_has_parent.3.fold.pred_inst.65",32,158651862,"gradual",-51894564,-24.6,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,79.4,"m.fixup_ancestors.3.fold.pred_inst.7",32,22104874,"gradual",-52024069,-70.2,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7ffb4c6fefebbee8fe7ffb",3,80.2,"m.tree_has_right.3.fold.pred_inst.69",28,74681647,"gradual",-55317672,-42.6,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7ffb4c6fefebbee8fe7ffb",3,80.2,"m.tree_has_right.3.fold.pred_inst.69",30,87825866,"gradual",-68773421,-43.9,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7ffb4c6fefebbee8fe7ffb",3,80.2,"m.tree_has_right.3.fold.pred_inst.69",32,110922579,"gradual",-86279403,-43.8,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3f9ff7f1bf7c9f7fbfff5fd7ff3b7f7f",7,81.7,"m.tree_has_left.3.fold.pred_inst.61",24,52218727,"gradual",-53132529,-50.4,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"3f9ff7f1bf7c9f7fbfff5fd7ff3b7f7f",7,81.7,"m.tree_has_left.3.fold.pred_inst.61",26,68443498,"gradual",-68482696,-50,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"3f9ff7f1bf7c9f7fbfff5fd7ff3b7f7f",7,81.7,"m.tree_has_left.3.fold.pred_inst.61",28,74770740,"gradual",-77728776,-51,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"3f9ff7f1bf7c9f7fbfff5fd7ff3b7f7f",7,81.7,"m.tree_has_left.3.fold.pred_inst.61",30,119511436,"gradual",-116444250,-49.4,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"3f9ff7f1bf7c9f7fbfff5fd7ff3b7f7f",7,81.7,"m.tree_has_left.3.fold.pred_inst.61",32,129407487,"gradual",-137745071,-51.6,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdfdffffffb8e9fafdff6bef",0,82.5,"m.tree_get_parent.3.fold.pred_inst.42",32,104057540,"gradual",-51111580,-32.9,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"1bddf8faefb7effffefdfbffdbfbff7f",4,84.1,"m.tree_get_right.3.fold.pred_inst.53",30,221994135,"gradual",-65355310,-22.7,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"1bddf8faefb7effffefdfbffdbfbff7f",4,84.1,"m.tree_get_right.3.fold.pred_inst.53",32,268828673,"gradual",-57496225,-17.6,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",20,49363643,"gradual",-49066305,-49.8,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",22,65192106,"gradual",-66802172,-50.6,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",24,81533143,"gradual",-88767852,-52.1,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",26,108050339,"gradual",-120407469,-52.7,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",28,128648563,"gradual",-143157646,-52.7,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",30,165710789,"gradual",-176049148,-51.5,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"39fbbdffeff79def7fbfffef79efffff",2,85.7,"m.tree_has_left.3.fold.pred_inst.61",32,205188615,"gradual",-219719587,-51.7,"tree_has_left","fold",NA,"composite","min",NA,"pred_inst"
"2ff7fbffffffffbffd7ddfbb77fedffb",1,88.1,"m.tree_get_parent.3.fold.pred_inst.41",28,61642869,"gradual",-48174312,-43.9,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"2ff7fbffffffffbffd7ddfbb77fedffb",1,88.1,"m.tree_get_parent.3.fold.pred_inst.41",30,79504384,"gradual",-61460293,-43.6,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"2ff7fbffffffffbffd7ddfbb77fedffb",1,88.1,"m.tree_get_parent.3.fold.pred_inst.41",32,93144578,"gradual",-75739968,-44.8,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",20,9394059,"gradual",-54012198,-85.2,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",22,12498454,"gradual",-71813293,-85.2,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",24,13686997,"gradual",-92226623,-87.1,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",26,17694958,"gradual",-123670985,-87.5,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",28,21830133,"gradual",-149215020,-87.2,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",30,22726262,"gradual",-187015891,-89.2,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7fffdd7feffffffdfeffff",3,91.3,"m.tree_has_parent.3.fold.pred_inst.65",32,29360250,"gradual",-229754202,-88.7,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"39fffdffefffffffffffffefffffffff",2,96,"m.tree_get_parent.3.fold.pred_inst.42",22,5826521,"gradual",-59363266,-91.1,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"39fffdffefffffffffffffefffffffff",2,96,"m.tree_get_parent.3.fold.pred_inst.42",24,6462607,"gradual",-76584823,-92.2,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"39fffdffefffffffffffffefffffffff",2,96,"m.tree_get_parent.3.fold.pred_inst.42",26,7689675,"gradual",-101221800,-92.9,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"39fffdffefffffffffffffefffffffff",2,96,"m.tree_get_parent.3.fold.pred_inst.42",28,8758060,"gradual",-120255629,-93.2,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"39fffdffefffffffffffffefffffffff",2,96,"m.tree_get_parent.3.fold.pred_inst.42",30,9827011,"gradual",-156308486,-94.1,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"39fffdffefffffffffffffefffffffff",2,96,"m.tree_get_parent.3.fold.pred_inst.42",32,11180385,"gradual",-190471713,-94.5,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffffdffdfffffbffffdffffffffffb",5,96,"m.tree_get_parent.3.fold.pred_inst.42",24,7634950,"gradual",-48158130,-86.3,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffffdffdfffffbffffdffffffffffb",5,96,"m.tree_get_parent.3.fold.pred_inst.42",26,8949461,"gradual",-63966166,-87.7,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffffdffdfffffbffffdffffffffffb",5,96,"m.tree_get_parent.3.fold.pred_inst.42",28,9753639,"gradual",-72041393,-88.1,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffffdffdfffffbffffdffffffffffb",5,96,"m.tree_get_parent.3.fold.pred_inst.42",30,11777472,"gradual",-105211574,-89.9,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffffdffdfffffbffffdffffffffffb",5,96,"m.tree_get_parent.3.fold.pred_inst.42",32,13139825,"gradual",-126556579,-90.6,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"37fffffffffffffffffffdfbffffffff",0,97.6,"m.fixup_ancestors.4.unfold.pred_inst.6",26,8270361,"gradual",-49596487,-85.7,"fixup_ancestors","unfold",NA,"composite","min",NA,"pred_inst"
"37fffffffffffffffffffdfbffffffff",0,97.6,"m.fixup_ancestors.4.unfold.pred_inst.6",28,9259878,"gradual",-59742392,-86.6,"fixup_ancestors","unfold",NA,"composite","min",NA,"pred_inst"
"37fffffffffffffffffffdfbffffffff",0,97.6,"m.fixup_ancestors.4.unfold.pred_inst.6",30,10319149,"gradual",-78369906,-88.4,"fixup_ancestors","unfold",NA,"composite","min",NA,"pred_inst"
"37fffffffffffffffffffdfbffffffff",0,97.6,"m.fixup_ancestors.4.unfold.pred_inst.6",32,11540215,"gradual",-95663811,-89.2,"fixup_ancestors","unfold",NA,"composite","min",NA,"pred_inst"
"3fdfffffffffffffbfff7fffffffffff",7,97.6,"m.fixup_ancestors.3.fold.pred_inst.7",24,5469780,"gradual",-49586202,-90.1,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fdfffffffffffffbfff7fffffffffff",7,97.6,"m.fixup_ancestors.3.fold.pred_inst.7",26,6481121,"gradual",-68247785,-91.3,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fdfffffffffffffbfff7fffffffffff",7,97.6,"m.fixup_ancestors.3.fold.pred_inst.7",28,7203894,"gradual",-82326924,-92,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fdfffffffffffffbfff7fffffffffff",7,97.6,"m.fixup_ancestors.3.fold.pred_inst.7",30,8217639,"gradual",-105606780,-92.8,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fdfffffffffffffbfff7fffffffffff",7,97.6,"m.fixup_ancestors.3.fold.pred_inst.7",32,9232348,"gradual",-128958170,-93.3,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3ffffbffffffffffffffffbfffffffff",1,98.4,"m.main.5.inv.default.10",26,12518783,"gradual",-49499496,-79.8,"main","inv",NA,"composite","min",NA,"default"
"3ffffbffffffffffffffffbfffffffff",1,98.4,"m.main.5.inv.default.10",28,14660747,"gradual",-60512474,-80.5,"main","inv",NA,"composite","min",NA,"default"
"3ffffbffffffffffffffffbfffffffff",1,98.4,"m.main.5.inv.default.10",30,16994515,"gradual",-70129002,-80.5,"main","inv",NA,"composite","min",NA,"default"
"3ffffbffffffffffffffffbfffffffff",1,98.4,"m.main.5.inv.default.10",32,19638638,"gradual",-88685691,-81.9,"main","inv",NA,"composite","min",NA,"default"
"3ffffffaffffffffffffffffffffffff",4,98.4,"m.tree_has_right.3.fold.pred_inst.69",22,16561223,"gradual",-55616224,-77.1,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3ffffffaffffffffffffffffffffffff",4,98.4,"m.tree_has_right.3.fold.pred_inst.69",24,23425471,"gradual",-71529282,-75.3,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3ffffffaffffffffffffffffffffffff",4,98.4,"m.tree_has_right.3.fold.pred_inst.69",26,26013780,"gradual",-95735809,-78.6,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3ffffffaffffffffffffffffffffffff",4,98.4,"m.tree_has_right.3.fold.pred_inst.69",28,29511005,"gradual",-116235192,-79.8,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3ffffffaffffffffffffffffffffffff",4,98.4,"m.tree_has_right.3.fold.pred_inst.69",30,42038872,"gradual",-150616602,-78.2,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3ffffffaffffffffffffffffffffffff",4,98.4,"m.tree_has_right.3.fold.pred_inst.69",32,45764329,"gradual",-184492916,-80.1,"tree_has_right","fold",NA,"composite","min",NA,"pred_inst"
"3fffffffffffffffffffffffffffffff",2,100,"p.context.6.pred.acc.89",26,6646800,"gradual",-51352023,-88.5,"context","pred",NA,"composite","min",NA,"acc"
"3fffffffffffffffffffffffffffffff",2,100,"p.context.6.pred.acc.89",28,7263689,"gradual",-62028372,-89.5,"context","pred",NA,"composite","min",NA,"acc"
"3fffffffffffffffffffffffffffffff",2,100,"p.context.6.pred.acc.89",30,8356537,"gradual",-81234825,-90.7,"context","pred",NA,"composite","min",NA,"acc"
"3fffffffffffffffffffffffffffffff",2,100,"p.context.6.pred.acc.89",32,9360903,"gradual",-99485633,-91.4,"context","pred",NA,"composite","min",NA,"acc"
"309014c009010104940961742cc24e28",6,30.1,"p.tree.6.pred.pred_inst.120",22,48909186,"gradual",45825570,1486.1,"tree","pred",NA,"composite","max",NA,"pred_inst"
"309014c009010104940961742cc24e28",6,30.1,"p.tree.6.pred.pred_inst.120",24,60803516,"gradual",57383240,1677.7,"tree","pred",NA,"composite","max",NA,"pred_inst"
"309014c009010104940961742cc24e28",6,30.1,"p.tree.6.pred.pred_inst.120",26,76703081,"gradual",72910648,1922.5,"tree","pred",NA,"composite","max",NA,"pred_inst"
"309014c009010104940961742cc24e28",6,30.1,"p.tree.6.pred.pred_inst.120",28,94817146,"gradual",90783231,2250.5,"tree","pred",NA,"composite","max",NA,"pred_inst"
"309014c009010104940961742cc24e28",6,30.1,"p.tree.6.pred.pred_inst.120",30,114430610,"gradual",109903798,2427.8,"tree","pred",NA,"composite","max",NA,"pred_inst"
"309014c009010104940961742cc24e28",6,30.1,"p.tree.6.pred.pred_inst.120",32,151441943,"gradual",146693885,3089.6,"tree","pred",NA,"composite","max",NA,"pred_inst"
"319016c009011104940b61742cc24f28",6,34.1,"m.fixup_ancestors.2.post.pred_inst.5",32,203961498,"gradual",49552277,32.1,"fixup_ancestors","post",NA,"composite","max",NA,"pred_inst"
"25880ae6891f620c6e0dc2a660321f39",3,43.9,"p.tree.6.pred.pred_inst.120",24,50652915,"gradual",45012829,798.1,"tree","pred",NA,"composite","max",NA,"pred_inst"
"25880ae6891f620c6e0dc2a660321f39",3,43.9,"p.tree.6.pred.pred_inst.120",26,64241326,"gradual",58061123,939.5,"tree","pred",NA,"composite","max",NA,"pred_inst"
"25880ae6891f620c6e0dc2a660321f39",3,43.9,"p.tree.6.pred.pred_inst.120",28,79377880,"gradual",72668072,1083,"tree","pred",NA,"composite","max",NA,"pred_inst"
"25880ae6891f620c6e0dc2a660321f39",3,43.9,"p.tree.6.pred.pred_inst.120",30,94362623,"gradual",86897262,1164,"tree","pred",NA,"composite","max",NA,"pred_inst"
"25880ae6891f620c6e0dc2a660321f39",3,43.9,"p.tree.6.pred.pred_inst.120",32,115515680,"gradual",107629495,1364.8,"tree","pred",NA,"composite","max",NA,"pred_inst"
"261a38132dd0d6f4ab20e858f51e086e",0,47.2,"p.subtreeHelper.6.pred.pred_inst.114",28,58241303,"gradual",42222682,263.6,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"261a38132dd0d6f4ab20e858f51e086e",0,47.2,"p.subtreeHelper.6.pred.pred_inst.114",30,69448000,"gradual",52347221,306.1,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"261a38132dd0d6f4ab20e858f51e086e",0,47.2,"p.subtreeHelper.6.pred.pred_inst.114",32,81872757,"gradual",60796673,288.5,"subtreeHelper","pred",NA,"composite","max",NA,"pred_inst"
"259c0afe895f620c6e0dc2a660321f39",3,48,"m.tree_get_parent.2.post.pred_inst.39",30,137695657,"gradual",43634540,46.4,"tree_get_parent","post",NA,"composite","max",NA,"pred_inst"
"259c0afe895f620c6e0dc2a660321f39",3,48,"m.tree_get_parent.2.post.pred_inst.39",32,171704344,"gradual",54201477,46.1,"tree_get_parent","post",NA,"composite","max",NA,"pred_inst"
"279c4afe8b5f720c6e0de2a660321f39",3,52,"p.context.6.pred.pred_inst.80",28,172245661,"gradual",57949350,50.7,"context","pred",NA,"composite","max",NA,"pred_inst"
"279c4afe8b5f720c6e0de2a660321f39",3,52,"p.context.6.pred.pred_inst.80",30,189185266,"gradual",49644103,35.6,"context","pred",NA,"composite","max",NA,"pred_inst"
"279c4afe8b5f720c6e0de2a660321f39",3,52,"p.context.6.pred.pred_inst.80",32,243236599,"gradual",69787399,40.2,"context","pred",NA,"composite","max",NA,"pred_inst"
