stress,mean,stddev,median,user,system,min,max
55,0.15164702834000002,0.0023340823453263117,0.15034998634000002,0.06662771333333332,0.027826026666666667,0.15024952834000002,0.15434157034
56,0.15352861167333334,0.00640940466778877,0.15566011134000002,0.06701671333333332,0.02770369333333333,0.14632502834,0.15860069534000001
57,0.15012736167333332,0.0031436273544223374,0.15112461134000002,0.06623238,0.02711436,0.14660607034,0.15265140334000002
58,0.15083636167333334,0.0008310869421861528,0.15064677834,0.06662171333333333,0.026861026666666666,0.15011644534000002,0.15174586134
59,0.15481947300666668,0.0013462399877237064,0.15436044534,0.06675837999999999,0.026633026666666667,0.15376277834000002,0.15633519534
60,0.14936386167333335,0.0066215726271575655,0.15230723634,0.06591004666666665,0.026466693333333333,0.14178090334000001,0.15400344534000002
61,0.14933076434,0.001897404460562641,0.14913098634000002,0.06622104666666666,0.026444026666666665,0.14754115334,0.15132015334
62,0.15025407000666666,0.003529079860738811,0.15130298634,0.06664938,0.026324026666666667,0.14631944534000002,0.15313977834
63,0.15298613934000002,0.0029036625793085933,0.15431782034000002,0.06667437999999999,0.026238026666666664,0.14965548634,0.15498511134
64,0.15421273667333335,0.003720941603710322,0.15453019534,0.06700604666666667,0.027672026666666665,0.15034323634000002,0.15776477834000002
65,0.15047275034,0.0065983319254917005,0.15178211134,0.06668837999999999,0.02758569333333333,0.14331790334,0.15631823634
66,0.15115759767333334,0.0019069945085910228,0.15177665334,0.06649104666666666,0.027389359999999998,0.14901798634000002,0.15267815334
67,0.15419370867333335,0.0037660114938647465,0.15485565334,0.06662771333333332,0.02749169333333333,0.15014061134,0.15758486134000002
68,0.1564854450066667,0.003951098431398201,0.15436727834,0.06734571333333333,0.02797136,0.15404507034,0.16104398634
69,0.15465379200666668,0.007064138941516251,0.15784677834000002,0.06768871333333333,0.02783769333333333,0.14655686134,0.15955773634
70,0.14955682000666667,0.005078949939945496,0.14786857034,0.06677637999999998,0.02754236,0.14553698634,0.15526490334
71,0.15823965334000004,0.0003909498848957516,0.15805340334,0.06762471333333332,0.02794236,0.15797665334000002,0.15868890334000002
72,0.15237943100666668,0.005315831411740427,0.15207215334000002,0.06695837999999998,0.027836026666666666,0.14722390334000002,0.15784223634
73,0.15721063967333335,0.0019670629804473348,0.15730757034,0.06795938,0.027707026666666662,0.15519690334,0.15912744534
74,0.15060448634,0.003507456430146359,0.15157536134000002,0.06689571333333331,0.027778026666666664,0.14671386134,0.15352423634
75,0.15294575067333335,0.007285213324608987,0.15559757034000002,0.06757504666666665,0.027802026666666663,0.14470607034000002,0.15853361134000002
76,0.15609116734000003,0.0010520454896120151,0.15628857034000002,0.06790937999999998,0.027976026666666664,0.15495440334000002,0.15703052834
77,0.14966636167333333,0.005898235053511546,0.14976598634000002,0.06732671333333333,0.027605693333333334,0.14371894534000001,0.15551415334000002
78,0.1562829730066667,0.0020749544632464407,0.15565944534,0.06782771333333333,0.027788693333333333,0.15459127834,0.15859819534
79,0.15505784767333333,0.0020129704722276357,0.15486836134,0.06795671333333332,0.02787836,0.15314632034,0.15715886134
80,0.15711655600666666,0.003071500004626612,0.15711636134,0.06828871333333332,0.027880026666666665,0.15404515334000002,0.16018815334
81,0.14892702834000002,0.0007808605113200422,0.14897465334,0.06767637999999998,0.02651469333333333,0.14812344534000002,0.14968298634000002
82,0.14854286167333333,0.004588662965284379,0.14872265334,0.06686038,0.026230693333333333,0.14386694534,0.15303898634000002
83,0.15376569500666668,0.003924312243530359,0.15367232034,0.06836837999999999,0.027306026666666667,0.14988890334000002,0.15773586134
84,0.15299852867333333,0.002734245023577501,0.15421019534000002,0.06774671333333332,0.027422026666666665,0.14986782034,0.15491757034
85,0.15181019500666668,0.0027740509573045526,0.15079823634,0.06792304666666667,0.027823360000000002,0.14968419534000002,0.15494815334
86,0.15750852867333334,0.0035755464930494604,0.15866019534,0.06861304666666666,0.027750026666666663,0.15349907034000002,0.16036632034
87,0.15544191734,0.0014490806421579752,0.15471294534000002,0.06884338,0.02760369333333333,0.15450207034000002,0.15711073634
88,0.1528196670066667,0.0042571253483772685,0.15490961134,0.06818338,0.027498693333333334,0.14792148634000002,0.15562790334
89,0.1542390280066667,0.00207979025885624,0.15506786134,0.06844637999999999,0.027932026666666665,0.15187261134000002,0.15577661134
90,0.15563061167333334,0.001318664050458766,0.15565752834000002,0.06879804666666667,0.027949026666666665,0.15429869534,0.15693561134
91,0.15741857033999998,0.0020679217979652836,0.15716932034,0.06875771333333332,0.02764936,0.15548657034000002,0.15959982034
92,0.16190033400666667,0.002508470524604643,0.16237323634,0.06923104666666666,0.02835569333333333,0.15918907034000002,0.16413869534
93,0.14831544500666669,0.009011236255474186,0.14384769534,0.06834237999999998,0.027465359999999998,0.14241102834,0.15868761134
94,0.15745470900666667,0.0038384235949047176,0.15955927834,0.06878037999999999,0.028092026666666662,0.15302432034000002,0.15978052834
95,0.15433373667333336,0.0038656963532101665,0.15251761134,0.06862038,0.02778902666666666,0.15171052834,0.15877307034000002
96,0.15799698634,0.0014493607265360158,0.15832536134,0.06940304666666665,0.027691693333333333,0.15641161134,0.15925398634000001
97,0.15292947300666668,0.0036112847001166172,0.15398990334,0.06855337999999998,0.02715436,0.14890669534,0.15589182034000001
98,0.15572501434,0.0005882547347680236,0.15559886134,0.06882671333333333,0.027588359999999996,0.15521007034,0.15636611134
99,0.15187397267333333,0.002646988512403553,0.15042352834,0.06856304666666665,0.027247359999999998,0.15026923634,0.15492915334000001
100,0.15807604200666667,0.0008245744687694034,0.15842873634000001,0.06944704666666666,0.027647359999999996,0.15713377834,0.15866561134
