stress,mean,stddev,median,user,system,min,max
86,0.22960575516,0.0032496511402729075,0.22816031116,0.14379814666666665,0.025246686666666667,0.22732960216,0.23332735216
87,0.23423331082666668,0.000490022149471162,0.23415368616,0.14629114666666668,0.02498702,0.23378797716,0.23475826916
88,0.23100650516000001,0.004022515749810936,0.23045785216,0.14766481333333334,0.024889019999999998,0.22728647716,0.23527518616
89,0.23744350516,0.0033194412597172137,0.23916197716,0.15061748,0.02516235333333333,0.23361714416,0.23955139416000001
90,0.23663599116,0.0020035012123687415,0.23695935216,0.15173014666666665,0.02488368666666667,0.23449047716,0.23845814416
91,0.24265904716,0.00045276679616884706,0.24254431116,0.15583348,0.025060686666666665,0.24227468616,0.24315814416
92,0.24299700516,0.0033953397334032776,0.24260918616,0.15746914666666667,0.02507602,0.23981222716,0.24656960216
93,0.24441836616,0.002065850841321327,0.24480685216,0.15983581333333333,0.024929353333333334,0.24218585216,0.24626239416
94,0.2498956718266667,0.0016377414289338614,0.25020410216000005,0.16268114666666667,0.025087686666666664,0.24812564416000002,0.25135726916
95,0.25276360216000004,0.0024039861038492225,0.25412785216000006,0.16533148,0.025158686666666666,0.24998785216,0.25417510216000005
96,0.25259388016,0.0010180897916996449,0.25246747716,0.16739381333333334,0.025043686666666665,0.25164489416,0.25366926916000004
97,0.2557733388266667,0.0023958744117328658,0.25590381116000005,0.16992448000000002,0.024978686666666666,0.25331489416,0.25810131116
98,0.25546203316000005,0.0018327643183761839,0.25573864416000003,0.17168514666666668,0.025079019999999997,0.25350668616000005,0.25714076916
99,0.2600734358266667,0.006468335322493911,0.26358897716,0.1744648133333333,0.025680686666666664,0.25260864416,0.26402268616
100,0.2649815608266667,0.00228320912220547,0.26388218616000003,0.17848614666666665,0.025257686666666668,0.26345601916000005,0.26760647716
