id,95th,5th,median,mean,stdev,min,max
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba6010780cc3,736630286.40,734460900.0,734460900,734888481.6,1429910.38,733411524,736810546
6dbd5b77755d7d75dbb7fdbb76ffb75d7febb7dbecd3b7dfeefbdfe77ebf72ae33,436057994.40,435725164.0,435725164,435173725.4,1035025.26,433720372,436106214
69bd5b76775d7d75dbb7fdbb76f7b75d7feba7dbeddbbfdfedfa8f9debbc184cf3,539470142.80,537112441.0,537112441,537115062,1982451.48,534797673,539790738
8008000000082000001000000000001040050000003000c00000000000000000,288160253.80,287313365.0,287313365,287322906,806117.79,286226385,288205554
6dbd4f77775d7d54d8b255b966ffb5517feba69aaddba5dfcf2aa88c9020060002,624287029.40,622488730.0,622488730,622974691.2,1282256.61,621338425,624290149
69bd5b76775d7d75cbb7fdbb76f7b55d7feba75be5dbbfdfc9fa8e9de93c184c73,623389281.40,620078815.0,620078815,620130226.2,2774783.78,617017721,623772423
5af5a325500247190b7fd3b56fe86451be91781ed5bb4cdec7804002080000040,522253877.40,521128221.0,521128221,521058586.6,1099786.00,519508507,522393190
40141000400010500020400100818010000100000008a008002000000000000000,286156743.80,284679042.0,284679042,284582593,1609841.49,282560753,286167789
6cbf4b66734d0974d287bc8a76eca6545ceba5d9e989921defea84145000000003,651344327.80,648658760.0,648658760,649188980.4,1594617.81,647750976,651820862
1000a3321010c20892440a2344f8110302020190012040661a000000000000000,346154345.80,344926831.0,344926831,345068787.8,919445.88,343811073,346340045
6dbf5b77775d7c75dbb7fdbb76ffb75d7febb7dbeddbb7dfecf8ffbbbfbf60fdd9,455475356.40,455301245.0,455301245,454039363.8,1841698.34,451935838,455510362
68accb3767197d719b35edbb3627a7553fa397dbe5d1b71feffa02092000001008,577292388.20,575850978.0,575850978,575441244.2,2395973.31,571340683,577395058
271156755539349122c52a347f921811a2878981c2b4c5c21a04000000000100,451479925.00,449209386.0,449209386,449150775,2182309.08,446345577,451635377
6008000200046060029501180000200c400027004000000a830000000000000000,351281663.60,349792966.0,349792966,349757585.6,1798989.45,346840396,351306865
881201000000008010000002008000008200000040000000a800000000000000,278756363.40,277736032.0,277736032,277442688.6,1386150.05,275763837,278770571
6cb95976775d6174dbb7edb176bfb7cd77c396d3add8b58deffa000a0280100004,587218151.00,584773529.0,584773529,585208386.2,1534040.31,583530527,587683097
4db51f37670d2d709935e9b236cfb51d7be024db659b355e65f881802000000001,598866987.20,592192181.0,592192181,593472451.2,4019966.93,589643721,600031872
29010025081011081108a0021006400bc0131a0400060a221000000000000000,353681403.80,351334299.0,351334299,351959519.6,1517983.77,350442471,353748419
64235a77575d5d359b35f5b376dd974c7fa9859bedcbb5dee7fa87020000000900,572431450.80,572388518.0,572388518,571762125.2,887475.47,570771343,572438555
65bd5b77775c7d751bb7fdbb327f875d7febb79bed59b79faffeddf442283e4007,734692231.40,729052810.0,729052810,730199523.2,3280837.75,727659872,735787668
8204240050c50445a82010030b5010010a0031808803006032000000000000000,369611511.00,367481872.0,367481872,367338832.2,1880263.74,365326569,369980839
65bd5b77275d7d759bb7fdb376bb3f5c7fe9b7dbeddbb7deeffadfafe3083a8331,560644086.80,557205336.0,557205336,557884287.8,2127540.40,555554336,561145704
28a8ca1767197c719b25c9b3362720553fa397dbe581b71fed7802090000000000,504264343.80,503452036.0,503452036,503233625.4,1085411.41,501568733,504342007
6dbd4b77775d7d75dbb7f5ba76ffb77d7feb37dbeddbb59feffaf6fd7e376e3fc3,419554704.60,413252697.0,413252697,414480755,3785099.46,410821136,420656249
40294b10251875118b15a8a362332f4c5be8939a8c88375ee6d280000000200000,524236290.00,522572697.0,522572697,521802031.2,2303770.80,519171475,524520836
1002120610003518002020004c84002500201040430204889000000000000000,304251552.20,300379204.0,300379204,300844161,2599010.41,298328357,304922403
65bf5b67675d7d74dab5fdba76ffa75d7deb37d3e99bb7dfeffad78ff0110800b3,572438783.80,571116877.0,571116877,571254673.6,1151919.31,569708551,572475259
65bd5b77775c7d759bb7fdbb327fb75d7febb79bedd9b7dfaffeddfcc6a83e4007,774866098.00,771520113.0,771520113,770996114.2,3396305.70,766385453,775548234
6dbf5b77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffaffffffbf1effff,218725986.20,218322240.0,218322240,218216317.6,565755.52,217321044,218754308
6dbddb77771d7d75dbb7fdbb76ffb75d7bebb7dbeddbb7dbeffafffbfdbd78f7d3,611135172.60,608286997.0,608286997,608707906.6,1823153.22,606895593,611708478
8b4a0665097c60c081c4981603241c348102c02909308ba0c286000000000000,408896680.20,407130309.0,407130309,407456526.8,1061944.98,406712754,409328327
608d5a47141040305b00892b10f002001240810080030204008980000000000001,330867423.00,327660629.0,327660629,328012602.2,2454782.38,324597638,331330894
6dbd5b77755d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffbffe7febf7eff37,364330586.80,363287405.0,363287405,363160083.6,1246197.05,361121164,364512928
69355b53375d7c75d9b5fdb376f7970d7eebb6cbeddba7dd67fe85801c04000213,699299611.40,698085373.0,698085373,697763354.6,1338827.00,696058952,699586909
4010046425c0030c1114020561c30041d40304020880001010800000000000000,322912511.60,321644794.0,321644794,321471658.6,1228987.32,320169077,323126303
83c4a17275d2c35da86b420046f8705350bb2d9cc57a75fa8b280280000000041,487105728.40,485871076.0,485871076,485880162.2,1019652.24,484655851,487291715
2888ca1767197c619b25c9b3162720553ea317dbe581b71fed5802080000000000,519759704.40,519225019.0,519225019,518696349.8,1434311.09,516258862,519806113
6dbd5a6677557d6ddbb3f9bb767fb75c7feba7d3eddb375feffafb19123e3ad301,544661730.00,543924597.0,543924597,543568281,1244277.66,541730263,544681268
2200002000200000040000100220020000009100040800000000000000,288492339.80,287530878.0,287530878,287754594.6,541318.24,287308297,288650871
69bd5b57775d7d75dbb7fdbb76ff975d7febb7dbeddba7ddeffe9f82bda5349ed7,554586227.60,552783121.0,552783121,552256106.8,2155364.52,549289756,554927003
8000000000000000000000000000001040000000002000800000000000000000,261508522.20,257416888.0,257416888,257850910.6,2867498.30,254956697,262120106
6dbd5b77775d7d75dbb7fdbb76ffb7dd7febb7dbeddbb7dfeffa67afffbf76fffe,255156988.60,253983869.0,253983869,253647455.6,1493430.75,251341924,255390124
409427642dc4030c33140a8765c301c1d40304029881095410a80040000000000,383933248.80,382104545.0,382104545,382140235.2,1598943.04,379868439,384186616
6dbd5a66775d7d7ddbb3fdbb76ffb75c7feba7d3eddbb7dfeffafb197f3f7ad743,576592641.80,573090943.0,573090943,573279210.6,2656291.37,570050317,577250893
6009402200056060029541180040211c400227014080001e830800000000000000,374376830.60,371382598.0,371382598,372132124.8,2076557.90,369845285,374411199
2d3d5a77375d7d75da87f52336ffa7153febb7dbed57b75fa9f2a32a1803200043,628186915.80,626517684.0,626517684,626449761.4,1669610.95,624051513,628330890
65bd7b47675c7d05daa7fcbb76fbb71c7feab7daed9bb7cfeffa07aa981c282022,570623364.20,554017913.0,554017913,557589702.2,9519122.31,549958750,573760856
21b95b72774c7d754ab7fdbb76f5b55d7feba75ae4dbbfc7c99a8490c11c180010,596705964.40,595813253.0,595813253,596031313.4,636557.26,595216636,596724429
6d2f5957775d3d75d9b7d5ba36ffb71d77ea97dbe5dab5dfee9ac435583300110a,586998914.00,584152042.0,584152042,584684013,1716084.15,583108271,587520794
209818556244206409155829002c81090149064000501086009800000000000000,364415212.80,363045219.0,363045219,363038326.4,1242656.38,361207889,364660138
6dbd5b77775d7d75dbb7fdbb76bfbf5d7febb7dbeddbb7dfeffaffffffbe3effff,233465801.80,232990638.0,232990638,232510102.4,1157028.42,230701235,233504002
498448660209183588853c2950a820442080b64b4100049b683000000000000000,370513514.80,363187728.0,363187728,364777791.8,4213283.83,361676464,372182749
6dbddb77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb6dfeffaffffffbf7effcf,311261312.20,307302976.0,307302976,308658637.2,2267102.89,306769685,311350679
293c4a17275d7c35da86b420046f8705350bb2d9cc57a75fa8b280281000000041,489431782.60,486594902.0,486594902,487369021.8,1739210.60,485401104,489604568
4d994977760c5d7187b1311156f5b3497dc124d8a558a6cd8f4082002200000000,563132120.40,562069029.0,562069029,561896621,1171764.68,560124967,563332353
6dbd5b77775d7d74dfb7fdbb74fbb74d7feba7dbeddbb7dfeffafbeff7b46040f7,556974486.40,553635958.0,553635958,553691449.4,2753318.66,550947487,557383624
659d5b37765d7d75dbb7ddbb72ff871d5febb2d3eddbb7dfcffec6a56c392881f3,718634052.20,692880479.0,692880479,698823652.8,14514435.90,688227981,724323318
6dbf5b77775d7d75dbb7fdbb76ffb75d7febb7dbedcbb7deeffae7ffffbe5aff73,413439143.80,413330405.0,413330405,412251640.2,1747468.50,409417178,413457193
2daf5937775c7d75dba7f5bb76fbb55d3febb7dbadd9b75beffaa736760c00c381,589868240.60,589214783.0,589214783,589199121.2,663384.29,588383683,589881310
2501563551293481220122246682181182878981c21041421a00000000000000,396785222.00,394635013.0,394635013,395234028,1306374.29,394118691,396886177
6dbd5b77755d7575dbb7fdbb76ffb6157fe1b7d9ecd3a7ceecf9dee26439002011,602325710.00,598094901.0,598094901,598727801.2,2962217.34,595006410,602850409
6cb9db55775d7d65dab7fdbb76ffb75d7febb5db6ddbb657affac69099245243c3,573166548.20,572101797.0,572101797,571508336.6,1728359.37,568811650,573408541
48001104001c10409b37b800100122047b200010641122800d4000000000000000,377451965.60,374059979.0,374059979,374890818,2201303.75,372472441,377622628
2d271157775d3d35d9a3d52a367fb31d71aa87c9c5d2b4c7c29a84210002000102,549852808.60,544408282.0,544408282,546012023.4,2886872.63,543670225,550472031
65bd5b77774c7d751b97f5bb327f875d7febb69bcd59b79f2ffeddf04228164003,720816379.40,719214746.0,719214746,717501314.2,3646222.57,712480265,721053641
40080a66455d41501381c1280413160d302aa558409893ca048800000000000000,470801881.00,469423034.0,469423034,468915231.6,2338378.45,464978754,470906915
6d844a7537580c2488a27dbb0428a71d77e8a7d185da87544a66c2080010000103,478168620.40,477053735.0,477053735,476913273.6,1178748.32,475147391,478363585
880ca1767193c619b21c9b2142720552aa3139ba581b31f6d5802000000000000,525103536.60,517759605.0,517759605,518834214.4,5364215.69,512721445,525658009
40a95201020020445085402802202118360a800028d90057015080000000000000,350290203.80,349011789.0,349011789,348670812.8,1709376.23,346542007,350307470
2daf5937775c7d75dba7f5ab76fbb55d3febb7dbadd9b75beffaa736760c00c381,591539802.60,588516088.0,588516088,588721793,2261854.02,586242676,591990201
4dbd5b77775d7d55dbb7fdbb76df937d7febb7dbeddbb4d7effab9fe1f3c18b7c7,628011291.20,626156548.0,626156548,626181355,1803152.81,623459577,628167262
6da55b77375c7d64dbb3fdbb36ffb75d77e9a7d3cddb875eeffee36a1232589103,560752272.20,557007640.0,557007640,557129033.4,2984004.42,553360001,561388948
68accb3767197d719b35edbb36a7a7553fa397dbe5d1b71feffa02092000005008,582283824.00,579419794.0,579419794,579788976.6,2275370.69,576709672,582478787
608d5a47541444305bb08dbb32f4220032c085018013870480d982000400000001,381800026.20,381500649.0,381500649,381354915.2,416995.09,380805086,381868446
6d3d5b7777dd7d75dbb5fdbb76ffb75d7febb7dbeddbb7dfeffae6ff793f5ef3eb,455850727.40,451468493.0,451468493,452283610.2,2653226.76,450002188,456874531
653d5b75275d7d758bb7edb376b33f4c7fe993dbeddb375ee7fac68e2008308300,609740089.00,606175398.0,606175398,606832940.4,2199260.30,604760651,610275765
64235a77575d5d359b35f5b376dd97447fa9859bedcbb5dee7fa87020000000900,578781276.60,573210191.0,573210191,574215820.6,3452863.73,570620322,579913810
891a010415000090140000120080144082068a4042800040a800000000000000,371209462.80,367202061.0,367202061,367536921.2,3143007.99,363219218,371797317
6dbd5a6677557d7ddbb3f9bb767fb75c7feba7d3eddb375feffafb19123e3ad701,544022891.80,541985054.0,541985054,541992699.8,1909197.47,539172095,544254295
4d91497654084870838120105455334925c024882450a4c18d4000000000000000,404493208.40,399683037.0,399683037,400479053.6,2975781.95,397905703,405391798
10000000000000008040000040c01001000200000100002408000000000000000,264453097.40,263555303.0,263555303,263466507.4,944323.72,262040280,264583061
480000040408000002000000004102000000000000000000040000000000000000,272227924.20,268100107.0,268100107,269220877.2,2433518.63,267077016,272516831
6cb95976775d6974dbb7edb176bfb7cd77e397d3add8b58deffa000a0280100004,645141718.00,640342978.0,640342978,639745227.6,4499669.97,634764087,646076977
6c881a77475d61509781e138741b360d722ba558449ab3ca06a880020210000000,585071544.20,581163880.0,581163880,582293829.8,2284569.52,579859949,585334130
608d5a47541444305bb0edbb32f4220032c1a5018013870480d982000400000001,391984752.00,388896785.0,388896785,389001347.6,2392135.19,386122652,392582715
48b9d3112355604550954929022133583f8b915069d90457a55082800000004000,467355768.20,464908318.0,464908318,465055618.4,1799768.41,463109119,467806665
6dbd5b77775d7d75dbb7fdbb76ffb7dd7febb7dbeddbb7dfeffaffffffbf7effff,202641643.00,199332938.0,199332938,200003792,1973148.65,198285775,203142292
1ad58204500047180b6cd3b56da86451be91681611b848d4c6800000000000000,488841558.20,487166606.0,487166606,487752467.8,949633.91,486872808,488881457
40080a4444510050130101280413020d202aa408409810ca048800000000000000,391573675.40,390555407.0,390555407,390586886,751468.34,389897949,391823236
6dbd5b37775d7d75dbb7ddbb72ff871d5febb6d3eddbb7dfcffec7a56e392881f3,705145253.60,703390114.0,703390114,702958905.2,2298577.61,699320407,705370321
6dbf5b37775d7c75dbb7fdbb76ffb75d7bebb7dbeddbb7dfecf8ffbb39bb607dd0,515063971.00,510498906.0,510498906,511127895,3091103.27,507438415,515952788
8000000000000080000000002401000201008000400400008000000000000000,267843852.20,266688850.0,266688850,266614757.2,1200407.77,264734671,268051895
6dbd4f37575c7d50d83255b966ffb5517feb269aaddba5dfcf2aa8880020060000,620964873.40,619052509.0,619052509,618891146.4,1655797.40,617335639,621397016
49250f3765090c708935c9b236cfb51173e024db651b255e65f880802000000000,575579291.20,573222819.0,573222819,573790276.6,1299638.27,572871388,576059051
6dbd7b77775d7d75dbb7fdbb76ffb75c7febb7dbeddbb7dfeffaffffffbf78bfcb,405861435.60,404968062.0,404968062,404805371.2,1174360.17,403044379,405873021
2098da75624c28645b355829502da309656936d98c5a109e2cba83000000000002,543163294.40,542533677.0,542533677,542593432.2,509858.48,541849570,543254552
65b57b47675c7d05daa7fcbb76fbb71c7feab7daed9bb7cfebfa07aa981c282022,544997313.40,539754202.0,539754202,541355632.4,3079542.44,538312343,545230689
1af5a325500247190b6fd3b56fe86451be91781ed1b848dec7804000000000000,491064392.20,488735959.0,488735959,489353894.6,1279775.96,488305462,491357474
2daf5b37775d7d75dba7fdbb76fbb55d3febb7dbedd9b7dfeffaa73e763c14df95,552397026.40,549721840.0,549721840,549459508.2,2351807.73,546999790,553041074
44235a16555d5d351835f5b376dd95047fa9819b6dcbb5cee7f207000000000000,655461147.60,653137452.0,653137452,653073041.8,2107556.70,650228871,655777282
459d5b07705c3971d3b5d5b940df851d076932112ddbb6d9cdae86002010080142,460353115.20,458242612.0,458242612,458500501.8,1551696.15,456666857,460567740
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfabffb6a3d7aecf3,770421035.00,760497049.0,760497049,762701905.2,5861201.00,757129675,771734748
40000040c01001000000000100002408000000000000000,262326957.80,260895935.0,260895935,260876628.8,1310808.40,258941693,262620914
2401541451213481220100246682001182878981c01001400a00000000000000,351092511.20,348437396.0,348437396,348969364,1600131.49,347468882,351485228
209810556244202408045028000481010149064000101006008800000000000000,342010064.00,341332826.0,341332826,341250502.4,774837.15,340203434,342032359
4c891104401c14449b37b882500122047b210050641132900d4000000000000000,408210132.40,404191803.0,404191803,404810781.2,2523007.19,402533485,409034608
40a95201020020445085402802202118360a800028d90047005080000000000000,334083305.00,330674393.0,330674393,331395661.4,1979447.55,329625628,334719839
6089402200056060029541180040211c400227014080001e830800000000000000,376193442.40,372570742.0,372570742,372830706.4,2590820.05,370193341,376890925
88d1121334468651924140a220200440383314000890201051080000000000000,343325837.60,342722900.0,342722900,342179654.4,1314358.22,340299907,343365522
6cb85976775d6154dbb7edb176bbb7cd77c396d3ad58b58deffa000a0000100004,596736290.80,596372131.0,596372131,595289995,2019662.68,592027551,596751363
6dbd5b77775d7d75dbb7fdbb76ffb75d7fe9b7d3eddbb7dfeffee3fef7bf78b57f,435787387.00,430731225.0,430731225,431856456.4,2876991.94,429449631,436713382
6dbd5b67775d6d75dba7bdb376ebb7197fcbb7d3eddbb7deaffeffa47e0420d593,717298682.80,714042731.0,714042731,714685629.4,2209844.05,711884552,717597430
299d080621404001d2842000420b060031008600c4802002071000000000000000,348122388.40,345868119.0,345868119,346436957.8,1249706.03,345276191,348471231
6dbd7b77771d7d74dbb7fdbb76ffb75c77ebb3dbeddbb6dfef7ae7fb5789682bca,439825527.60,438197016.0,438197016,437633760.8,2295309.77,434004868,440090851
6db5da7766197d75daa77cbb52bfb75c7ba8b7dbed1926dbeff242203000203002,636558566.40,632071361.0,632071361,633182988,2634231.91,630354135,637068853
64b35a77775d5d359bb7f5b376dd974d7fa9a59bedcbb7dee7fac7060600000900,571714331.80,569584503.0,569584503,569427445.4,1973410.61,566765339,572110636
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3d7aecf3,769792349.80,765331874.0,765331874,766555774.4,2675156.16,763642165,770096711
6dbf5b3777597c75d9b7fdbb56fe97457beb3799ed5bb4ddecf8f5182880200040,594431145.00,592220203.0,592220203,591577029.4,2565896.81,588193876,594896518
6d2d7b77671d7574db9775b372ffb75c57e333dbeddbb68fef7267c84600200900,606887097.40,603660022.0,603660022,603266007.2,3354592.40,599623193,607161659
6da44a7537580c2488a27dbb2428a71d77e8a7d185da875c4a66c2080010000103,503744412.60,502322882.0,502322882,502336974,1141662.72,501193170,503966682
44005a0014084c0110240400444000000220010a00828402c34000000000000000,345489003.80,342611911.0,342611911,342806185.6,2455914.68,339468972,345715706
6cb9d315675d7c65d8b56dbb6675b3583fab95586ddb8657add0c28010004041c1,520230518.40,518838195.0,518838195,518951364,965116.40,518047852,520547557
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60107808c3,736831085.20,733746466.0,733746466,734035399.4,2196574.08,731442108,737447167
498448660209183588853c2950ac20442080b64b4100049b683000000000000000,365453944.20,364471419.0,364471419,364062549.6,1421508.60,362527024,365517493
459d5b37765d7d71dbb7ddbb52ff871d4febb2d3eddbb7dfcffe86a46c112801d3,750192278.20,731130729.0,731130729,735359563.6,10810503.20,728871987,754454163
61bd5b76774c7d754ab7fdbb76f7b55d7feba75be4dbbfdfc9ba869cc13c184850,629639206.80,626785939.0,626785939,627364730,1804473.03,625198706,630032672
299d4a26254c4811d2852000562b860931838681c580b242871200000000000000,429165963.60,427036838.0,427036838,427321411,1505030.10,425849198,429385916
6dbddb7777597d71db37fdbb76ffb75d7febb7dbedd3b7dfeffaf7f9e9be42f75f,490427191.40,488780034.0,488780034,489156794.4,1094178.88,487957128,490511989
6cb75a77775d7d75dbb7fdbb76ddb75d7fabb7dbedcbb7dee7fae76ee72c188942,592653678.80,588264524.0,588264524,589245619.4,2770050.22,585988755,593092426
65395930660c79551b9771ab3267845d7fa9b29bcd49959d00be85000008000003,541378135.80,539791062.0,539791062,539342948.2,1950495.74,536792875,541569488
44215a14550c5c11102554915645810002a8018a418ab50ac3c000000000000000,445694641.40,444733677.0,444733677,444834212.8,703740.48,443992877,445819982
6dbddb77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffaffffffbf7affff,293686304.60,291853543.0,291853543,291942223.2,1593500.37,289569987,293966227
6dbf5b77775d7d75dba7fdbb76fbb55d3febb7dbeddbb7dfeffaafbf763c14df97,546550036.40,543799653.0,543799653,543688503.8,2264346.85,541363229,547153774
4d00097454084820038000101445234925402488000084400d4000000000000000,344262641.20,342759065.0,342759065,342505043,1736367.10,339790611,344533710
41ad5b77775d2815dbb769bb76df937d6febb6dbcddbb4c2edfa803e1610180040,590883242.20,585346348.0,585346348,586401884.2,3317357.96,583528887,592117871
2501c800001008210022800144c0244018220202089002008d0882000000000001,307891273.40,306170216.0,306170216,306014427,1768061.03,303318880,308239229
6dbddb77775c7d75dbb7fdab76ffb75d6debb7dbeddbb7dfefbaefbe320e68ef3b,476738164.80,474074913.0,474074913,474160872.8,2005445.93,471997203,477315808
6da55b77375c7d64dbb3fdbb76ffb75d77e9b7d3eddbb7deeffee36e9333589117,674211125.40,670947876.0,670947876,671135732.8,2320782.05,669100747,675014592
4db5ca664609787598a73c3b52be355479a0b7cb6d0024db6c7002002000003000,555308604.60,554227001.0,554227001,554386576.4,809510.86,553554924,555365727
2059044100150098a7c0a052419504094012582598140800f800000000000000,394374522.60,393511137.0,393511137,393442064.4,893608.13,392531914,394414346
88f593533546c6519a6d48a628b205533833340a199160b871a84000000000000,469030853.00,466770888.0,466770888,466835606.4,2213816.91,463568534,469140858
40a95201020020445085402802202158370a800028d90057015080000000000000,353032604.00,350563311.0,350563311,350748471.8,1785575.09,349102284,353435394
6dbd5b77775d6d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffefffe7fbf7affff,320566059.00,318205326.0,318205326,318466606,1688906.60,316358238,320964827
808440451000012010108040302002020a008000800c2048800000000000000,344594245.00,338516001.0,338516001,340529554.4,3640629.26,337228086,344667964
6d2d4b7777dd7575db31fdbb76df365d7febb7db2ddb979febfae636303418a383,482520836.40,478469707.0,478469707,479848098.4,2451669.94,477535832,482529746
6dbddb7777597d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffafff9efbe6affff,326785738.20,317873025.0,317873025,319888295,5103818.64,317036800,328995894
6d3d5b7777dd7d75dbb5fdbb76ffb75d7febb7dbeddbb7dfeffae6fffd3f7efbeb,385027667.80,383786499.0,383786499,383128016.4,1816006.74,380585084,385337110
6c3f4b22734d0974d2852c8a56eca6545c6aa1d1e888921defea84145000000003,637393577.40,634907290.0,634907290,635272735,1743708.19,633666849,637624716
8b0080200040000131601201000820c0001040281103104486000000000000000,325185273.80,323745754.0,323745754,323580529,1326136.65,321994193,325506774
dbf5b377751747198b7fd3b56fe86453be93799ed5bb4cdec7884102080000040,546301274.80,542453938.0,542453938,542992731,2744449.29,539569608,546750138
400000000008000000000000000200000000000000000000000000000000000000,256048363.20,255263172.0,255263172,255015313.8,1176447.77,253061991,256158361
6db94977760d5d71dfb5b11b76f5b3497de9b4d8a559b6cf8fe0a2202200000000,682340057.40,680927246.0,680927246,679377607.4,3368517.66,675424997,682409973
41a00001000004000002a008000000040800000000000008080000000000000,260541291.60,259478012.0,259478012,259489244.2,906554.71,258219140,260760597
6dbddb77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7dfeffafffdffbf7effff,219101675.60,217414201.0,217414201,217683245.8,1361450.67,215870623,219147028
dbf5b3777517471d8b7fd3b56fe86457be93799ed5bb4ddecf884102080000040,598212849.40,596507014.0,596507014,596398704.4,2062461.68,593084406,598275821
21b94b62774c7d754ab7fd3b76f5a55d7feba75ae4db3fc1c99a0490c010000010,543896121.40,542558610.0,542558610,542492607.4,1282470.44,540844089,544023010
69bd5b77775d7d75dbb7fdbb76ff975d7febb7dbeddbb7ddeffe9fbfbfaf36ffd7,432320551.00,430905148.0,430905148,430670591.2,1730360.35,427875268,432536586
65bd5b77275d7d759bb7fdb376bf3f5d7fe9b7dbeddbb7dfeffadfafe30c3a9333,550477596.80,549841428.0,549841428,548871024,1977574.72,545708694,550596158
12d18004400000000b68d22125284410bc90680410b040c042800000000000000,379196056.00,376365546.0,376365546,376814673,1776767.13,375220442,379861426
40050001400040000040400444000000020000000800002010000000000000000,285060800.00,283650637.0,283650637,283514553,1392445.18,281546784,285292470
880ca1766193c211b200912142320552aa3139ba580b11f2d1802000000000000,462961849.60,459924269.0,459924269,460809744.4,1661766.10,459269975,463260318
895b03465d2010989420a21643921d40aa069b44c2900044b800000000000000,428870502.20,426073902.0,426073902,426060400.4,2401666.14,422951370,429281311
6dbd5a66775d7d7ddbb3fdbb76ffb75c7feba7dbeddbb7dfeffaff1d7f3f7ad74b,540861002.80,538507973.0,538507973,538101164.8,2582502.75,534708989,541129319
2d2d7b76671d75545b97759272f7a75c55e3335b29c3b68f277001000200000100,633529197.00,630472488.0,630472488,630839184.4,2424303.57,627862862,633701022
124180004000000003600200052844101c90000400a0004042800000000000000,336265114.60,334776988.0,334776988,334822909.6,1301552.97,333208550,336379575
40290b00251854118a1588a2623006405bc0139a8c80370e261200000000000000,499760832.40,497785478.0,497785478,498010100.8,1568550.99,495906836,499920663
2d2d7b76650d75545b97759072f7a30c15e3335b29c3b68f277001000200000100,589137480.60,588611036.0,588611036,588240043.2,1127569.21,586315157,589239366
21b94b6231087d754ab5dd3b56f5a15d7aeb254ae4db3fc1c98004000000000010,499903075.20,498635208.0,498635208,498291328.2,1439989.67,496557590,500134027
d271157775d3d3499a3d52a367fb31971aa87c9c1c2b4c7c21a84200002000102,533994739.20,531736954.0,531736954,531939207.8,1794484.88,529939860,534162153
6dbddb77775c7d75dbb7fdab76ffb75d6debb7dbeddab7dfefbaefbe320e68ef3b,476205470.80,474196710.0,474196710,474443929.6,1487932.71,472886633,476374785
6dbd5f77775d7d75dab7ddb976ffb5517febb69baddba5dfefaafabf902006018a,525872179.40,522072674.0,522072674,522858253.2,2336395.93,520818748,526311382
6dbd5a77775d7d75dbb7fdbb76ffb75d7febb7dbeddfb7dfeffaff7fffbf7effff,230080001.80,229194476.0,229194476,228198921.8,2183995.08,224987876,230173250
4c991114541c1c649b37fc8b720122447ba302506539b292cf5204000000000080,494718251.80,493546860.0,493546860,492904735.4,2344808.47,488857164,494940346
1000b3321010c60893448a234cf8110302020194412040e65f000000000000000,400025365.60,397503818.0,397503818,397516577.6,1956099.33,395587332,400556917
180004000000000000000042004100c0000000000000040800000000000000,280434297.00,279931678.0,279931678,279277982.2,1372480.61,277239190,280486682
459d5b27765c3971d3b5ddb950df851d476b32112ddbb6d9cdae860028100801c2,483740080.40,479568440.0,479568440,479786717.2,3426262.53,476106851,484104596
1af58325500247190b6ed3b56da86451be91781e91b848dcc6804000000000000,503471465.00,500305835.0,500305835,500235569.8,3171579.04,496331729,503559833
40ad5b67675d2815dbb760ba36d3937d6daa969bccd3b0824cfa000c0600080040,536092989.20,523996475.0,523996475,526445435.2,7059659.08,521055055,538731421
6dbd5b77775d6d75dba7fdbb76ebb75d7febb7dbeddbb7deaffefffc7e1422d7f7,740368604.20,738025925.0,738025925,737642259.2,3337971.93,732113530,740435837
81c421727192435da80b020006f8704350ab0d9cc57835e88b280280000000040,465713542.00,463227250.0,463227250,463671189,1530079.95,462156989,466226263
480010000018104011300800100100001a20001004002280050000000000000000,299644876.20,298401524.0,298401524,298662963.6,751958.79,297948481,299803715
8204240050800005a02000030a1000010a0030808801006002000000000000000,328438267.00,326656432.0,326656432,326771690,1299346.83,325533316,328745516
49250f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000,572537062.60,571164623.0,571164623,570567122.2,2173025.05,567618704,572558616
4c9d1917741c1c74dbb7fdbb72d3234c7faba6d16539b693cffa242020a8100082,552362203.40,550476591.0,550476591,550437738.8,1531233.52,548663838,552828749
40080a66455d41501381c1281413160d322aa558409a93ca048800000000000000,469843245.40,469199525.0,469199525,469194275.6,588531.87,468327560,469949620
49a51f37650d2c708935e9b236cfb51573e024db659b355e65f881802000000000,591943047.00,584796008.0,584796008,586301888.4,4139765.58,582751296,593338002
1b9496231083d354ab5d91b54f5005d7ae3254ae4cb3fc1c98000000000000010,473703951.60,473096229.0,473096229,473208129.6,480303.73,472531700,473726157
