id,iter,95th,5th,median,mean,stdev,min,max
1000b3321010c60893448a234cf9110302020194412040e65f000000000000000,2,8585391,8585391,9001562.5,9001562.5,588555.38,8585391,9417734
1000b3321010c60893449a234cf9110302020194412040e65f000000000000000,2,13498450,13498450,10914589,10914589,3654131.27,8330728,13498450
1000b3321010c60893449a236cf9110302020194412040e65f000000000000000,2,8037823,8037823,8359037,8359037,454265.20,8037823,8680251
1200b3321010c60893449a236cf9110302020194412040e65f000000000000000,2,8046303,8046303,8718732.5,8718732.5,950958.92,8046303,9391162
1200b3321010c60893449a236cf9110302024194412040e65f000000000000000,2,8544722,8544722,8853550,8853550,436748.75,8544722,9162378
1200b3321010c60893449a236cf911030202419441a040e65f000000000000000,2,8781178,8781178,8672874,8672874,153164.99,8564570,8781178
1200b3321010c60893449a236cf911030202419441a044e65f000000000000000,2,8991051,8991051,10446313.5,10446313.5,2058051.96,8991051,11901576
1200b3321010c60893449a236cf911031202419441a044e65f000000000000000,2,8157843,8157843,11306717.5,11306717.5,4453181.02,8157843,14455592
1200b3325010c60893449a236cf911031202419441a044e65f000000000000000,2,10033191,10033191,9306609,9306609,1027542.12,8580027,10033191
1200f3325010c60893449a236cf911031202419441a044e65f000800000000000,2,9299556,9299556,8957936,8957936,483123.64,8616316,9299556
1200f3325010c60893449a236cf911131202419441a044e65f000800000000000,2,8207937,8207937,8545366.5,8545366.5,477197.38,8207937,8882796
1200f3325010c608934c9a236cf911131202419441a044e65f000800000000000,2,13499582,13499582,11170278.5,11170278.5,3294132.60,8840975,13499582
1240f3325010c608934c9a236cf911131202419441a044e65f000800000000000,2,7969014,7969014,8231257.5,8231257.5,370868.31,7969014,8493501
1240f3325010c608934c9a236cf911131202419441a045e65f000800000000000,2,7901478,7901478,8520017,8520017,874746.24,7901478,9138556
1240f3325010c608934c9b236cf911131202419441a045e65f000800000000000,2,9226542,9226542,8896369.5,8896369.5,466934.43,8566197,9226542
1240f3325010c608934c9b236cf911131202499441a045e65f000800000000000,2,10100769,10100769,9509872.5,9509872.5,835653.84,8918976,10100769
1240f3325010c608934c9b236cf91113120249b441a045e65f000800000000000,2,9457339,9457339,9273604.5,9273604.5,259839.82,9089870,9457339
1240f3325010c608934c9b236cf91113120249b451a045e65f000800000000000,2,9406412,9406412,9326640.5,9326640.5,112813.94,9246869,9406412
1240f3325010c608934c9b236cf91113120249b451a045e65f080800000000000,2,8875576,8875576,8979497.5,8979497.5,146967.19,8875576,9083419
1240f3325010c608934c9b236cfb1113120249b451a045e65f080800000000000,2,14706980,14706980,12001494,12001494,3826134.99,9296008,14706980
1240f3325010c608934c9b236cfb1113120249b451b045e65f080800000000000,2,8631194,8631194,8706095.5,8706095.5,105926.72,8631194,8780997
1240f3325010c708934c9b236cfb1113120249b451b045e65f080800000000000,2,8533665,8533665,9073836,9073836,763917.15,8533665,9614007
9240f3325010c708934c9b236cfb1113120249b451b045e65f080800000000000,2,9041613,9041613,9403538.5,9403538.5,511839.95,9041613,9765464
9240f3325010c708934c9b236cfb1113320249b451b045e65f080800000000000,2,8648430,8648430,9045099.5,9045099.5,560975.39,8648430,9441769
9250f3325010c708934c9b236cfb1113320249b451b045e65f080800000000000,2,9815818,9815818,12366768,12366768,3607588.09,9815818,14917718
9250f3325010c708934c9b236cfb1113320249b451b045e65f880800000000000,2,9672087,9672087,9539408.5,9539408.5,187635.73,9406730,9672087
9250f3325010c708935c9b236cfb1113320249b451b045e65f880800000000000,2,14122334,14122334,11330657,11330657,3948027.48,8538980,14122334
9250f3325010c708935c9b236cfb1117320249b451b045e65f880800000000000,2,9906981,9906981,9857045,9857045,70620.17,9807109,9906981
9250f3325010c708935c9b236cfb111732024db451b045e65f880800000000000,2,10138266,10138266,9639172.5,9639172.5,705824.80,9140079,10138266
9250f3325010c708935c9b236cfb111732024db451b045e65f880802000000000,2,9379084,9379084,9904566,9904566,743143.77,9379084,10430048
9250f3325010c708935c9b236cfb111736024db451b045e65f880802000000000,2,9214982,9214982,9919370.5,9919370.5,996155.77,9214982,10623759
9250f3325010c708935c9b236cfb111736024db451b245e65f880802000000000,2,10527132,10527132,10117366,10117366,579496.63,9707600,10527132
9250f3365010c708935c9b236cfb111736024db451b245e65f880802000000000,2,9641828,9641828,9465323.5,9465323.5,249615.06,9288819,9641828
9250f3365010c708935c9b236cfb511736024db451b245e65f880802000000000,2,16656441,16656441,12943987,12943987,5250202.80,9231533,16656441
49250f3365010c708935c9b236cfb511736024db451b245e65f880802000000000,2,9386339,9386339,10164911.5,10164911.5,1101067.79,9386339,10943484
49250f3365090c708935c9b236cfb511736024db451b245e65f880802000000000,2,16516089,16516089,12921314,12921314,5083779.56,9326539,16516089
49250f3365090c708935c9b236cfb511736024db651b245e65f880802000000000,2,16311248,16311248,13628444.5,13628444.5,3794057.09,10945641,16311248
49250f3765090c708935c9b236cfb511736024db651b245e65f880802000000000,2,12725009,12725009,11283197.5,11283197.5,2039029.38,9841386,12725009
49250f3765090c708935c9b236cfb511736024db651b255e65f880802000000000,2,10057378,10057378,10877468,10877468,1159782.40,10057378,11697558
49250f3765090c708935c9b236cfb51173e024db651b255e65f880802000000000,2,10340316,10340316,10304498.5,10304498.5,50653.59,10268681,10340316
49250f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000,2,10962329,10962329,11044635.5,11044635.5,116398.97,10962329,11126942
49251f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000,2,11379232,11379232,11698854,11698854,452013.77,11379232,12018476
49a51f3765092c708935c9b236cfb51173e024db651b255e65f880802000000000,2,10361646,10361646,14189603.5,14189603.5,5413549.41,10361646,18017561
49a51f3765092c708935e9b236cfb51173e024db651b255e65f880802000000000,2,12228661,12228661,13749821,13749821,2151245.10,12228661,15270981
49a51f37650d2c708935e9b236cfb51173e024db651b255e65f880802000000000,2,10500153,10500153,10757900.5,10757900.5,364510.01,10500153,11015648
49a51f37650d2c708935e9b236cfb51173e024db651b255e65f881802000000000,2,13122612,13122612,12237113,12237113,1252284.70,11351614,13122612
49a51f37650d2c708935e9b236cfb51173e024db659b255e65f881802000000000,2,11259764,11259764,10774812.5,10774812.5,685824.99,10289861,11259764
49a51f37650d2c708935e9b236cfb51173e024db659b355e65f881802000000000,2,12207253,12207253,12226098.5,12226098.5,26651.56,12207253,12244944
49a51f37650d2c708935e9b236cfb51573e024db659b355e65f881802000000000,2,12464322,12464322,11614638,11614638,1201634.64,10764954,12464322
49a51f37650d2c708935e9b236cfb51d73e024db659b355e65f881802000000000,2,10996693,10996693,10930699,10930699,93329.61,10864705,10996693
49a51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000000,2,10832242,10832242,14668754,14668754,5425647.30,10832242,18505266
49a51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000001,2,11698472,11698472,11423243.5,11423243.5,389231.88,11148015,11698472
49b51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000001,2,34274295,34274295,23681619.5,23681619.5,14980305.35,13088944,34274295
4db51f37650d2d708935e9b236cfb51d73e024db659b355e65f881802000000001,2,10881547,10881547,10834498.5,10834498.5,66536.63,10787450,10881547
4db51f37650d2d709935e9b236cfb51d73e024db659b355e65f881802000000001,2,12712868,12712868,11974437.5,11974437.5,1044298.43,11236007,12712868
4db51f37650d2d709935e9b236cfb51d7be024db659b355e65f881802000000001,2,11570099,11570099,11888776.5,11888776.5,450678.04,11570099,12207454
4db51f37670d2d709935e9b236cfb51d7be024db659b355e65f881802000000001,2,12280363,12280363,12418453.5,12418453.5,195289.46,12280363,12556544
6db51f37670d2d709935e9b236cfb51d7be024db659b355e65f881802000000001,2,12432321,12432321,12170298.5,12170298.5,370555.77,11908276,12432321
6db51f37671d2d709935e9b236cfb51d7be024db659b355e65f881802000000001,2,10998634,10998634,11675404,11675404,957097.31,10998634,12352174
6db51f37671d2d709935e9b236cfb51d7be024db659bb55e65f881802000000001,2,11609577,11609577,13661133,13661133,2901338.32,11609577,15712689
6db51f37671d2d709935e9b236cfb51d7be024db659bb55e65f8a1802000000001,2,12131970,12131970,11486003.5,11486003.5,913534.59,10840037,12131970
6db51f37671d2d709937e9b236cfb51d7be024db659bb55e65f8a1802000000001,2,12311448,12311448,11936422,11936422,530366.86,11561396,12311448
6db51f37671d2d709937e9b236cfb51d7be024db659bb55e65f8a1822000000001,2,11642878,11642878,11137993.5,11137993.5,714014.51,10633109,11642878
6db51f37671d2d709937e9b236cfb51d7be024db659bb55e65faa1822000000001,2,10577940,10577940,10555055,10555055,32364.28,10532170,10577940
6db51f37671d2d709937e9b236cfb51d7be024db659bb55e6dfaa1822000000001,2,10815932,10815932,10987112,10987112,242085.08,10815932,11158292
6dbd1f37671d2d709937e9b236cfb51d7be024db659bb55e6dfaa1822000000001,2,10906286,10906286,11095187,11095187,267146.36,10906286,11284088
6dbd1f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa1822000000001,2,11274158,11274158,12874306.5,12874306.5,2262951.71,11274158,14474455
6dbd1f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa18a2000000001,2,11269315,11269315,17486749,17486749,8792779.49,11269315,23704183
6dbd5f37771d2d709937e9b236cfb51d7be024db659bb55e6dfaa18a2000000001,2,11249154,11249154,11157391.5,11157391.5,129771.77,11065629,11249154
6dbd5f37771d2d709937e9b236cfb51d7be124db659bb55e6dfaa18a2000000001,2,11010542,11010542,11308867.5,11308867.5,421895.97,11010542,11607193
6dbd5f37771d2d709937e9b236cfb51d7be126db659bb55e6dfaa18a2000000001,2,12179807,12179807,11705229,11705229,671154.64,11230651,12179807
6dbd5f37771d2d709937e9b236cfb71d7be126db659bb55e6dfaa18a2000000001,2,11031861,11031861,11079339.5,11079339.5,67144.74,11031861,11126818
6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb55e6dfaa18a2000000001,2,12334208,12334208,12028548,12028548,432268.52,11722888,12334208
6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb75e6dfaa18a2000000001,2,11398447,11398447,11823465,11823465,601066.22,11398447,12248483
6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb75e6dfaa58a2000000001,2,11397451,11397451,11430307.5,11430307.5,46466.11,11397451,11463164
6dbd5f37771d2d709937e9b236cfb71d7be1a6db659bb75e6dfaa58a6000000001,2,11548486,11548486,11430193,11430193,167291.56,11311900,11548486
6dbd5f37771d2d70d937e9b236cfb71d7be1a6db659bb75e6dfaa58a6000000001,2,12150712,12150712,11837274.5,11837274.5,443267.56,11523837,12150712
6dbd5f37771d2d70d937e9b276cfb71d7be1a6db659bb75e6dfaa58a6000000001,2,17388703,17388703,15775173.5,15775173.5,2281875.30,14161644,17388703
6dbd5f37771d2d70d937e9b276cfb71d7be1a6db659bb75e6dfaa78a6000000001,2,13031187,13031187,12196170,12196170,1180892.37,11361153,13031187
6dbd5f37771d2d70d937e9b276cfb71d7be9a6db659bb75e6dfaa78a6000000001,2,12427473,12427473,11918041.5,11918041.5,720444.94,11408610,12427473
6dbd5f37771d2d70d937e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001,2,11672160,11672160,12605607.5,12605607.5,1320094.11,11672160,13539055
6dbd5f37771d2d70db37e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001,2,11731531,11731531,11337593,11337593,557112.46,10943655,11731531
6dbd5f37771d2d70dbb7e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001,2,11072433,11072433,11264910,11264910,272203.58,11072433,11457387
6dbd5f37771d2d71dbb7e9b276cfb71d7be9a6db659bb75e6dfaa78a6000400001,2,11606655,11606655,11475850.5,11475850.5,184985.50,11345046,11606655
6dbd5f37771d2d71dbb7e9b276cfb71d7be9a6db659bb75e6dfaa78a6000480001,2,13682444,13682444,12589162,12589162,1546134.23,11495880,13682444
6dbd5f37771d2d71dbb7e9b276cfb71d7be9a6dbe59bb75e6dfaa78a6000480001,2,11570939,11570939,11613461,11613461,60135.19,11570939,11655983
6dbd5f37771d2d71dbb7e9b276cfb71d7beba6dbe59bb75e6dfaa78a6000480001,2,12552599,12552599,12698737.5,12698737.5,206671.05,12552599,12844876
6dbd5f37771d2d71dbb7e9b276cfb71d7beba6dbe59bb75e6dfaa78a6000480041,2,11594250,11594250,11685136,11685136,128532.21,11594250,11776022
6dbd5f37771d2d71dbb7e9b276cfb71d7beba6dbe59bb75e6dfaa79a6000480041,2,11818971,11818971,11935580,11935580,164910.03,11818971,12052189
6dbd5f37771d2d71dbb7e9b276cfb75d7beba6dbe59bb75e6dfaa79a6000480041,2,12596541,12596541,12221915.5,12221915.5,529800.46,11847290,12596541
6dbd5f37771d3d71dbb7e9b276cfb75d7beba6dbe59bb75e6dfaa79a6000480041,2,12118569,12118569,11746780,11746780,525789.05,11374991,12118569
6dbd5f37771d3d71dbb7e9b276cfb75d7beba6dbe59bb75e6dfaa79a60004800c1,2,11908414,11908414,11778768.5,11778768.5,183346.42,11649123,11908414
6dbd5f37771d3d71dbb7e9ba76cfb75d7beba6dbe59bb75e6dfaa79a60004800c1,2,11362507,11362507,11552595.5,11552595.5,268825.73,11362507,11742684
6dbd5f37771d3d71dbb7e9ba76cfb75d7beba6dbe59bb75e6dfaa79a60005800c1,2,13236595,13236595,12650344,12650344,829084.12,12064093,13236595
6dbd5f37771d3d71dbb7e9ba76cfb75d7beba6dbe59bb75e6dfaa79a60005800c3,2,11724017,11724017,11676862.5,11676862.5,66686.53,11629708,11724017
6dbd5f37771d3d71dbb7e9ba76efb75d7beba6dbe59bb75e6dfaa79a60005800c3,2,11875899,11875899,11746684.5,11746684.5,182736.90,11617470,11875899
6dbd5f37771d7d71dbb7e9ba76efb75d7beba6dbe59bb75e6dfaa79a60005800c3,2,11918048,11918048,12600042,12600042,964485.16,11918048,13282036
6dbd5f37771d7d71dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60005800c3,2,13637133,13637133,12912057.5,12912057.5,1025411.61,12186982,13637133
6dbd5f37771d7d75dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60005800c3,2,12846229,12846229,16210963.5,16210963.5,4758453.16,12846229,19575698
6dbd5f37771d7d75dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60105800c3,2,12552560,12552560,12258890,12258890,415312.10,11965220,12552560
6dbd5f77771d7d75dbb7e9ba76efb75d7beba6dbe59bb7de6dfaa79a60105800c3,2,14250878,14250878,13285289.5,13285289.5,1365548.35,12319701,14250878
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7de6dfaa79a60105800c3,2,12590936,12590936,12517379,12517379,104025.31,12443822,12590936
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7de6dfaa7ba60105800c3,2,12803067,12803067,13151200,13151200,492334.41,12803067,13499333
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60105800c3,2,12610065,12610065,12829520,12829520,310356.24,12610065,13048975
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60107800c3,2,12624861,12624861,12679477,12679477,77238.69,12624861,12734093
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba60107808c3,2,12396392,12396392,12388308.5,12388308.5,11431.80,12380225,12396392
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaa7ba6010780cc3,2,12462858,12462858,12343841.5,12343841.5,168314.75,12224825,12462858
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaafba6010780cc3,2,12695680,12695680,12879628,12879628,260141.76,12695680,13063576
6dbd5f77771d7d75dbb7e9ba76efb75d7bebb6dbe59bb7df6dfaafba6010780ce3,2,12328192,12328192,12333096,12333096,6935.30,12328192,12338000
6dbd5f77771d7d75dbb7e9ba76efb75d7febb6dbe59bb7df6dfaafba6010780ce3,2,13786727,13786727,13132884,13132884,924673.64,12479041,13786727
6dbd5f77771d7d75dbb7e9ba76efb75d7febb6dbe59bb7df6dfaafba60107a0ce3,2,12583879,12583879,12419598.5,12419598.5,232327.71,12255318,12583879
6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaafba60107a0ce3,2,12728970,12728970,12690493,12690493,54414.70,12652016,12728970
6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaaffa60107a0ce3,2,12550838,12550838,12743709.5,12743709.5,272761.49,12550838,12936581
6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaaffa62107a0ce3,2,12540351,12540351,12756004,12756004,304979.40,12540351,12971657
6dbd5f77771d7d75dbb7e9ba76efb75d7febb7dbe59bb7df6dfaaffa62307a0ce3,2,12718326,12718326,12807666.5,12807666.5,126346.55,12718326,12897007
6dbd5f77771d7d75dbb7f9ba76efb75d7febb7dbe59bb7df6dfaaffa62307a0ce3,2,12738300,12738300,12689415,12689415,69133.83,12640530,12738300
6dbd5f77771d7d75dbb7f9ba76ffb75d7febb7dbe59bb7df6dfaaffa62307a0ce3,2,12845355,12845355,12797377,12797377,67851.14,12749399,12845355
6dbd5f77771d7d75dbb7f9ba76ffb75d7febb7dbe59bb7df6dfaaffb62307a0ce3,2,13030105,13030105,12891548.5,12891548.5,195948.48,12752992,13030105
6dbd5f77771d7d75dbb7f9ba76ffb75d7febb7dbe59bb7df6dfaaffb6a307a0ce3,2,22102636,22102636,17457935.5,17457935.5,6568598.44,12813235,22102636
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a307a0ce3,2,12655385,12655385,12994016.5,12994016.5,478897.26,12655385,13332648
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a307a4ce3,2,12724658,12724658,12853590.5,12853590.5,182338.09,12724658,12982523
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a317a4ce3,2,12890692,12890692,12872239.5,12872239.5,26095.78,12853787,12890692
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a317a4cf3,2,13228431,13228431,13089579,13089579,196366.38,12950727,13228431
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe59bb7df6dfaaffb6a317accf3,2,12770664,12770664,13116984,13116984,489770.44,12770664,13463304
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe5dbb7df6dfaaffb6a317accf3,2,12779053,12779053,12820927.5,12820927.5,59219.49,12779053,12862802
6dbd5f77771d7d75dbb7f9bb76ffb75d7febb7dbe5dbb7df6dfaaffb6a357accf3,2,12553976,12553976,12705849,12705849,214780.86,12553976,12857722
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfaaffb6a357accf3,2,13747272,13747272,13781625,13781625,48582.48,13747272,13815978
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfaaffb6a357aecf3,2,12799841,12799841,12829794.5,12829794.5,42360.65,12799841,12859748
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfabffb6a357aecf3,2,15115944,15115944,14277931,14277931,1185129.35,13439918,15115944
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbe5dbb7df6dfabffb6a3d7aecf3,2,13377592,13377592,14215864,14215864,1185495.63,13377592,15054136
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfabffb6a3d7aecf3,2,13313009,13313009,14007455,14007455,982094.95,13313009,14701901
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffb6a3d7aecf3,2,16330999,16330999,15132317,15132317,1695192.34,13933635,16330999
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffb6b3d7aecf3,2,12884880,12884880,12807573.5,12807573.5,109327.90,12730267,12884880
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3d7aecf3,2,13083549,13083549,13071355,13071355,17244.92,13059161,13083549
6dbd5f77771d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3f7aecf3,2,13117285,13117285,13074584,13074584,60388.33,13031883,13117285
6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbeb3f7aecf3,2,13100192,13100192,13096245,13096245,5581.90,13092298,13100192
6dbd5f77775d7d75dbb7fdbb76ffb75d7febb7dbeddbb7df6dfafffbfb3f7aecf3,2,13129450,13129450,13063809,13063809,92830.39,12998168,13129450
