"program_name","permutation_id","path_id","level_id","conj_type","VCs","percent_specified"
"bst",3544,67,120,"Eliminated",754,57.4
"bst",3550,67,121,"Eliminated",779,57.9
"bst",3555,67,122,"Eliminated",779,58.4
"bst",3560,67,123,"Eliminated",780,58.9
"bst",3565,67,124,"Eliminated",794,59.3
"bst",3571,67,125,"Eliminated",807,59.8
"bst",3575,67,126,"Eliminated",832,60.3
"bst",3578,67,127,"Eliminated",839,60.8
"bst",3584,67,128,"Eliminated",849,61.2
"bst",3590,67,129,"Eliminated",861,61.7
"bst",3596,67,130,"Eliminated",866,62.2
"bst",3602,67,131,"Eliminated",861,62.7
"bst",3608,67,132,"Eliminated",905,63.2
"bst",3614,67,133,"Eliminated",923,63.6
"bst",3619,67,134,"Eliminated",923,64.1
"bst",3624,67,135,"Eliminated",934,64.6
"bst",3633,67,136,"Eliminated",934,65.1
"bst",3639,67,137,"Eliminated",942,65.6
"bst",3644,67,138,"Eliminated",936,66
"bst",3651,67,139,"Eliminated",938,66.5
"bst",3657,67,140,"Eliminated",944,67
"bst",3662,67,141,"Eliminated",947,67.5
"bst",3668,67,142,"Eliminated",941,67.9
"bst",3673,67,143,"Eliminated",941,68.4
"bst",3678,67,144,"Eliminated",955,68.9
"bst",3688,67,145,"Eliminated",944,69.4
"bst",3692,67,146,"Eliminated",934,69.9
"bst",3700,67,147,"Eliminated",938,70.3
"bst",3705,67,148,"Eliminated",954,70.8
"bst",3711,67,149,"Eliminated",942,71.3
"bst",3718,67,150,"Eliminated",957,71.8
"bst",3726,67,151,"Eliminated",969,72.2
"bst",3730,67,152,"Eliminated",973,72.7
"bst",3737,67,153,"Eliminated",1003,73.2
"bst",3744,67,154,"Eliminated",1003,73.7
"bst",3749,67,155,"Eliminated",989,74.2
"bst",3755,67,156,"Eliminated",991,74.6
"bst",3759,67,157,"Eliminated",1034,75.1
"bst",3766,67,158,"Eliminated",1032,75.6
"bst",3774,67,159,"Eliminated",1046,76.1
"bst",3776,67,160,"Eliminated",1036,76.6
"bst",3784,67,161,"Eliminated",1054,77
"bst",3792,67,162,"Eliminated",1041,77.5
