"program_name","level_id","stress","median","measurement_type"
"avlja",153,32,7.907146,"gradual"
"avlja",154,8,4.0969445,"dynamic"
"avlja",154,16,12.1364385,"dynamic"
"avlja",154,32,62.1715245,"dynamic"
"avlja",154,8,2.0859655,"framing"
"avlja",154,16,2.6286565,"framing"
"avlja",154,32,5.763101,"framing"
"avlja",154,8,3.0974165,"gradual"
"avlja",154,16,4.4273085,"gradual"
"avlja",154,32,8.3794605,"gradual"
"avlja",155,8,3.982767,"dynamic"
"avlja",155,16,12.469451,"dynamic"
"avlja",155,32,62.7201765,"dynamic"
"avlja",155,8,2.046113,"framing"
"avlja",155,16,2.7192285,"framing"
"avlja",155,32,6.087358,"framing"
"avlja",155,8,3.1474485,"gradual"
"avlja",155,16,4.388566,"gradual"
"avlja",155,32,8.5747075,"gradual"
"avlja",156,8,4.0043875,"dynamic"
"avlja",156,16,12.2131275,"dynamic"
"avlja",156,32,62.875343,"dynamic"
"avlja",156,8,2.050383,"framing"
"avlja",156,16,2.6794965,"framing"
"avlja",156,32,5.808433,"framing"
"avlja",156,8,3.2397845,"gradual"
"avlja",156,16,4.5504015,"gradual"
"avlja",156,32,8.3832545,"gradual"
"avlja",157,8,4.101268,"dynamic"
"avlja",157,16,12.4577165,"dynamic"
"avlja",157,32,62.399025,"dynamic"
"avlja",157,8,2.1404555,"framing"
"avlja",157,16,2.635159,"framing"
"avlja",157,32,6.072907,"framing"
"avlja",157,8,3.259958,"gradual"
"avlja",157,16,4.5098335,"gradual"
"avlja",157,32,8.028321,"gradual"
"avlja",158,8,4.0844545,"dynamic"
"avlja",158,16,12.3065945,"dynamic"
"avlja",158,32,63.6273265,"dynamic"
"avlja",158,8,2.1117875,"framing"
"avlja",158,16,2.9137185,"framing"
"avlja",158,32,8.325967,"framing"
"avlja",158,8,3.179352,"gradual"
"avlja",158,16,4.501386,"gradual"
"avlja",158,32,8.255966,"gradual"
"avlja",159,8,4.1110545,"dynamic"
"avlja",159,16,12.658467,"dynamic"
"avlja",159,32,63.8142255,"dynamic"
"avlja",159,8,2.104755,"framing"
"avlja",159,16,2.705178,"framing"
"avlja",159,32,8.0983035,"framing"
"avlja",159,8,3.2163745,"gradual"
"avlja",159,16,4.562425,"gradual"
"avlja",159,32,8.0386615,"gradual"
"avlja",160,8,4.0992495,"dynamic"
"avlja",160,16,12.402975,"dynamic"
"avlja",160,32,63.744451,"dynamic"
"avlja",160,8,2.12609,"framing"
"avlja",160,16,2.7757445,"framing"
"avlja",160,32,7.9853445,"framing"
"avlja",160,8,3.203667,"gradual"
"avlja",160,16,4.666085,"gradual"
"avlja",160,32,8.4944845,"gradual"
"avlja",161,8,3.9533445,"dynamic"
"avlja",161,16,12.317453,"dynamic"
"avlja",161,32,63.8950455,"dynamic"
"avlja",161,8,2.0907585,"framing"
"avlja",161,16,2.8280315,"framing"
"avlja",161,32,7.9094645,"framing"
"avlja",161,8,3.1778485,"gradual"
"avlja",161,16,4.597367,"gradual"
"avlja",161,32,8.4678935,"gradual"
"avlja",162,8,4.517666,"dynamic"
"avlja",162,16,14.8185825,"dynamic"
"avlja",162,32,81.442495,"dynamic"
"avlja",162,8,2.067321,"framing"
"avlja",162,16,2.7832305,"framing"
"avlja",162,32,7.8900925,"framing"
"avlja",162,8,3.36899,"gradual"
"avlja",162,16,5.53884,"gradual"
"avlja",162,32,11.9158725,"gradual"
"avlja",163,8,4.5004475,"dynamic"
"avlja",163,16,14.6036395,"dynamic"
"avlja",163,32,80.6766385,"dynamic"
"avlja",163,8,2.040738,"framing"
"avlja",163,16,2.8235275,"framing"
"avlja",163,32,7.970517,"framing"
"avlja",163,8,3.3127345,"gradual"
"avlja",163,16,5.3805235,"gradual"
"avlja",163,32,11.7520605,"gradual"
"avlja",164,8,4.9511005,"dynamic"
"avlja",164,16,16.425336,"dynamic"
"avlja",164,32,80.777033,"dynamic"
"avlja",164,8,2.116372,"framing"
"avlja",164,16,2.9311975,"framing"
"avlja",164,32,8.2058705,"framing"
"avlja",164,8,3.0058665,"gradual"
"avlja",164,16,4.7102465,"gradual"
"avlja",164,32,10.5850185,"gradual"
"avlja",165,8,4.69866,"dynamic"
"avlja",165,16,14.8271965,"dynamic"
"avlja",165,32,80.2034645,"dynamic"
"avlja",165,8,2.1513235,"framing"
"avlja",165,16,2.922712,"framing"
"avlja",165,32,8.126349,"framing"
"avlja",165,8,2.9815395,"gradual"
"avlja",165,16,4.727107,"gradual"
"avlja",165,32,10.738318,"gradual"
"avlja",166,8,4.52968,"dynamic"
"avlja",166,16,15.0926235,"dynamic"
"avlja",166,32,80.889342,"dynamic"
"avlja",166,8,2.133481,"framing"
"avlja",166,16,2.840325,"framing"
"avlja",166,32,8.0644205,"framing"
"avlja",166,8,2.9171225,"gradual"
"avlja",166,16,4.8061755,"gradual"
"avlja",166,32,10.572213,"gradual"
"avlja",167,8,5.8091605,"dynamic"
"avlja",167,16,29.7493565,"dynamic"
"avlja",167,32,289.5367155,"dynamic"
"avlja",167,8,4.5802095,"framing"
"avlja",167,16,23.2529785,"framing"
"avlja",167,32,250.1382635,"framing"
"avlja",167,8,2.9804745,"gradual"
"avlja",167,16,4.6652745,"gradual"
"avlja",167,32,10.5808875,"gradual"
"avlja",168,8,5.598378,"dynamic"
"avlja",168,16,29.469971,"dynamic"
"avlja",168,32,290.577536,"dynamic"
"avlja",168,8,4.5714985,"framing"
"avlja",168,16,22.949003,"framing"
"avlja",168,32,249.006543,"framing"
"avlja",168,8,2.891654,"gradual"
"avlja",168,16,4.607719,"gradual"
"avlja",168,32,10.8529755,"gradual"
"avlja",169,8,5.936327,"dynamic"
"avlja",169,16,30.048005,"dynamic"
"avlja",169,32,289.5582025,"dynamic"
"avlja",169,8,4.344391,"framing"
"avlja",169,16,23.8513045,"framing"
"avlja",169,32,249.161701,"framing"
"avlja",169,8,2.9859825,"gradual"
"avlja",169,16,4.7041935,"gradual"
"avlja",169,32,10.4544495,"gradual"
"avlja",170,8,5.9538655,"dynamic"
"avlja",170,16,29.87063,"dynamic"
"avlja",170,32,289.837334,"dynamic"
"avlja",170,8,4.445783,"framing"
"avlja",170,16,23.3062465,"framing"
"avlja",170,32,248.979162,"framing"
"avlja",170,8,3.067731,"gradual"
"avlja",170,16,4.775356,"gradual"
"avlja",170,32,10.4061105,"gradual"
"avlja",171,8,5.658151,"dynamic"
"avlja",171,16,29.804435,"dynamic"
"avlja",171,32,290.5775475,"dynamic"
"avlja",171,8,4.348937,"framing"
"avlja",171,16,23.4231125,"framing"
"avlja",171,32,249.6842825,"framing"
"avlja",171,8,2.9742745,"gradual"
"avlja",171,16,4.7089475,"gradual"
"avlja",171,32,10.7331155,"gradual"
"avlja",172,8,6.03532,"dynamic"
"avlja",172,16,29.8306455,"dynamic"
"avlja",172,32,290.9497975,"dynamic"
"avlja",172,8,4.5172875,"framing"
"avlja",172,16,23.4672925,"framing"
"avlja",172,32,250.2588415,"framing"
"avlja",172,8,3.0119225,"gradual"
"avlja",172,16,4.766958,"gradual"
"avlja",172,32,10.6905745,"gradual"
"avlja",173,8,5.8859245,"dynamic"
"avlja",173,16,29.2188615,"dynamic"
"avlja",173,32,290.4809,"dynamic"
"avlja",173,8,4.440131,"framing"
"avlja",173,16,23.976088,"framing"
"avlja",173,32,250.3710785,"framing"
"avlja",173,8,2.7219095,"gradual"
"avlja",173,16,4.714884,"gradual"
"avlja",173,32,10.6003905,"gradual"
"avlja",174,8,5.816096,"dynamic"
"avlja",174,16,29.71397,"dynamic"
"avlja",174,32,291.4340475,"dynamic"
"avlja",174,8,4.6610005,"framing"
"avlja",174,16,23.2182085,"framing"
"avlja",174,32,249.054901,"framing"
"avlja",174,8,2.7787015,"gradual"
"avlja",174,16,4.520894,"gradual"
"avlja",174,32,10.3607295,"gradual"
"avlja",175,8,5.5879465,"dynamic"
"avlja",175,16,29.541494,"dynamic"
"avlja",175,32,292.7119255,"dynamic"
"avlja",175,8,4.522957,"framing"
"avlja",175,16,23.659604,"framing"
"avlja",175,32,250.112125,"framing"
"avlja",175,8,2.9915955,"gradual"
"avlja",175,16,4.7276375,"gradual"
"avlja",175,32,10.49338,"gradual"
"avlja",176,8,5.9071815,"dynamic"
"avlja",176,16,29.6362995,"dynamic"
"avlja",176,32,292.664033,"dynamic"
"avlja",176,8,4.480743,"framing"
"avlja",176,16,23.2950495,"framing"
"avlja",176,32,250.028652,"framing"
"avlja",176,8,3.0137675,"gradual"
"avlja",176,16,4.5079245,"gradual"
"avlja",176,32,10.396202,"gradual"
"avlja",177,8,5.6240055,"dynamic"
"avlja",177,16,29.761083,"dynamic"
"avlja",177,32,290.6354725,"dynamic"
"avlja",177,8,4.510479,"framing"
"avlja",177,16,23.482859,"framing"
"avlja",177,32,249.5783305,"framing"
"avlja",177,8,3.329198,"gradual"
"avlja",177,16,5.2679035,"gradual"
"avlja",177,32,11.4636175,"gradual"
"avlja",178,8,5.5957325,"dynamic"
"avlja",178,16,29.260172,"dynamic"
"avlja",178,32,289.832761,"dynamic"
"avlja",178,8,4.536038,"framing"
"avlja",178,16,23.778751,"framing"
"avlja",178,32,249.578379,"framing"
"avlja",178,8,3.2897865,"gradual"
"avlja",178,16,5.3133975,"gradual"
"avlja",178,32,11.239194,"gradual"
"avlja",179,8,5.6409665,"dynamic"
"avlja",179,16,29.626701,"dynamic"
"avlja",179,32,290.270703,"dynamic"
"avlja",179,8,4.591681,"framing"
"avlja",179,16,23.402428,"framing"
"avlja",179,32,249.8955045,"framing"
"avlja",179,8,3.1786285,"gradual"
"avlja",179,16,5.1433545,"gradual"
"avlja",179,32,10.7399115,"gradual"
"avlja",180,8,5.838663,"dynamic"
"avlja",180,16,29.611005,"dynamic"
"avlja",180,32,290.655267,"dynamic"
"avlja",180,8,4.418266,"framing"
"avlja",180,16,23.5299475,"framing"
"avlja",180,32,250.656873,"framing"
"avlja",180,8,3.1225735,"gradual"
"avlja",180,16,4.979972,"gradual"
"avlja",180,32,10.80302,"gradual"
"avlja",181,8,5.651137,"dynamic"
"avlja",181,16,29.238717,"dynamic"
"avlja",181,32,292.8074105,"dynamic"
"avlja",181,8,4.5236695,"framing"
"avlja",181,16,23.780465,"framing"
"avlja",181,32,250.106228,"framing"
"avlja",181,8,3.219463,"gradual"
"avlja",181,16,4.941839,"gradual"
"avlja",181,32,10.799845,"gradual"
"avlja",182,8,5.6969015,"dynamic"
"avlja",182,16,30.3073535,"dynamic"
"avlja",182,32,291.6017325,"dynamic"
"avlja",182,8,4.401269,"framing"
"avlja",182,16,23.1454935,"framing"
"avlja",182,32,251.111829,"framing"
"avlja",182,8,3.000178,"gradual"
"avlja",182,16,4.98854,"gradual"
"avlja",182,32,10.723009,"gradual"
"avlja",183,8,5.967092,"dynamic"
"avlja",183,16,29.705223,"dynamic"
"avlja",183,32,290.2216725,"dynamic"
"avlja",183,8,4.4724925,"framing"
"avlja",183,16,23.5407935,"framing"
"avlja",183,32,249.9490225,"framing"
"avlja",183,8,3.1993835,"gradual"
"avlja",183,16,5.025336,"gradual"
"avlja",183,32,10.998519,"gradual"
"avlja",184,8,6.125803,"dynamic"
"avlja",184,16,29.5346205,"dynamic"
"avlja",184,32,290.435805,"dynamic"
"avlja",184,8,4.57436,"framing"
"avlja",184,16,23.571899,"framing"
"avlja",184,32,250.0585445,"framing"
"avlja",184,8,3.2430385,"gradual"
"avlja",184,16,5.233416,"gradual"
"avlja",184,32,10.893356,"gradual"
"avlja",185,8,5.968058,"dynamic"
"avlja",185,16,29.585476,"dynamic"
"avlja",185,32,292.321534,"dynamic"
"avlja",185,8,4.595318,"framing"
"avlja",185,16,23.469623,"framing"
"avlja",185,32,250.83427,"framing"
"avlja",185,8,3.187909,"gradual"
"avlja",185,16,4.993902,"gradual"
"avlja",185,32,11.2345615,"gradual"
"avlja",186,8,5.764154,"dynamic"
"avlja",186,16,29.622215,"dynamic"
"avlja",186,32,292.403173,"dynamic"
"avlja",186,8,4.3604345,"framing"
"avlja",186,16,23.740248,"framing"
"avlja",186,32,250.1858265,"framing"
"avlja",186,8,3.2327595,"gradual"
"avlja",186,16,6.0048255,"gradual"
"avlja",186,32,22.148307,"gradual"
"avlja",187,8,5.8153865,"dynamic"
"avlja",187,16,29.559701,"dynamic"
"avlja",187,32,294.0014915,"dynamic"
"avlja",187,8,4.5571525,"framing"
"avlja",187,16,23.3144325,"framing"
"avlja",187,32,249.620689,"framing"
"avlja",187,8,3.2750355,"gradual"
"avlja",187,16,6.1019265,"gradual"
"avlja",187,32,22.161239,"gradual"
"avlja",188,8,5.820696,"dynamic"
"avlja",188,16,29.6932355,"dynamic"
"avlja",188,32,292.0272605,"dynamic"
"avlja",188,8,4.37289,"framing"
"avlja",188,16,23.228333,"framing"
"avlja",188,32,250.1366785,"framing"
"avlja",188,8,4.00075,"gradual"
"avlja",188,16,19.2330905,"gradual"
"avlja",188,32,210.5351375,"gradual"
"avlja",189,8,5.7108465,"dynamic"
"avlja",189,16,29.352816,"dynamic"
"avlja",189,32,292.499601,"dynamic"
"avlja",189,8,4.54667,"framing"
"avlja",189,16,23.8375265,"framing"
"avlja",189,32,248.8047745,"framing"
"avlja",189,8,4.4387295,"gradual"
"avlja",189,16,19.7362165,"gradual"
"avlja",189,32,210.1968025,"gradual"
"avlja",190,8,8.907801,"dynamic"
"avlja",190,16,61.6797,"dynamic"
"avlja",190,32,737.6967175,"dynamic"
"avlja",190,8,7.676248,"framing"
"avlja",190,16,57.466375,"framing"
"avlja",190,32,696.291449,"framing"
"avlja",190,8,3.0317085,"gradual"
"avlja",190,16,7.1905825,"gradual"
"avlja",190,32,29.193595,"gradual"
"avlja",191,8,9.2593255,"dynamic"
"avlja",191,16,62.051594,"dynamic"
"avlja",191,32,742.8635715,"dynamic"
"avlja",191,8,7.5460755,"framing"
"avlja",191,16,56.618637,"framing"
"avlja",191,32,687.4170255,"framing"
"avlja",191,8,1.8729075,"gradual"
"avlja",191,16,2.0635675,"gradual"
"avlja",191,32,2.0124675,"gradual"
"avlja",1,8,2.102868,"dynamic"
"avlja",1,16,2.4510385,"dynamic"
"avlja",1,32,3.471777,"dynamic"
"avlja",1,8,2.0618105,"framing"
"avlja",1,16,2.2861425,"framing"
"avlja",1,32,3.5781495,"framing"
"avlja",1,8,2.027739,"gradual"
"avlja",1,16,2.293434,"gradual"
"avlja",1,32,3.472098,"gradual"
"avlja",2,8,2.354823,"dynamic"
"avlja",2,16,2.6547805,"dynamic"
"avlja",2,32,3.7748805,"dynamic"
"avlja",2,8,2.5435435,"framing"
"avlja",2,16,2.925145,"framing"
"avlja",2,32,4.0838345,"framing"
"avlja",2,8,2.006063,"gradual"
"avlja",2,16,2.2772305,"gradual"
"avlja",2,32,3.4537235,"gradual"
"avlja",3,8,2.0616,"dynamic"
"avlja",3,16,2.3798115,"dynamic"
"avlja",3,32,3.4765465,"dynamic"
"avlja",3,8,2.024036,"framing"
"avlja",3,16,2.41415,"framing"
"avlja",3,32,3.4839345,"framing"
"avlja",3,8,2.062569,"gradual"
"avlja",3,16,2.329976,"gradual"
"avlja",3,32,3.370762,"gradual"
"avlja",4,8,2.0614705,"dynamic"
"avlja",4,16,2.432014,"dynamic"
"avlja",4,32,3.3951755,"dynamic"
"avlja",4,8,2.057829,"framing"
"avlja",4,16,2.3235755,"framing"
"avlja",4,32,3.43671,"framing"
"avlja",4,8,2.0511235,"gradual"
"avlja",4,16,2.3392135,"gradual"
"avlja",4,32,3.574557,"gradual"
"avlja",5,8,2.057046,"dynamic"
"avlja",5,16,2.461706,"dynamic"
"avlja",5,32,3.5494465,"dynamic"
"avlja",5,8,2.065038,"framing"
"avlja",5,16,2.3093775,"framing"
"avlja",5,32,3.6002695,"framing"
"avlja",5,8,2.105732,"gradual"
"avlja",5,16,2.3259685,"gradual"
"avlja",5,32,3.495249,"gradual"
"avlja",6,8,2.0450785,"dynamic"
"avlja",6,16,2.472262,"dynamic"
"avlja",6,32,3.530159,"dynamic"
"avlja",6,8,2.010148,"framing"
"avlja",6,16,2.353004,"framing"
"avlja",6,32,3.5361665,"framing"
"avlja",6,8,2.049405,"gradual"
"avlja",6,16,2.383835,"gradual"
"avlja",6,32,3.4529645,"gradual"
"avlja",7,8,2.147068,"dynamic"
"avlja",7,16,2.56524,"dynamic"
"avlja",7,32,3.9298085,"dynamic"
"avlja",7,8,2.0830895,"framing"
"avlja",7,16,2.3548935,"framing"
"avlja",7,32,3.459836,"framing"
"avlja",7,8,2.0182575,"gradual"
"avlja",7,16,2.5391995,"gradual"
"avlja",7,32,3.479849,"gradual"
"avlja",8,8,2.11257,"dynamic"
"avlja",8,16,2.548357,"dynamic"
"avlja",8,32,3.7693,"dynamic"
"avlja",8,8,2.0176955,"framing"
"avlja",8,16,2.2701735,"framing"
"avlja",8,32,3.5253625,"framing"
"avlja",8,8,1.9983345,"gradual"
"avlja",8,16,2.369825,"gradual"
"avlja",8,32,3.509209,"gradual"
"avlja",9,8,2.134319,"dynamic"
"avlja",9,16,2.5677945,"dynamic"
"avlja",9,32,3.868965,"dynamic"
"avlja",9,8,2.03348,"framing"
"avlja",9,16,2.279162,"framing"
"avlja",9,32,3.4139725,"framing"
"avlja",9,8,2.0329125,"gradual"
"avlja",9,16,2.348454,"gradual"
"avlja",9,32,3.5385335,"gradual"
"avlja",10,8,2.280207,"dynamic"
"avlja",10,16,2.5955445,"dynamic"
"avlja",10,32,4.1599275,"dynamic"
"avlja",10,8,2.0659765,"framing"
"avlja",10,16,2.3438115,"framing"
"avlja",10,32,3.4708745,"framing"
"avlja",10,8,2.0589345,"gradual"
"avlja",10,16,2.3514385,"gradual"
"avlja",10,32,3.4081015,"gradual"
"avlja",11,8,2.1796605,"dynamic"
"avlja",11,16,2.5775265,"dynamic"
"avlja",11,32,3.803221,"dynamic"
"avlja",11,8,2.0659575,"framing"
"avlja",11,16,2.3610455,"framing"
"avlja",11,32,3.387713,"framing"
"avlja",11,8,2.019626,"gradual"
"avlja",11,16,2.334749,"gradual"
"avlja",11,32,3.540267,"gradual"
"avlja",12,8,2.1896765,"dynamic"
"avlja",12,16,2.557643,"dynamic"
"avlja",12,32,3.70769,"dynamic"
"avlja",12,8,2.073356,"framing"
"avlja",12,16,2.381358,"framing"
"avlja",12,32,3.4908775,"framing"
"avlja",12,8,2.0415665,"gradual"
"avlja",12,16,2.360874,"gradual"
"avlja",12,32,3.4676795,"gradual"
"avlja",13,8,2.1956865,"dynamic"
"avlja",13,16,2.6002585,"dynamic"
"avlja",13,32,3.8102865,"dynamic"
"avlja",13,8,2.0989155,"framing"
"avlja",13,16,2.362818,"framing"
"avlja",13,32,3.3981165,"framing"
"avlja",13,8,2.0495735,"gradual"
"avlja",13,16,2.330987,"gradual"
"avlja",13,32,3.4761645,"gradual"
"avlja",14,8,2.1791555,"dynamic"
"avlja",14,16,2.5831935,"dynamic"
"avlja",14,32,3.703272,"dynamic"
"avlja",14,8,2.035756,"framing"
"avlja",14,16,2.343997,"framing"
"avlja",14,32,3.4819945,"framing"
"avlja",14,8,2.0444515,"gradual"
"avlja",14,16,2.3609905,"gradual"
"avlja",14,32,3.4603125,"gradual"
"avlja",15,8,2.127187,"dynamic"
"avlja",15,16,2.5971275,"dynamic"
"avlja",15,32,3.8656085,"dynamic"
"avlja",15,8,2.080393,"framing"
"avlja",15,16,2.317442,"framing"
"avlja",15,32,3.4708345,"framing"
"avlja",15,8,2.020664,"gradual"
"avlja",15,16,2.341882,"gradual"
"avlja",15,32,3.423084,"gradual"
"avlja",16,8,2.101108,"dynamic"
"avlja",16,16,2.6171765,"dynamic"
"avlja",16,32,3.9313705,"dynamic"
"avlja",16,8,2.0458605,"framing"
"avlja",16,16,2.383899,"framing"
"avlja",16,32,3.4859155,"framing"
"avlja",16,8,2.029928,"gradual"
"avlja",16,16,2.4743175,"gradual"
"avlja",16,32,3.4819585,"gradual"
"avlja",17,8,2.0924925,"dynamic"
"avlja",17,16,2.578935,"dynamic"
"avlja",17,32,3.8120195,"dynamic"
"avlja",17,8,2.0447495,"framing"
"avlja",17,16,2.298278,"framing"
"avlja",17,32,3.5081365,"framing"
"avlja",17,8,2.0371895,"gradual"
"avlja",17,16,2.427409,"gradual"
"avlja",17,32,3.320604,"gradual"
"avlja",18,8,2.36647,"dynamic"
"avlja",18,16,2.811297,"dynamic"
"avlja",18,32,4.125301,"dynamic"
"avlja",18,8,2.022703,"framing"
"avlja",18,16,2.3180155,"framing"
"avlja",18,32,3.4485315,"framing"
"avlja",18,8,2.124814,"gradual"
"avlja",18,16,2.335089,"gradual"
"avlja",18,32,3.45109,"gradual"
"avlja",19,8,2.149212,"dynamic"
"avlja",19,16,2.592966,"dynamic"
"avlja",19,32,3.889033,"dynamic"
"avlja",19,8,2.245027,"framing"
"avlja",19,16,2.444541,"framing"
"avlja",19,32,3.440648,"framing"
"avlja",19,8,1.994665,"gradual"
"avlja",19,16,2.317932,"gradual"
"avlja",19,32,3.309106,"gradual"
"avlja",20,8,2.151206,"dynamic"
"avlja",20,16,2.595316,"dynamic"
"avlja",20,32,3.814271,"dynamic"
"avlja",20,8,2.0678685,"framing"
"avlja",20,16,2.3645905,"framing"
"avlja",20,32,3.6240425,"framing"
"avlja",20,8,2.0266605,"gradual"
"avlja",20,16,2.323956,"gradual"
"avlja",20,32,3.5266545,"gradual"
"avlja",21,8,2.151455,"dynamic"
"avlja",21,16,2.625402,"dynamic"
"avlja",21,32,4.106498,"dynamic"
"avlja",21,8,2.08136,"framing"
"avlja",21,16,2.292276,"framing"
"avlja",21,32,3.503642,"framing"
"avlja",21,8,2.0219,"gradual"
"avlja",21,16,2.3076755,"gradual"
"avlja",21,32,3.4824825,"gradual"
"avlja",22,8,2.194624,"dynamic"
"avlja",22,16,2.660481,"dynamic"
"avlja",22,32,4.0905555,"dynamic"
"avlja",22,8,2.0712095,"framing"
"avlja",22,16,2.4985375,"framing"
"avlja",22,32,3.4708835,"framing"
"avlja",22,8,2.1233035,"gradual"
"avlja",22,16,2.3326405,"gradual"
"avlja",22,32,3.447685,"gradual"
"avlja",23,8,2.5078125,"dynamic"
"avlja",23,16,3.887073,"dynamic"
"avlja",23,32,12.270803,"dynamic"
"avlja",23,8,2.062365,"framing"
"avlja",23,16,2.325935,"framing"
"avlja",23,32,3.588802,"framing"
"avlja",23,8,2.147774,"gradual"
"avlja",23,16,2.825517,"gradual"
"avlja",23,32,3.8327805,"gradual"
"avlja",24,8,2.5504755,"dynamic"
"avlja",24,16,3.965731,"dynamic"
"avlja",24,32,11.7631895,"dynamic"
"avlja",24,8,2.022883,"framing"
"avlja",24,16,2.3838185,"framing"
"avlja",24,32,3.421635,"framing"
"avlja",24,8,2.1980375,"gradual"
"avlja",24,16,2.6327935,"gradual"
"avlja",24,32,3.9359225,"gradual"
"avlja",25,8,2.5188445,"dynamic"
"avlja",25,16,4.0141855,"dynamic"
"avlja",25,32,12.1438765,"dynamic"
"avlja",25,8,2.082998,"framing"
"avlja",25,16,2.322908,"framing"
"avlja",25,32,3.442499,"framing"
"avlja",25,8,2.2280955,"gradual"
"avlja",25,16,2.6902515,"gradual"
"avlja",25,32,3.93678,"gradual"
"avlja",26,8,2.9919785,"dynamic"
"avlja",26,16,6.4676015,"dynamic"
"avlja",26,32,28.609602,"dynamic"
"avlja",26,8,2.0446695,"framing"
"avlja",26,16,2.4847125,"framing"
"avlja",26,32,3.4832955,"framing"
"avlja",26,8,2.6150735,"gradual"
"avlja",26,16,3.810654,"gradual"
"avlja",26,32,7.6770395,"gradual"
"avlja",27,8,3.01551,"dynamic"
"avlja",27,16,6.664296,"dynamic"
"avlja",27,32,28.6466045,"dynamic"
"avlja",27,8,2.027926,"framing"
"avlja",27,16,2.320772,"framing"
"avlja",27,32,3.502106,"framing"
"avlja",27,8,2.501834,"gradual"
"avlja",27,16,3.8630245,"gradual"
"avlja",27,32,7.889659,"gradual"
"avlja",28,8,2.9186805,"dynamic"
"avlja",28,16,6.719259,"dynamic"
"avlja",28,32,28.540103,"dynamic"
"avlja",28,8,2.0424785,"framing"
"avlja",28,16,2.340226,"framing"
"avlja",28,32,3.467614,"framing"
"avlja",28,8,2.5494645,"gradual"
"avlja",28,16,3.654811,"gradual"
"avlja",28,32,8.2339385,"gradual"
"avlja",29,8,3.0220485,"dynamic"
"avlja",29,16,6.5081385,"dynamic"
"avlja",29,32,28.7047215,"dynamic"
"avlja",29,8,2.10405,"framing"
"avlja",29,16,2.272599,"framing"
"avlja",29,32,3.492786,"framing"
"avlja",29,8,2.4987015,"gradual"
"avlja",29,16,3.893591,"gradual"
"avlja",29,32,8.1306465,"gradual"
"avlja",30,8,2.9777225,"dynamic"
"avlja",30,16,6.552131,"dynamic"
"avlja",30,32,28.539414,"dynamic"
"avlja",30,8,2.0990185,"framing"
"avlja",30,16,2.362162,"framing"
"avlja",30,32,3.528484,"framing"
"avlja",30,8,2.55105,"gradual"
"avlja",30,16,3.829998,"gradual"
"avlja",30,32,8.13608,"gradual"
"avlja",31,8,2.98739,"dynamic"
"avlja",31,16,6.634656,"dynamic"
"avlja",31,32,28.6510655,"dynamic"
"avlja",31,8,2.104326,"framing"
"avlja",31,16,2.334418,"framing"
"avlja",31,32,3.3260715,"framing"
"avlja",31,8,2.501382,"gradual"
"avlja",31,16,3.733311,"gradual"
"avlja",31,32,7.6143865,"gradual"
"avlja",32,8,3.022677,"dynamic"
"avlja",32,16,6.696302,"dynamic"
"avlja",32,32,28.6139445,"dynamic"
"avlja",32,8,2.017426,"framing"
"avlja",32,16,2.315502,"framing"
"avlja",32,32,3.518683,"framing"
"avlja",32,8,2.5343265,"gradual"
"avlja",32,16,3.7934475,"gradual"
"avlja",32,32,7.8717605,"gradual"
"avlja",33,8,2.964053,"dynamic"
"avlja",33,16,6.6190095,"dynamic"
"avlja",33,32,28.61006,"dynamic"
"avlja",33,8,2.0779015,"framing"
"avlja",33,16,2.311947,"framing"
"avlja",33,32,3.473309,"framing"
"avlja",33,8,2.5183745,"gradual"
"avlja",33,16,3.818651,"gradual"
"avlja",33,32,8.007017,"gradual"
"avlja",34,8,2.859355,"dynamic"
"avlja",34,16,6.64587,"dynamic"
"avlja",34,32,28.8135825,"dynamic"
"avlja",34,8,2.0295925,"framing"
"avlja",34,16,2.355752,"framing"
"avlja",34,32,3.4349655,"framing"
"avlja",34,8,2.5112585,"gradual"
"avlja",34,16,3.751279,"gradual"
"avlja",34,32,8.1172885,"gradual"
"avlja",35,8,3.2113595,"dynamic"
"avlja",35,16,7.14348,"dynamic"
"avlja",35,32,32.1084675,"dynamic"
"avlja",35,8,2.038788,"framing"
"avlja",35,16,2.6173055,"framing"
"avlja",35,32,3.539862,"framing"
"avlja",35,8,2.511242,"gradual"
"avlja",35,16,3.62802,"gradual"
"avlja",35,32,7.700099,"gradual"
"avlja",36,8,2.954139,"dynamic"
"avlja",36,16,6.8078645,"dynamic"
"avlja",36,32,28.4097,"dynamic"
"avlja",36,8,2.044968,"framing"
"avlja",36,16,2.32057,"framing"
"avlja",36,32,3.495215,"framing"
"avlja",36,8,2.47795,"gradual"
"avlja",36,16,3.905932,"gradual"
"avlja",36,32,8.1562155,"gradual"
"avlja",37,8,2.9267425,"dynamic"
"avlja",37,16,6.881379,"dynamic"
"avlja",37,32,28.4696785,"dynamic"
"avlja",37,8,2.0688045,"framing"
"avlja",37,16,2.3530645,"framing"
"avlja",37,32,3.388273,"framing"
"avlja",37,8,2.5798455,"gradual"
"avlja",37,16,3.817375,"gradual"
"avlja",37,32,7.995188,"gradual"
"avlja",38,8,2.992523,"dynamic"
"avlja",38,16,6.891904,"dynamic"
"avlja",38,32,28.45488,"dynamic"
"avlja",38,8,2.016695,"framing"
"avlja",38,16,2.321382,"framing"
"avlja",38,32,3.452606,"framing"
